ts_ms,swaps,volume_quote,arb_share,fee_income,arb_loss,lp_gain,arb_loss_bps,fee_bps
2025-12-15 00:00:00+00:00,46,291.22203635870096,0.782608695652174,2.91222036358701,3.028864975403363,-0.11664461181635308,104.00534977623332,100.0
2025-12-16 00:00:00+00:00,26,146.25911971805607,0.7692307692307693,1.4625911971805607,1.437118265108067,0.025472932072493813,98.25836965779652,100.00000000000001
2025-12-17 00:00:00+00:00,56,315.3346992120117,0.6964285714285714,3.1533469921201163,2.80061583252843,0.35273115959168677,88.81407087538652,99.99999999999999
2025-12-18 00:00:00+00:00,43,267.3665219912721,0.7441860465116279,2.6736652199127215,2.6705957137160925,0.0030695061966288864,99.88519481894113,100.00000000000001
2025-12-19 00:00:00+00:00,36,226.41309122301567,0.5277777777777778,2.264130912230157,2.0745885346317126,0.18954237759844425,91.628470925661,100.00000000000001
2025-12-20 00:00:00+00:00,2,9.19582469883758,0.0,0.09195824698837579,0.001526213711330826,0.09043203327704497,1.6596811719603035,99.99999999999999
2025-12-21 00:00:00+00:00,2,9.047549107714776,0.0,0.09047549107714775,0.054016222164819105,0.036459268912328646,59.70260180048084,99.99999999999999
2025-12-22 00:00:00+00:00,11,108.50112280212123,0.6363636363636364,1.0850112280212123,0.9583659525632506,0.12664527545796167,88.32774517099415,100.0
2025-12-23 00:00:00+00:00,19,173.75526228090385,0.631578947368421,1.7375526228090385,1.0422753401326976,0.6952772826763409,59.98525319179621,100.0
2025-12-24 00:00:00+00:00,15,262.9908232262946,0.6,2.629908232262946,-0.12616120907409642,2.7560694413370426,-4.7971715334545735,100.0
2025-12-25 00:00:00+00:00,15,186.07949773125074,0.7333333333333333,1.8607949773125074,0.8176789038765331,1.0431160734359743,43.942450073542396,100.0
2025-12-26 00:00:00+00:00,15,102.56769247995237,0.6,1.0256769247995237,1.012827006793413,0.012849918006110572,98.74717684531879,100.0
2025-12-27 00:00:00+00:00,61,191.90372113903027,0.5737704918032787,1.9190372113903027,0.70679615401815,1.212241057372153,36.83076856576902,100.0
2025-12-28 00:00:00+00:00,28,334.93202587464714,0.6428571428571429,3.349320258746471,1.408862225989265,1.9404580327572063,42.064123975906405,99.99999999999999
2025-12-29 00:00:00+00:00,31,180.64382941411958,0.7096774193548387,1.8064382941411958,1.3160200014140164,0.4904182927271792,72.85164434801075,100.0
2025-12-30 00:00:00+00:00,8,31.678571172227837,0.0,0.3167857117222784,0.06261814393209053,0.25416756779018784,19.766719777749,100.0
2025-12-31 00:00:00+00:00,21,182.01405053177342,0.47619047619047616,1.8201405053177344,0.8787338473144845,0.9414066580032499,48.2783523990137,100.0
2026-01-01 00:00:00+00:00,27,288.3600511671244,0.6296296296296297,2.883600511671244,0.5046427997897461,2.378957711881498,17.500440776980962,99.99999999999999
