,pre,post
hours,720.0,720.0
n_blocks,3455363.0,5757458.0
n_headers,3455363.0,5757458.0
block_interval_ms,750.1382054904811,450.1987682758608
n_intervals,3455362.0,5757458.0
swaps,823.0,2933.0
swaps_per_block,0.0002381804748155259,0.000509426208580245
share_blocks_with_swap,0.0002185009216108409,0.0004243192047601563
volume_quote_per_hour,8.616644291263444,42.183962221490354
arb_swaps_share,0.6136087484811664,0.5335833617456529
arb_strict_share,0.29040097205346294,0.19502216160927377
arb_volume_share,0.5646734735501202,0.4994098715353343
arb_swaps_per_hour,0.70138914595667,2.1736113207572645
median_arb_size_quote,4.989296158610773,5.213601156831682
fee_bps_of_volume,99.99999999999999,100.00000000000001
arb_loss_bps_of_volume,62.43047819433942,46.05040022801796
lp_net_bps_of_volume,37.56952180566058,53.94959977198265
arb_loss_over_fee,0.6243047819433942,0.4605040022801796
arb_loss_per_hour_quote,0.053794122353410176,0.19425883435032207
arb_loss_per_arb_quote,0.07789315668174383,4.142026485312214
mean_abs_dev_bps,42.12168990950426,45.873547677557035
share_sec_outside_band,0.007547602381974005,0.016548996913580246
dev_half_life_s,8934.74661198901,3017.2786577119223
outside_band_episode_mean_s,20.068893528183715,15.151889791593076
cex_vol_1s_bps,0.5118034274424802,1.0194580393263775
cex_vol_1m_per_s_bps,0.646491477764399,1.1853378601796418
arb_loss_rate_over_sigma2,12870908.944953162,13825997.247610461
arb_loss_rate_over_sigma3,199088609635.8367,116641826031.90526
markout_30s_bps_of_volume,37.83739006787327,53.362721440646155
ref_kline_vs_tick_mean_abs_bps,0.3622002347715548,0.8243273738829722
ref_kline_vs_tick_rms_bps,0.8200766320133147,1.9149505486264662
IS_window_hours,336.0,336.0
IS_dex_upper,0.0020972483685545757,8.134086279290903e-05
IS_dex_lower,0.0018506431189555265,8.874142629375638e-06
alpha_dex,-9.031791568196256e-05,-7.847373957876355e-05
alpha_cex,-5.628691457400206e-06,1.177511465156098e-06
