sender,n_arb_strict,share,arb_share_of_own_swaps,n_cex,tau_p10_ms,tau_p50_ms,p_k1,overshoot_bps,arb_loss_sum_quote,volume_quote,share_same_block
0xba53da030f3504db8cf0309bb89791950d0ce5e6,69686,0.40691604283695565,0.3063821181105132,27679,143.0,507.0,0.9141226200368511,0.4944925378124736,45852.94738922024,402510570.4381881,0.050411847429899834
0x2fba633d7b9bfe947cfa7d2d86aef05014b41024,32677,0.19081014166092472,0.29170163003695704,8225,278.0,528.0,0.9500303951367781,0.7418567738896681,37178.58757659118,278819196.8161851,0.42656914649447625
0x802b65b5d9016621e66003aed0b16615093f328b,15718,0.09178179779742371,0.17993657916728675,2625,296.0,504.0,0.9588571428571429,0.3308541554979339,5576.776197572827,46496819.45768601,0.43186155999491027
0x6777c00839fe6ccfc84f08a44704108471bb1fe4,14190,0.08285937846707231,0.32175411545961635,4643,115.20000000000005,562.0,0.8600043075597674,0.3644062548445284,8335.970038638607,81178379.04835957,0.06610288935870332
0x32564234df8961ae1d640be2cba4aeab54151551,10056,0.058719796325925236,0.25251104861390117,3162,250.20000000000005,486.0,0.9323213156230234,0.938064657731708,12020.008110691266,70727162.01693209,0.12649164677804295
0x971435fc38eed5e0aaff0dd717d0d16a02a4110e,6146,0.03588821283006528,0.20871396067511122,279,43.8,284.0,0.989247311827957,0.17645052175645556,1176.0592342041482,10870313.272225345,0.573381060852587
0xaf30736465dec110ec6ab68d3a22e4b24968401f,3600,0.021021406799257243,0.09680802430957054,1261,63.0,379.0,0.9674861221252974,0.616684022857671,2921.323448131834,28252975.830676064,0.21722222222222223
0xe0ad8db26ea39ac29fe31b3621dd31c8ee9aefc8,2852,0.016653625608744907,0.203061587753649,286,69.5,463.5,0.8951048951048951,0.20289644809840832,1014.3310619885731,10307712.887940984,0.6742636746143057
0x6b3affc894b0d2d566e5ff03ad79188f1b65bfff,2304,0.013453700351524637,0.0073690977652827215,236,63.0,371.0,0.902542372881356,0.053187817252257616,206.03704398949998,2103059.4792960193,0.5403645833333334
0x9999b0cdd35d7f3b281ba02efc0d228486940515,2023,0.01181286276524928,0.011706430724895984,372,38.50000000000001,294.5,0.9274193548387096,0.09134531460339532,175.99413123919282,1745038.4723988287,0.4587246663371231
0x628683c3c54ec4a22217d0022d0d442b391e9a4f,1103,0.006440725472105761,0.04223949756826102,312,54.2,367.5,0.9551282051282052,0.1044691765159374,141.36467092948612,1426117.0924472215,0.022665457842248413
0x2d3b5ca3e5ff50b12cd9d58216abaaa6b3836443,1059,0.006183797166781506,0.04135426429240862,139,53.8,399.0,0.8776978417266187,0.13725104241029923,191.63847079870462,1896258.1423807612,0.5949008498583569
0x031942f26a094be40414f442a2f1295e3a5c1680,895,0.005226155301482009,0.375577003776752,254,314.0,560.5,0.889763779527559,0.33638533441394264,470.77316172270474,4953722.327947393,0.38100558659217876
0xc83c288d798cc1322be26482ab05cee5ffd6988c,747,0.004361941910845878,0.11533117183881426,151,322.0,524.0,0.9006622516556292,1.6677598950855475,2257.299095983554,10357370.666248199,0.1686746987951807
0x3dd696bc5bf81ec3032260b981be4cb10645dac7,578,0.0033751036472140796,0.012039660056657223,61,52.0,295.0,0.9180327868852459,0.07155737011920225,76.66766661387592,766305.5781383538,0.527681660899654
