grid_ms,mass_pre,mass_post
0.0,0.0,0.0
10.0,0.7905746816382577,0.6847141272162011
20.0,0.1138780817367917,0.05246484597198455
30.0,0.026173425065410504,0.014644232224294246
40.0,0.009601631427265594,0.007315595936095904
50.0,0.003706054171606871,0.0035782453326145126
60.0,0.0017440511287891405,0.0024202424390417847
70.0,0.0011722174582433724,0.0032539414766854205
80.0,0.0008408688530810824,0.0036112262352763123
90.0,0.0007430533919601303,0.0024409824457125332
100.0,0.0009160806167224262,0.0034720015948837
110.0,0.0006412593608643389,0.0037560921703033157
120.0,0.0007231520318656581,0.0033489601922759293
130.0,0.0005480245606386883,0.003074112268064399
140.0,0.0004945237200448527,0.0027563986929477124
150.0,0.000822804182711326,0.002074786418249729
160.0,0.0006723376195591002,0.0024096354902682624
170.0,0.0005638200738206042,0.002672904191981807
180.0,0.0004920235336590191,0.003512614938381728
190.0,0.0007256493149290034,0.004015315242088812
200.0,0.0006413738134189017,0.009594745366760174
210.0,0.0005895523356985889,0.013895194061766739
220.0,0.0005273962735883167,0.01298871052976916
230.0,0.0003720353534250306,0.01645830315772305
240.0,0.0004916150202001958,0.019317208710000474
250.0,0.0004621227640269691,0.006513576926656567
260.0,0.00040710218462991125,0.007850242984563745
270.0,0.0004344657459545558,0.008577061618297003
280.0,0.0004316112784749719,0.010857641099163736
290.0,0.00040149727535869316,0.008030708297740559
300.0,0.0016183890266757038,0.0039149904641278
310.0,0.0015590796629524587,0.0035744408239526894
320.0,0.0008747847096673347,0.004950702597028388
330.0,0.0008854781758785126,0.004477387187788832
340.0,0.0004733699807686875,0.0029045279671315034
350.0,0.00036611393263042314,0.002509253839971583
360.0,0.00031450803571964064,0.0016924342759817277
370.0,0.00034337295928438163,0.0035679796552817783
380.0,0.0008831970229935623,0.002333677143522691
390.0,0.0007160952491615942,0.0032373138831115543
400.0,0.0007147199391206236,0.0024393928815315572
410.0,0.0009756661430379426,0.0010226116827091773
420.0,0.0004883889451082884,0.000980959591065038
430.0,0.0005144152692946664,0.0008020707231671492
