grid_ms,mass_pre,mass_post
0.0,0.0,0.0
10.0,0.014285714285714356,0.00024342745861733218
20.0,0.014285714285714356,0.00024342745861733218
30.0,0.014285714285714356,0.00024342745861733218
40.0,0.014285714285714356,0.00024342745861733218
50.0,0.014285714285714356,0.00024342745861733218
60.0,0.014285714285714356,0.00024342745861733218
70.0,0.014285714285714356,0.00024342745861733218
80.0,0.0,0.00024342745861733218
90.0,0.0,0.00024342745861733218
100.0,0.0,0.00024342745861733218
110.0,0.0,0.00024342745861733218
120.0,0.0,0.00024342745861733218
130.0,0.0,0.00024342745861733218
140.0,0.0,0.00024342745861733218
150.0,0.0,0.00024342745861733218
160.0,0.0,0.00024342745861733218
170.0,0.0,0.00024342745861733218
180.0,0.0,0.00024342745861733218
190.0,0.0,0.00024342745861733218
200.0,0.0,0.00024342745861733218
210.0,0.0,0.00024342745861733218
220.0,0.0,0.00024342745861733218
230.0,0.0,0.00024342745861733218
240.0,0.0,0.00024342745861733218
250.0,0.0,0.00024342745861733218
260.0,0.0,0.00024342745861733218
270.0,0.0,0.0
280.0,0.0,0.0
290.0,0.0,0.0
300.0,0.0,0.0
310.0,0.0,0.0
320.0,0.0,0.0
330.0,0.0,0.0
340.0,0.0,0.0
350.0,0.0,0.0
360.0,0.0,0.0
370.0,0.0,0.0
380.0,0.0,0.0
390.0,0.0,0.0
400.0,0.0,0.0
410.0,0.0,0.0
420.0,0.0,0.0
430.0,0.0,0.0
440.0,0.0,0.0
450.0,0.0,0.0
460.0,0.0,0.0
470.0,0.0,0.0
480.0,0.0,0.0
490.0,0.0,0.0
500.0,0.0,0.0
510.0,0.0,0.0
520.0,0.0,0.0
530.0,0.0,0.0
540.0,0.0,0.0
550.0,0.0,0.0
560.0,0.0,0.0
570.0,0.0,0.0
580.0,0.0,2.941588421689354e-199
590.0,0.0,2.941588421689354e-199
600.0,0.0,3.573817400360987e-109
610.0,0.0,3.573817400360987e-109
620.0,0.0,3.573817400360987e-109
630.0,0.0,3.573817400360987e-109
640.0,0.0,3.573817400360987e-109
650.0,0.0,3.573817400360987e-109
660.0,0.0,3.573817400360987e-109
670.0,0.0,3.573817400360987e-109
680.0,0.0,3.573817400360987e-109
690.0,0.0,3.573817400360987e-109
700.0,0.0,3.573817400360987e-109
710.0,0.0,3.573817400360987e-109
720.0,0.0,3.573817400360987e-109
730.0,0.0,3.573817400360987e-109
740.0,0.0,3.573817400360987e-109
