sender,n_arb_strict,share,arb_share_of_own_swaps,n_cex,tau_p10_ms,tau_p50_ms,p_k1,overshoot_bps,arb_loss_sum_quote,volume_quote,share_same_block
0xd17f20b0c7e7294affe15b2129450dbe34d5ce1b,1086,0.36963921034717495,0.1655487804878049,285,413.8,1691.0,0.43859649122807015,0.6651817208958607,6.009075532756473,2372.9091664981056,0.4152854511970534
0xba53da030f3504db8cf0309bb89791950d0ce5e6,742,0.25255275697753576,0.2039582188015393,521,538.0,1386.0,0.5566218809980806,1.3214716204796955,7.1646499435400965,2823.4893158497835,0.0
0x802b65b5d9016621e66003aed0b16615093f328b,474,0.16133424098025867,0.10505319148936171,285,393.6,1348.0,0.6,1.2502394804348416,3.236932562508133,1269.7086558581377,0.12869198312236288
0x4d93ce2e938724381600bc61469a6de798e87cb6,191,0.06501021102791014,0.3178036605657238,142,709.5,1675.5,0.4014084507042254,2.9473684616993108,2.8367909385083445,1071.6712626165113,0.031413612565445025
0xc83c288d798cc1322be26482ab05cee5ffd6988c,136,0.04628999319264806,0.27037773359840955,93,686.8,1469.0,0.5161290322580645,2.8948920515295544,2.032267366671634,758.2159370498572,0.058823529411764705
0x13f4ea83d0bd40e75c8222255bc855a974568dd4,70,0.023825731790333562,0.08443908323281062,41,1237.0,4555.0,0.1951219512195122,1.652790224949691,1.144390663904521,474.5533567696727,0.05714285714285714
0x32564234df8961ae1d640be2cba4aeab54151551,58,0.019741320626276378,0.014940752189592994,27,521.8,4568.0,0.3333333333333333,1.0196381275761426,0.30774946139026677,121.85565593090647,0.0
0xaf30736465dec110ec6ab68d3a22e4b24968401f,46,0.015656909462219197,0.07087827426810478,22,192.9,1059.0,0.5909090909090909,5.269212361695224,1.6197769339570385,672.4199194717496,0.08695652173913043
0x6e4141d33021b52c91c28608403db4a0ffb50ec6,27,0.009189925119128658,0.2109375,16,,,,2.3233959013999366,0.6120501806346083,285.7589337536935,0.0
0x9a0b6082f3b0dbf711c18df0db6901b9cdbf04cb,19,0.006466984343090538,0.05322128851540616,3,,,,0.33533539645886495,0.05500009909395879,22.215302444696242,0.631578947368421
0xbddbcbaa9cf9603b7055aad963506ede71692f12,14,0.004765146358066712,0.022257551669316374,10,,,,2.214324928955416,0.15107697497417466,57.99131914784893,0.0
0xd9c500dff816a1da21a48a732d3498bf09dc9aeb,14,0.004765146358066712,0.028985507246376812,9,,,,1.5880748195897383,0.29847429216540106,148.70037682926647,0.14285714285714285
0xde9e4fe32b049f821c7f3e9802381aa470ffca73,11,0.0037440435670524166,0.09649122807017543,7,,,,1.3882833025448749,0.15160469800458454,65.81439160432204,0.0
0xe0ad8db26ea39ac29fe31b3621dd31c8ee9aefc8,6,0.0020422055820285907,0.017241379310344827,2,,,,0.8902155446588672,0.030018761171634035,12.016757499323823,0.16666666666666666
0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,6,0.0020422055820285907,0.06666666666666667,4,,,,1.0731304996170137,0.08731609189749594,37.763151534842066,0.0
