窗口,池,σ_pre(bp/√s),σ_post(bp/√s),σ 比,成交额比,流动性比,套利笔数比,严格越界均值比,利润比,LP 损失比
±7 d,BTCB-USDT-500,0.7017221760421303,0.693795828414852,0.9887044361744635,0.9086903003833592,0.7418336098250885,0.8961883924458774,0.876720829770021,1.7452846810601983,0.7654761980071112
±7 d,ETH-USDT-500,0.9743622004579834,0.9449073983191486,0.9697701715799423,0.6827323283055656,0.49947667898047465,0.8624510774744188,0.923001431880889,0.5128418103915974,0.6058597720850121
±7 d,WBNB-USDT-500,0.6663874877738143,0.7290302612156411,1.0940035258631522,0.9313770144754174,0.8665930180893503,0.8461384553821528,0.8664432397266564,0.3837753009668224,0.9606296570824862
±14 d,BTCB-USDT-500,0.6681053559269031,0.7371116429798927,1.1032865347371046,1.4161056038969253,1.095785410059076,1.2495878987685445,0.7937761549642742,1.8890286313428841,1.3146099032816576
±14 d,ETH-USDT-500,0.9175799470863831,1.0330392105115975,1.1258301947332603,0.8402262914747544,0.5793477229681874,1.0809569963781054,0.9435787022955456,0.6536638122954098,0.7425332114454803
±14 d,WBNB-USDT-500,0.6429333144274301,0.6972609734849545,1.0844996795754882,0.9866325729077907,0.8861794611633175,0.8964355057332307,0.8707531816566818,0.4079342202534415,0.9707204668854906
±30 d,BTCB-USDT-500,0.741708746917134,1.2334654464930863,1.6630051238035257,2.165843694739401,0.9699776171218633,2.3230899959415585,0.9720278657601495,2.830550465632314,1.8631854871308728
±30 d,ETH-USDT-500,1.0019252933431801,1.6998467352763973,1.6965803204792083,1.1144601427656866,0.49961086247348246,2.009248554913295,1.1379823884183342,1.9968555349334214,0.8922894779584502
±30 d,WBNB-USDT-500,0.6913309994483338,1.2459197462630567,1.8022043670214007,1.1455268925957827,0.6648310159909091,1.8421945332376541,1.1047736378919573,0.14177159909464798,1.199282739694694
