hour,n_blocks,interval_ms,n_intervals,n_headers,gas_used,gas_limit
2025-04-02 05:00:00+00:00,1200,3000.0,1200,12,25055378.583333332,140000000.0
2025-04-02 06:00:00+00:00,1200,3000.0,1200,12,21736242.25,140000000.0
2025-04-02 07:00:00+00:00,1196,3010.033444816054,1196,88,21585749.65909091,140000000.0
2025-04-02 08:00:00+00:00,1200,3000.0,1200,13,20418923.923076924,140000000.0
2025-04-02 09:00:00+00:00,1200,3000.0,1200,12,19899327.25,140000000.0
2025-04-02 10:00:00+00:00,1200,3000.0,1200,12,17542892.75,140000000.0
2025-04-02 11:00:00+00:00,1200,3000.0,1200,12,19027878.333333332,140000000.0
2025-04-02 12:00:00+00:00,1200,3000.0,1200,12,16882927.166666668,140000000.0
2025-04-02 13:00:00+00:00,1200,3000.0,1200,12,25017859.333333332,140000000.0
2025-04-02 14:00:00+00:00,1198,3006.677796327212,1198,90,27228949.433333334,139902873.3888889
2025-04-02 15:00:00+00:00,1200,3000.0,1200,12,23544391.833333332,140000000.0
2025-04-02 16:00:00+00:00,1200,3000.0,1200,12,18771426.916666668,140000000.0
2025-04-02 17:00:00+00:00,1200,3000.0,1200,12,18239975.583333332,140000000.0
2025-04-02 18:00:00+00:00,1200,3000.0,1200,12,15651601.583333334,140000000.0
2025-04-02 19:00:00+00:00,1200,3000.0,1200,12,11457054.583333334,140000000.0
2025-04-02 20:00:00+00:00,1199,3001.6680567139283,1199,62,26492998.79032258,140000000.0
2025-04-02 21:00:00+00:00,1200,3000.0,1200,12,10432708.0,140000000.0
2025-04-02 22:00:00+00:00,1200,3000.0,1200,12,21098501.833333332,140000000.0
2025-04-02 23:00:00+00:00,1198,3004.1736227045076,1198,112,15090684.794642856,139956035.9642857
2025-04-03 00:00:00+00:00,1200,3000.0,1200,12,14295986.083333334,140000000.0
2025-04-03 01:00:00+00:00,1200,3000.0,1200,12,15498699.416666666,140000000.0
2025-04-03 02:00:00+00:00,1200,3000.0,1200,12,15667190.25,140000000.0
2025-04-03 03:00:00+00:00,1200,3000.0,1200,12,23945154.0,140000000.0
2025-04-03 04:00:00+00:00,1200,3000.0,1200,12,13869768.416666666,140000000.0
2025-04-03 05:00:00+00:00,1200,3000.8333333333335,1200,61,20351058.229508195,140000000.0
2025-04-03 06:00:00+00:00,1200,3000.0,1200,13,19773943.615384616,140000000.0
2025-04-03 07:00:00+00:00,1200,3000.0,1200,12,25589941.916666668,140000000.0
2025-04-03 08:00:00+00:00,1199,3003.3361134278566,1199,39,120380957.38461539,140000000.0
2025-04-03 09:00:00+00:00,1200,3000.0,1200,12,27011399.166666668,140000000.0
2025-04-03 10:00:00+00:00,1200,3000.0,1200,12,25746147.333333332,140000000.0
2025-04-03 11:00:00+00:00,1200,3000.0,1200,12,26891307.083333332,140000000.0
2025-04-03 12:00:00+00:00,1200,3000.0,1200,12,25200247.0,140000000.0
2025-04-03 13:00:00+00:00,1200,3000.0,1200,12,21811258.666666668,140000000.0
2025-04-03 14:00:00+00:00,1200,3000.0,1200,12,28330463.166666668,140000000.0
2025-04-03 15:00:00+00:00,1200,3000.0,1200,12,18294700.5,140000000.0
