,pre,post
hours,720.0,720.0
n_blocks,1727248.0,3455722.0
n_headers,1727248.0,3455722.0
block_interval_ms,1500.652772880775,750.0609134646826
n_intervals,1727247.0,3455722.0
swaps,1569954.0,764761.0
swaps_per_block,0.9089337489463007,0.22130281313138037
share_blocks_with_swap,0.4727445045529073,0.17429179777771475
volume_quote_per_hour,1296927.7304862563,948918.3463054518
arb_swaps_share,0.08248076058279415,0.20494507434348772
arb_strict_share,0.016250794609268808,0.0610870585712399
arb_volume_share,0.35134561587586427,0.5822713522915828
arb_swaps_per_hour,179.84874988329466,217.68606911919966
median_arb_size_quote,849.9070826273511,1384.5002610716406
fee_bps_of_volume,5.0,5.000000000000001
arb_loss_bps_of_volume,2.7638682630118216,4.1193708048038005
lp_net_bps_of_volume,2.2361317369881784,0.8806291951962012
arb_loss_over_fee,0.5527736526023644,0.8238741609607598
arb_loss_per_hour_quote,358.4537393710914,390.894653191338
arb_loss_per_arb_quote,1.619321424016216,1.6558316591090705
mean_abs_dev_bps,2.4931954866241024,2.644733047811082
share_sec_outside_band,0.06846797839506173,0.0826893971105721
dev_half_life_s,60.252879157716954,28.568589568186596
outside_band_episode_mean_s,5.5855285934598555,4.185498359631308
cex_vol_1s_bps,0.40125992720403936,0.6064310361976665
cex_vol_1m_per_s_bps,0.5033904961991857,0.7743822754444376
arb_loss_rate_over_sigma2,141456559602.28714,65185187940.84646
arb_loss_rate_over_sigma3,2810076087457846.5,841770143866413.0
markout_30s_bps_of_volume,2.078955408801156,0.32669791776822044
ref_kline_vs_tick_mean_abs_bps,0.0540203236680464,0.1275244727855052
ref_kline_vs_tick_rms_bps,0.23920691547372133,0.5195987412842727
IS_window_hours,336.0,336.0
IS_dex_upper,0.008249104433116636,0.003351330759372521
IS_dex_lower,0.005421930144431805,2.2935502809317287e-05
alpha_dex,-0.008320328651557662,-0.0071344686895290195
alpha_cex,-0.0015336674466586955,-0.0006615702902438861
