sender,n_arb_strict,share,arb_share_of_own_swaps,n_cex,tau_p10_ms,tau_p50_ms,p_k1,overshoot_bps,arb_loss_sum_quote,volume_quote,share_same_block
0xba53da030f3504db8cf0309bb89791950d0ce5e6,5261,0.33824096695383826,0.2605229276022581,2948,326.0,1043.0,0.878561736770692,0.38212841526660474,13144.127806490476,25300988.828983642,0.0017107013875689032
0x7af9e4af669ee8a1dd25a86f65f38028fd562640,3119,0.20052719557670054,0.36832782239017475,236,293.5,1196.5,0.8220338983050848,0.36552898359134106,7561.831018361874,14298677.97691655,0.6841936518114781
0x802b65b5d9016621e66003aed0b16615093f328b,2656,0.17075993313617077,0.14381633095083388,853,445.0,975.0,0.8909730363423212,0.4712407555881462,6318.143044407663,11919918.023987347,0.473644578313253
0x971435fc38eed5e0aaff0dd717d0d16a02a4110e,1460,0.09386652951009386,0.38350407144733384,166,476.5,1309.5,0.7469879518072289,0.3148737423766525,2296.865555944475,4407264.694015396,0.6047945205479452
0x32564234df8961ae1d640be2cba4aeab54151551,1197,0.07695769576957696,0.18432399137665537,648,377.4,961.0,0.8641975308641975,0.8520889455548609,6952.160906523197,10726460.956476957,0.03926482873851295
0x4d93ce2e938724381600bc61469a6de798e87cb6,554,0.03561784749903562,0.2946808510638298,226,735.5,1186.0,0.8716814159292036,1.2783504773206995,3731.9372216122742,6416332.186164218,0.1444043321299639
0xbddbcbaa9cf9603b7055aad963506ede71692f12,145,0.009322360807509322,0.14370664023785926,35,510.8,1134.0,0.9142857142857143,0.43160542718833855,445.8554995723903,857890.4030526055,0.5655172413793104
0xc8b731becc15e9ef2d6d8e5ce2d5c2436c067ab9,142,0.009129484377009129,0.18441558441558442,19,,,,0.5320376649308395,590.2760064110887,1106163.4599790676,0.676056338028169
0x6777c00839fe6ccfc84f08a44704108471bb1fe4,130,0.008357978655008359,0.29545454545454547,72,313.2,1288.0,0.6944444444444444,0.28454823171640664,281.9350608488103,567860.6717282883,0.015384615384615385
0xaf30736465dec110ec6ab68d3a22e4b24968401f,109,0.007007843641507008,0.138676844783715,36,249.0,908.0,0.8888888888888888,0.7606730438792788,535.0964670802463,1033678.1995775404,0.11009174311926606
0x3dd696bc5bf81ec3032260b981be4cb10645dac7,70,0.004500450045004501,0.041592394533571005,5,,,,0.13782145788302777,75.07973286935882,144751.126718551,0.5571428571428572
0xc83c288d798cc1322be26482ab05cee5ffd6988c,69,0.004436157901504436,0.18548387096774194,24,678.6,1110.0,0.9166666666666666,1.2308670808220212,518.8472591487478,932541.5188793484,0.2318840579710145
0x6d3ebc288a9ff9aa2d852d52b79946760eb17671,57,0.0036646521795036646,0.4672131147540984,17,,,,2.0359828873020076,852.7654808322245,1501281.309219351,0.0
0xa13eefe316c4d8d2d80a3f9421b5cf645b8efcea,37,0.002378809309502379,0.013513513513513514,4,,,,0.15734162379269606,46.40342418288086,86948.46855267417,0.7837837837837838
0xbfb651cae30adfd0ba13b3e99af6759d1d0aeeb4,29,0.0018644721615018644,0.007945205479452055,8,,,,0.039553459130724986,11.25786704955476,22553.825241832925,0.27586206896551724
