sender,n_arb_strict,share,arb_share_of_own_swaps,n_cex,tau_p10_ms,tau_p50_ms,p_k1,overshoot_bps,arb_loss_sum_quote,volume_quote,share_same_block
0x32564234df8961ae1d640be2cba4aeab54151551,11710,0.3438959208246454,0.22637205436022348,6422,136.0,551.0,0.782466521332918,0.41630611810239077,28946.810848780864,54043160.05358215,0.009649871904355251
0x6777c00839fe6ccfc84f08a44704108471bb1fe4,6016,0.17667616222724736,0.40351465557716815,3172,290.0,782.0,0.4530264817150063,0.5032743174902543,18916.90749041312,37415468.68149797,0.007147606382978723
0x7cda585e917fecb3a33c6d5a8f8a15dd956694dc,4974,0.1460750051393498,0.32888124834699817,2314,174.0,459.5,0.8193604148660328,0.5307128518345845,16186.954915970535,31303372.606869094,0.28468033775633295
0xaf30736465dec110ec6ab68d3a22e4b24968401f,4849,0.14240404099732754,0.37956947162426613,485,358.0,685.0,0.6536082474226804,0.9056165087869648,23838.105248217005,45357738.03276392,0.7362342751082698
0x802b65b5d9016621e66003aed0b16615093f328b,3092,0.09080496901706264,0.17369810684792988,861,268.0,551.0,0.7874564459930313,0.48390467809922616,6072.405948250218,11456141.728750588,0.4741267787839586
0x3bc367866468d4f80096be899b66ab29d03f2717,580,0.01703327361898329,0.1674848397343344,286,149.0,532.5,0.6678321678321678,0.1435723371113756,635.7323463585957,1263948.7167164204,0.02586206896551724
0x7ed06b08c179bd6192487a7132fa4617f2b5efc4,571,0.016768964200757686,0.25616868550919697,149,132.0,669.0,0.5973154362416108,0.2775933942859225,1053.5694623826685,2087523.7092943997,0.4238178633975482
0xbbbf03817a447451bad374c97a7c7d566471f2fd,540,0.015858565093536166,0.24335286164939163,247,196.4,586.0,0.7611336032388664,1.2490218743261203,3822.185518452211,6362308.96694896,0.14074074074074075
0x278d858f05b94576c1e6f73285886876ff6ef8d2,488,0.014331444010454907,0.18007380073800738,103,285.0,535.0,0.7766990291262136,0.45550000069833313,1182.7963757660955,2219150.6471409723,0.5430327868852459
0xbce729580490534fdaa5a4306c49c019418e2823,262,0.007694340841678658,0.08126550868486353,118,181.20000000000002,585.5,0.6186440677966102,0.10147183279381296,207.10200996262182,419815.171137342,0.0
0x903b82900b26abfe778efa6a05c088217670ba72,236,0.006930780300138028,0.2183163737280296,124,395.3,633.0,0.7580645161290323,0.9949540978484427,877.8271574234111,1627764.3313669316,0.0
0x829de98f1da7b8d527ddc7c9a1a1b204a4dc35ea,141,0.00414084755220111,0.06103896103896104,2,,,,0.010244002703358105,15.74974666115883,31582.272478722738,0.9078014184397163
0x22ca19f13c5979d93bbe7b082e8e084a6c7b2511,96,0.002819300461073096,0.1038961038961039,8,,,,1.4879647963068479,714.0586842973793,1325497.697702341,0.3541666666666667
0x36ffd8e288d819b0a1669ead9d9cbf0febd70ce4,73,0.0021438430589410004,0.03095843935538592,32,505.5,630.5,0.65625,1.590222356440902,527.9413875812515,879033.461896991,0.1643835616438356
0xf6687cd56aec1a0faaba12feb6781398ab47fb21,71,0.002085107632668644,0.09766162310866575,41,244.0,634.0,0.6341463414634146,0.8136724648163094,345.9724019707389,712497.0509701548,0.22535211267605634
