grid_ms,mass_pre,mass_post
0.0,0.0,0.0
10.0,0.20844019090480048,0.21857818777179377
20.0,0.03456505515030463,0.02201333828533241
30.0,0.02540732208200765,0.00877326268209461
40.0,0.017435999155646604,0.0072568753952294545
50.0,0.01438764558065019,0.00924744287371308
60.0,0.015856008693366386,0.013143778942310912
70.0,0.015580646711885412,0.0168456151499472
80.0,0.024532993165920926,0.013346409085077914
90.0,0.00828085558206305,0.013459273874134578
100.0,0.01622890554893388,0.023973543558232658
110.0,0.015824657319947172,0.02101925579955368
120.0,0.016611280102897114,0.025404532068200706
130.0,0.017667983657872997,0.024672382265685314
140.0,0.013681572263169375,0.03268899683130856
150.0,0.012825894602184139,0.04103214803873911
160.0,0.02109496896498177,0.038692682858509235
170.0,0.018275856009264832,0.04593366097147738
180.0,0.027505535329948386,0.04717354498394119
190.0,0.038164042401339686,0.04210992943357591
200.0,0.036387491540130004,0.03318831684570418
210.0,0.035342878409861805,0.023598569748200227
220.0,0.0315437683987079,0.01645534035860692
230.0,0.028199015558934015,0.010769700431024546
240.0,0.04281691266522892,0.020090395768560674
250.0,0.031741780499803994,0.013237928414831132
260.0,0.023377866611121064,0.008309206481481464
270.0,0.010188861628076308,0.005821430103401688
280.0,0.006518521949500997,0.00543780172316437
290.0,0.010343434816241238,0.009610208523977887
300.0,0.011071489835235647,0.004770981410133032
310.0,0.0027706457043641867,0.0024393046000821014
320.0,0.002686282880072586,0.002280002257450101
330.0,0.002785855844482556,0.0016239488959715013
340.0,0.007898601435464139,0.00776358725396323
350.0,0.004023251409102725,0.003731469191932678
360.0,0.0035924037260678917,0.0032992258554975975
370.0,0.0017391971528547452,0.0018654345255011326
380.0,0.00126108601266724,0.0014599685644595458
390.0,0.004241382167985175,0.009521630630925607
400.0,0.004076448703689642,0.00778509429465211
410.0,0.0006013931104898042,0.0030206375692541166
420.0,0.0003378274465131975,0.001162493235769192
430.0,7.17761903321298e-05,0.0006767973004694931
440.0,0.0025180463798395052,0.007135868507512461
450.0,0.00419388910823945,0.004662535989490302
460.0,0.001731571742716705,0.0076443824692763555
470.0,0.0009580351594319727,0.004568529425946262
480.0,0.0004540629908942758,0.0018353110241459056
490.0,0.0020617919681732897,0.003937155796687072
500.0,0.0025946826298454805,0.0011900650981885228
510.0,0.0007706955652634301,0.0022003220406834494
520.0,0.0003615582476103071,0.0013503905366613164
530.0,0.00023420615618507742,0.0009617225372398472
540.0,0.0014221656174778986,0.0017922301111681063
