,pre,post
hours,720.0,720.0
n_blocks,863799.0,1727278.0
n_headers,863799.0,1727278.0
block_interval_ms,3000.6969221970876,1500.6290243956098
n_intervals,863798.0,1727278.0
swaps,31818.0,39659.0
swaps_per_block,0.03683495813262113,0.02296040359455745
share_blocks_with_swap,0.03210121799168557,0.020672989524558292
volume_quote_per_hour,105.65028988853267,120.55044911170687
arb_swaps_share,0.6416808096046264,0.5998386242719181
arb_strict_share,0.07898045131686467,0.08048614438084672
arb_volume_share,0.8226330805320143,0.8052186438315988
arb_swaps_per_hour,28.35698820522871,33.04027140426864
median_arb_size_quote,2.2249533608184917,2.0943770862055593
fee_bps_of_volume,25.000000000000004,25.0
arb_loss_bps_of_volume,27.328467459324607,25.699872979295392
lp_net_bps_of_volume,-2.328467459324604,-0.699872979295394
arb_loss_over_fee,1.0931386983729843,1.0279949191718158
arb_loss_per_hour_quote,0.2887260509286977,0.3098131229767879
arb_loss_per_arb_quote,0.010244763064950617,0.00941725287732402
mean_abs_dev_bps,15.031445403199006,14.79062021616927
share_sec_outside_band,0.15912481083946764,0.14165851016261183
dev_half_life_s,118.123604378532,140.43014522985587
outside_band_episode_mean_s,14.34605350123491,13.025612827698748
cex_vol_1s_bps,1.7870786903234597,1.6201449348550765
cex_vol_1m_per_s_bps,1.4057316193911218,1.238796434136623
arb_loss_rate_over_sigma2,14611040.466748811,20188307.745466694
arb_loss_rate_over_sigma3,103939046864.98717,162967112183.6648
markout_30s_bps_of_volume,-2.1850099032551205,-0.6309743787747969
IS_window_hours,336.0,336.0
IS_dex_upper,0.030112934545994417,0.03271827547868707
IS_dex_lower,0.02002417621575612,0.03178403600243638
alpha_dex,-0.0018546269810150859,-0.0014331949709166206
alpha_cex,0.001131550911259122,0.001131661599806269
