ts_ms,swaps,volume_quote,arb_share,fee_income,arb_loss,lp_gain,arb_loss_bps,fee_bps
2025-03-30 00:00:00+00:00,26333,24854594.983735114,0.17791364447651237,12427.297491867557,11692.794297188739,734.5031946788188,4.704479918035486,5.0
2025-03-31 00:00:00+00:00,25412,43643164.44972205,0.23961120730363608,21821.582224861024,23442.261170558333,-1620.678945697308,5.371347716448097,4.999999999999999
2025-04-01 00:00:00+00:00,46765,36077559.035980985,0.13080295092483696,18038.77951799049,15618.662512044146,2420.117005946346,4.329190480006503,5.0
2025-04-02 00:00:00+00:00,26954,53084699.547780804,0.27183349410106106,26542.3497738904,29108.428495560594,-2566.0787216701924,5.483393283475307,5.0
2025-04-03 00:00:00+00:00,56712,53143300.135726884,0.15571660318803782,26571.650067863444,27208.235906525675,-636.5858386622316,5.11978665928469,5.0
2025-04-04 00:00:00+00:00,17761,40688718.03578801,0.3445188897021564,20344.359017894003,22705.218040009047,-2360.8590221150457,5.580224478942427,5.0
2025-04-05 00:00:00+00:00,11531,12137818.901071414,0.2212297285578007,6068.909450535707,5741.9400765455475,326.96937399015997,4.730619333955215,5.0
2025-04-06 00:00:00+00:00,16924,44622082.75771902,0.343949420940676,22311.04137885951,25825.036732205517,-3513.9953533460066,5.7875014199641175,5.000000000000001
2025-04-07 00:00:00+00:00,29164,128996979.53889294,0.44959539157865863,64498.48976944648,85758.76926968659,-21260.279500240104,6.648122272028089,5.000000000000001
2025-04-08 00:00:00+00:00,18649,44308814.40519102,0.3705828730763044,22154.40720259551,25669.044418991525,-3514.637216396014,5.79321400574064,5.0
2025-04-09 00:00:00+00:00,31956,69484523.52248247,0.2885217173613719,34742.261761241236,44255.29402762213,-9513.03226638089,6.369086493527274,5.0
2025-04-10 00:00:00+00:00,38425,47223917.250542924,0.20158750813272608,23611.95862527146,26051.59371656935,-2439.63509129789,5.516610063996722,5.0
2025-04-11 00:00:00+00:00,17317,20940455.110566583,0.20505861292371658,10470.227555283293,10097.400147090539,372.82740819275347,4.821958306911571,5.000000000000001
2025-04-12 00:00:00+00:00,21469,22016676.791908875,0.16726442777958916,11008.338395954439,7226.525232015547,3781.8131639388926,3.2822960977795224,5.000000000000001
2025-04-13 00:00:00+00:00,18866,20278760.6867032,0.19034241492632248,10139.3803433516,9327.16021042226,812.2201329293401,4.599472499588244,5.0
2025-04-14 00:00:00+00:00,17458,21546657.22288148,0.18054759995417574,10773.328611440742,10526.134931461984,247.19367997875716,4.885275160122634,5.000000000000001
2025-04-15 00:00:00+00:00,14428,17945703.872822747,0.17944275020792902,8972.851936411374,7825.475041833655,1147.376894577718,4.360639792839041,5.000000000000001
2025-04-16 00:00:00+00:00,16444,28232464.936669387,0.23996594502554122,14116.232468334694,12639.868267184374,1476.3642011503205,4.477068614284273,5.0
2025-04-17 00:00:00+00:00,16108,15021146.26649048,0.16848770797119444,7510.573133245241,7493.128521209993,17.4446120352473,4.988386630603443,5.0
2025-04-18 00:00:00+00:00,36471,15273390.222769542,0.10553590523977956,7636.695111384771,5014.571651944065,2622.1234594407056,3.2832079707283004,5.0
2025-04-19 00:00:00+00:00,21322,9656503.914152494,0.09834912297157865,4828.251957076247,3607.6336009707757,1220.6183561054715,3.7359624487734706,5.0
2025-04-20 00:00:00+00:00,23852,16865141.564550426,0.1221281234278048,8432.570782275214,4519.1735082680725,3913.397274007141,2.679594174155715,5.0
2025-04-21 00:00:00+00:00,92494,29354482.882127106,0.1041905420892166,14677.241441063554,10092.296841948712,4584.944599114842,3.438076862901765,5.0
2025-04-22 00:00:00+00:00,112125,31380961.20452325,0.09159420289855072,15690.480602261625,9221.98399780828,6468.496604453347,2.9387194157962964,4.999999999999999
2025-04-23 00:00:00+00:00,84641,43718846.987981185,0.12898004513179193,21859.42349399059,14816.236005456032,7043.18748853456,3.388981417906375,5.0
2025-04-24 00:00:00+00:00,70619,31474321.516775973,0.11355300981322307,15737.160758387987,13538.120581208588,2199.0401771793986,4.301322452333945,5.0
2025-04-25 00:00:00+00:00,95004,31997969.38645263,0.11258473327438845,15998.984693226315,10198.583107513961,5800.401585712352,3.187259473981452,5.000000000000001
2025-04-26 00:00:00+00:00,55068,18770462.76191264,0.10419844555821893,9385.23138095632,6549.397251293132,2835.834129663188,3.4892039340567504,5.0
2025-04-27 00:00:00+00:00,45802,17921774.75405639,0.11132701628749836,8960.887377028195,7434.358279471904,1526.5290975562907,4.14822660227287,5.0
