,pre,post
hours,720.0,720.0
n_blocks,863799.0,1727278.0
n_headers,863799.0,1727278.0
block_interval_ms,3000.6969221970876,1500.6290243956098
n_intervals,863798.0,1727278.0
swaps,1186488.0,4057144.0
swaps_per_block,1.3735695456929216,2.3488656718837384
share_blocks_with_swap,0.5595132663964649,0.7364251730178929
volume_quote_per_hour,1423204.357643945,3829011.1383207934
arb_swaps_share,0.15658059752816716,0.0899566295896818
arb_strict_share,0.026354248841960474,0.01264559502940985
arb_volume_share,0.7209929754378571,0.2951857279556304
arb_swaps_per_hour,258.02956486043956,506.8985133297621
median_arb_size_quote,993.4795068371502,518.5387932879206
fee_bps_of_volume,5.0,4.999999999999998
arb_loss_bps_of_volume,4.909641467436357,1.8056140622665622
lp_net_bps_of_volume,0.09035853256364286,3.1943859377334385
arb_loss_over_fee,0.9819282934872715,0.3611228124533125
arb_loss_per_hour_quote,698.7423130924835,691.3716355927321
arb_loss_per_arb_quote,2.9910835493905568,1.4914404738261706
mean_abs_dev_bps,3.169008485049306,2.865340380583876
share_sec_outside_band,0.1797928934386163,0.12249648051833313
dev_half_life_s,30.897005840305276,35.85319272701502
outside_band_episode_mean_s,7.769121765804215,5.816711244641483
cex_vol_1s_bps,0.6573999022625031,0.5739491210884783
cex_vol_1m_per_s_bps,0.7762664770208306,0.6980856933602065
arb_loss_rate_over_sigma2,115956575226.25044,141871147949.49786
arb_loss_rate_over_sigma3,1493772804298733.2,2032288432478926.8
markout_30s_bps_of_volume,0.05239694988188779,3.1137410334350117
ref_kline_vs_tick_mean_abs_bps,0.0005157727048817634,0.07875085896505812
ref_kline_vs_tick_rms_bps,0.020612123236005392,0.34232866131451817
IS_window_hours,336.0,336.0
IS_dex_upper,0.0030284778905308386,0.0005841413901398142
IS_dex_lower,0.0012854255571286815,0.000568377198156401
alpha_dex,-0.008971539343437746,-0.011188139110481074
alpha_cex,-0.0005291818714321007,-0.00048684695606161197
