sender,n_arb_strict,share,arb_share_of_own_swaps,n_cex,tau_p10_ms,tau_p50_ms,p_k1,overshoot_bps,arb_loss_sum_quote,volume_quote,share_same_block
0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,121,0.5062761506276151,0.31926121372031663,55,1151.4,17500.0,0.07272727272727272,5.264134031250688,7.822809160461997,780.3821810646384,0.09917355371900827
0x13f4ea83d0bd40e75c8222255bc855a974568dd4,58,0.24267782426778242,0.58,39,6334.8,16653.0,0.0,7.7296814963984595,8.786524513805704,927.7032135155373,0.017241379310344827
0x07964f135f276412b3182a3b2407b8dd45000000,11,0.04602510460251046,0.2972972972972973,3,,,,1.6955778484900959,0.255340694279743,25.562153557996076,0.0
0xb11a1ae493c8beb4863d491fecffc381842bbe1a,8,0.03347280334728033,0.5714285714285714,6,,,,5.737643133903684,0.5900440902703964,59.353139663313314,0.0
0x00000000ae2193c4ac6521146b1adafe9b43361d,5,0.02092050209205021,0.7142857142857143,3,,,,1.6069267422954314,0.16449685247684684,16.693682977744494,0.0
0x1b81d678ffb9c0263b24a97847620c99d213eb14,5,0.02092050209205021,0.06666666666666667,3,,,,1.5151362019335293,0.07247080011624706,7.241053772064514,0.2
0x1911c4fd8cccc5931ab39e66779ea4b5a851827a,5,0.02092050209205021,0.29411764705882354,3,,,,3.1250448571638927,0.388808303214794,40.3834846076282,0.0
0x0b04d2eb5da34d118d8b5c31cef911b67d806c88,4,0.016736401673640166,0.8,1,,,,2.0839537190146284,0.11960930422230392,11.935029557394966,0.0
0xda77c035e4d5a748b4ab6674327fa446f17098a2,4,0.016736401673640166,0.21052631578947367,3,,,,3.3565771262257,0.19519307722346538,19.581490447848296,0.0
0xd9c500dff816a1da21a48a732d3498bf09dc9aeb,3,0.012552301255230125,0.06521739130434782,2,,,,2.0386332253409,0.06227806095709926,6.219833367129107,0.0
0x25c3c965e99223bc450ca059ceab89ce9912a3f3,3,0.012552301255230125,0.13636363636363635,3,,,,1.6933473916462958,0.05042939772936933,4.959461187865188,0.0
0x3cb3fa89b0ebbe7f4a41db519d8241a77f9ae857,2,0.008368200836820083,0.5,1,,,,1.0121836784871865,0.020542494346606932,2.0451481942541316,0.0
0x9999b0cdd35d7f3b281ba02efc0d228486940515,2,0.008368200836820083,1.0,0,,,,169.1680152887943,6.044626928057311,247.48888020054193,1.0
0xad0e2f147a22c391b4d24fe81960a5ce6f8bc40d,1,0.0041841004184100415,1.0,1,,,,7.347457536879352,0.3153202677988459,42.12714554930413,0.0
0xda4f2e8041aa91a93b1d46cf224bbd4e9134a9ec,1,0.0041841004184100415,1.0,0,,,,0.36665910983288763,0.019770881567847867,1.9986203145685633,1.0
