hour_ms,n,overshoot_all,arb_loss_sum,arb_volume,cex,cex_n,share_cex,continuation,continuation_n,share_continuation,same_block,same_block_n,share_same_block,onchain,onchain_n,share_onchain,long,long_n,share_long,cex_jump,cex_move,cex_jump_n,cex_move_n,cex_tau_mean_ms,cex_tau_median_ms,cex_sqrt_tau_mean,cex_p_k1,sigma_ps,liq_mean,volume,hod,day,post,t_days
1748656800000,201,0.4371021472182273,122.90271112619466,841812.2424129902,0.6527517416738746,25.0,0.12437810945273632,0.5592648657065173,72,0.3582089552238806,0.268647835246407,95.0,0.472636815920398,0.6389025966376567,9.0,0.04477611940298507,,,0.0,0.23424481180194331,0.4185069298719313,25.0,25.0,1035.24,1050.0,0.9963422157069499,0.96,5.072426093943974e-05,5.369414311393341e+24,7784444.343134903,2,2025-05-31 00:00:00+00:00,0,-30.020844907407408
1748660400000,340,0.563144260527557,253.42595588734935,1788390.8872011874,0.5086007116275678,59.0,0.17352941176470588,0.8727511998041513,128,0.3764705882352941,0.32676736458552147,145.0,0.4264705882352941,0.2960231441888625,8.0,0.023529411764705882,,,0.0,0.2839103628378089,0.22469034878975894,59.0,59.0,920.4915254237288,993.0,0.9257733974879951,1.0,0.00010172807764611488,5.276238298549937e+24,19796606.556570604,3,2025-05-31 00:00:00+00:00,0,-29.97917824074074
1748664000000,230,0.47604127858507567,152.1511585352107,1117779.2708755175,0.4873463922367753,28.0,0.12173913043478261,0.737408197413152,79,0.34347826086956523,0.30388572194967367,115.0,0.5,0.3302111840107766,8.0,0.034782608695652174,,,0.0,0.45417528262383106,0.03317110961294421,28.0,28.0,960.8928571428571,999.0,0.9576173773396782,1.0,7.40619343741715e-05,8.011307674748935e+24,17290238.22856596,4,2025-05-31 00:00:00+00:00,0,-29.937511574074072
1748667600000,198,0.27948269389619534,107.40405833053265,945989.9213776294,0.3234240698890787,25.0,0.12626262626262627,0.3136638828251602,85,0.4292929292929293,0.2419535845928005,85.0,0.4292929292929293,0.008162304564352803,3.0,0.015151515151515152,,,0.0,0.18251640674622568,0.14090766314285297,25.0,25.0,883.68,1006.0,0.8871632371242355,1.0,4.5782058217722353e-05,1.0572510482919424e+25,14671502.207863113,5,2025-05-31 00:00:00+00:00,0,-29.895844907407408
1748671200000,114,0.25661107898743646,65.05592863891518,536313.4158531628,0.3937311662941542,15.0,0.13157894736842105,0.3660536030790648,32,0.2807017543859649,0.17612895619152172,66.0,0.5789473684210527,0.009469102984938922,1.0,0.008771929824561403,,,0.0,0.250922636975756,0.1428085293183982,15.0,15.0,1018.5333333333333,1008.0,0.9862777804112244,1.0,4.350846016638339e-05,1.2126811795323627e+25,16091859.358349424,6,2025-05-31 00:00:00+00:00,0,-29.85417824074074
1748674800000,159,0.2618854870933041,87.03908999173665,725200.1777789374,0.3856826199825089,15.0,0.09433962264150944,0.3361466770729821,67,0.42138364779874216,0.1754659762869659,71.0,0.44654088050314467,0.14577357797222365,6.0,0.03773584905660377,,,0.0,0.14092576117082636,0.24475685881168255,15.0,15.0,774.5333333333333,720.0,0.8392674145645748,1.0,4.043418220027717e-05,1.1197300632036659e+25,14482936.875849523,7,2025-05-31 00:00:00+00:00,0,-29.812511574074072
1748678400000,169,0.3306359622768753,139.7756375403349,1141632.7963669274,0.4417283755590721,13.0,0.07692307692307693,0.4024495526121505,77,0.4556213017751479,0.2508315132425223,74.0,0.4378698224852071,0.11697224228834986,5.0,0.029585798816568046,,,0.0,0.35934261982294774,0.0823857557361243,13.0,13.0,1096.7692307692307,1049.0,1.031916258084698,0.9230769230769231,4.815184919129076e-05,1.2340535646308916e+25,17385285.867143955,8,2025-05-31 00:00:00+00:00,0,-29.770844907407408
1748682000000,171,0.2654477290775116,116.48741874818879,979846.8136057588,0.20389053060057283,23.0,0.13450292397660818,0.3511178893369389,69,0.40350877192982454,0.20872219889570268,75.0,0.43859649122807015,0.2051950467537042,4.0,0.023391812865497075,,,0.0,0.12414480295438976,0.07974572764618307,23.0,23.0,831.2608695652174,789.0,0.8765676232302768,1.0,4.202105382638138e-05,1.3076872748849755e+25,14931633.52956964,9,2025-05-31 00:00:00+00:00,0,-29.72917824074074
1748685600000,194,0.42375051912648143,300.6733568514833,1487306.8500016674,0.3649536699311355,34.0,0.17525773195876287,0.42957104995066586,77,0.39690721649484534,0.45621857208740213,78.0,0.4020618556701031,0.22743129277202984,5.0,0.02577319587628866,,,0.0,0.32453978978793147,0.040413880143203997,34.0,34.0,974.5882352941177,1101.5,0.958999685688475,0.9705882352941176,5.831361728292567e-05,1.1687836496550777e+25,17002204.796563514,10,2025-05-31 00:00:00+00:00,0,-29.687511574074072
1748689200000,90,0.22383827801662998,45.877719187696925,419503.92909523455,0.21525138645711386,19.0,0.2111111111111111,0.2814968140714699,40,0.4444444444444444,0.15874436050088825,28.0,0.3111111111111111,0.11698467397595512,3.0,0.03333333333333333,,,0.0,0.11860695816338929,0.09664442829372458,19.0,19.0,843.0526315789474,890.0,0.860357044479205,0.9473684210526315,3.27755725936148e-05,1.2373248358606138e+25,8892374.007310275,11,2025-05-31 00:00:00+00:00,0,-29.645844907407408
