sender,n_arb_strict,share,arb_share_of_own_swaps,n_cex,tau_p10_ms,tau_p50_ms,p_k1,overshoot_bps,arb_loss_sum_quote,volume_quote,share_same_block
0x0000000055eca968153aeffa4e421f9cd2680f01,8741,0.2795420384406281,0.38873076580983723,610,1152.2,2592.0,0.7557377049180328,0.6129686082767083,26700.177687861484,49973486.751078546,0.8413225031460931
0x32564234df8961ae1d640be2cba4aeab54151551,5138,0.16431609581374523,0.19522760088152596,3073,397.20000000000005,1792.0,0.8799219004230394,0.4124967040861718,12415.965978496772,24371537.144542195,0.08952899961074348
0x5efc784d444126ecc05f22c49ff3fbd7d9f4868a,3138,0.10035498416962486,0.004193353974933418,643,172.0,986.0,0.9222395023328149,0.04620686949210689,1330.51097374849,2799916.0957104363,0.641491395793499
0x802b65b5d9016621e66003aed0b16615093f328b,2723,0.08708305350346988,0.13040563191418036,1125,630.2,1731.0,0.8817777777777778,0.8334182190684315,9313.995300151308,17128698.395461753,0.3944179214102093
0x4d93ce2e938724381600bc61469a6de798e87cb6,1952,0.06242604496466148,0.4439390493518308,1125,889.0,2093.0,0.9013333333333333,1.2986435816916186,11564.502817897042,20458612.766817123,0.0630122950819672
0x13f4ea83d0bd40e75c8222255bc855a974568dd4,1942,0.06210623940644088,0.08405470914127423,554,834.7,2216.5,0.8826714801444043,1.6582364350902619,19086.864876390406,33576921.78873147,0.4526261585993821
0x73dddbc2971865d721c5678bb2106d637d43990e,1661,0.053119703220441974,0.38944900351699885,1033,792.0,1923.0,0.8818973862536302,1.288368034277892,9074.04656949857,16290379.576231053,0.11077664057796509
0xaf30736465dec110ec6ab68d3a22e4b24968401f,874,0.027951005788480605,0.15344101123595505,484,292.0,1514.5,0.9359504132231405,0.9345906610078258,5521.45394939264,10635229.619848747,0.2505720823798627
0x1b81d678ffb9c0263b24a97847620c99d213eb14,701,0.02241836963126419,0.040038839387708476,124,218.00000000000003,1000.5,0.9193548387096774,0.9298065859907944,3513.3337419845575,6544399.050279135,0.6947218259629101
0x1a0a18ac4becddbd6389559687d1a73d8927e416,690,0.02206658351722153,0.020155401063270434,230,160.60000000000002,917.0,0.908695652173913,0.21176521356962594,1432.9247664024074,3629113.154160765,0.37971014492753624
0x59efe11a8a0ad85bcc767bef4c7bb0fa1cbdef08,574,0.018356839041862548,0.1166429587482219,393,837.0,2051.0,0.9236641221374046,2.176520166290004,6345.931273068458,10029730.05453371,0.005226480836236934
0x1a1c77f5ca5836b9a55bc84a06b2ce7c7b35558a,477,0.01525472512712271,0.4137033824804857,231,825.0,2064.0,0.8787878787878788,1.9897037153231214,4405.516709581553,7328401.782161342,0.16142557651991615
0xc83c288d798cc1322be26482ab05cee5ffd6988c,394,0.012600338993891715,0.4282608695652174,203,957.6000000000001,2194.0,0.9211822660098522,1.6126608603798291,2866.824652643372,4848786.900396857,0.1116751269035533
0xba53da030f3504db8cf0309bb89791950d0ce5e6,324,0.0103617000863475,0.12485549132947976,228,608.0,1815.5,0.9342105263157895,1.0511119013786232,2089.0089230066596,3675363.5379892346,0.006172839506172839
0xda77c035e4d5a748b4ab6674327fa446f17098a2,278,0.008890594518532732,0.00548182911679451,65,148.8,1037.0,0.9230769230769231,0.027246804477464553,77.76886375796718,158572.41880161336,0.6366906474820144
