sender,n_pre,n_post,p10_pre,p10_post,p50_pre,p50_post,d_p10_ms,d_p50_ms,mechanical_d_p10_ms,mechanical_d_p50_ms,ell_q10_pre_ms,ell_q10_post_ms,ell_q50_pre_ms,ell_q50_post_ms,p_k1_pre,p_k1_post
0xba53da030f3504db8cf0309bb89791950d0ce5e6,2948,9347,326.0,206.0,1043.0,631.0,-120.0,-412.0,-75.05920764298752,-375.2960382149376,175.9347227119225,130.99393035491,292.6736135596125,255.96965177455007,0.878561736770692,0.6577511501016369
0x802b65b5d9016621e66003aed0b16615093f328b,853,2170,445.0,314.0,975.0,599.5,-131.0,-375.5,-75.05920764298752,-375.2960382149376,294.9347227119225,238.99393035491,224.67361355961248,224.46965177455007,0.8909730363423212,0.7142857142857143
0x6777c00839fe6ccfc84f08a44704108471bb1fe4,72,1950,313.2,272.0,1288.0,762.5,-41.19999999999999,-525.5,-75.05920764298752,-375.2960382149376,163.13472271192248,196.99393035491,537.6736135596125,387.4696517745501,0.6944444444444444,0.49230769230769234
0x32564234df8961ae1d640be2cba4aeab54151551,648,1230,377.4,321.0,961.0,619.5,-56.39999999999998,-341.5,-75.05920764298752,-375.2960382149376,227.33472271192247,245.99393035491,210.67361355961248,244.46965177455007,0.8641975308641975,0.6455284552845528
0x5efc784d444126ecc05f22c49ff3fbd7d9f4868a,1359,1194,127.0,87.30000000000001,805.0,545.5,-39.69999999999999,-259.5,-75.05920764298752,-375.2960382149376,-23.06527728807751,12.293930354910017,54.67361355961248,170.46965177455007,0.8263428991905813,0.6289782244556114
0x971435fc38eed5e0aaff0dd717d0d16a02a4110e,166,470,476.5,158.0,1309.5,1013.5,-318.5,-296.0,-75.05920764298752,-375.2960382149376,326.4347227119225,82.99393035491,559.1736135596125,638.4696517745501,0.7469879518072289,0.44042553191489364
0x13f4ea83d0bd40e75c8222255bc855a974568dd4,125,178,441.4,123.7,1155.0,716.5,-317.7,-438.5,-75.05920764298752,-375.2960382149376,291.3347227119225,48.69393035491001,404.6736135596125,341.4696517745501,0.704,0.5168539325842697
0x1b81d678ffb9c0263b24a97847620c99d213eb14,87,159,70.19999999999999,125.6,802.0,548.0,55.400000000000006,-254.0,-75.05920764298752,-375.2960382149376,-79.86527728807752,50.59393035491,51.67361355961248,172.96965177455007,0.896551724137931,0.6666666666666666
