grid_ms,mass_pre,mass_post
0.0,0.0,0.0
10.0,0.5442492945746108,0.3112651044267758
20.0,0.07259283566861105,0.021549009276305205
30.0,0.02185503164720767,0.010485861155235207
40.0,0.010648458926942378,0.005970429548049471
50.0,0.006294796142771581,0.006086188939614249
60.0,0.002684747955410254,0.003189623936645829
70.0,0.0013655957037702348,0.0047632561214021275
80.0,0.0011361945424881881,0.0040427723085484915
90.0,0.0010263254247658263,0.004627732309501429
100.0,0.0013711067889412803,0.004207643462589171
110.0,0.0013990601818487463,0.004676200842698928
120.0,0.0013463418311891165,0.00368195239957603
130.0,0.001698847031175139,0.004432483201931419
140.0,0.001830468171882396,0.0026216034401774944
150.0,0.0020310969929601247,0.003077206470397223
160.0,0.0022228535412433664,0.0026281149078759493
170.0,0.0014208709528073643,0.0037541884464345246
180.0,0.0013306351272074544,0.006770001088075121
190.0,0.0011862020440061253,0.008483539153548174
200.0,0.0009746123422952483,0.010560741368883585
210.0,0.0018770508028491653,0.015602856443327272
220.0,0.0014926646028995245,0.012481795344357479
230.0,0.0021846700499874396,0.02019865732969725
240.0,0.002360664722062962,0.03850366686417838
250.0,0.003969566500784884,0.015654155996799816
260.0,0.0030626255278353998,0.021731659194405985
270.0,0.0056113906328432205,0.01821713257638696
280.0,0.005518301073987303,0.019529196071890808
290.0,0.005182729116779982,0.02262713041833803
300.0,0.008246024543954312,0.0178805634788129
310.0,0.008598475262734665,0.020143488304931307
320.0,0.01108369857120754,0.020632069963913046
330.0,0.014043622165990529,0.01113096252358603
340.0,0.008722180814815949,0.007951295810792666
350.0,0.007137717862488177,0.006296270998211763
360.0,0.004852232727849434,0.0058332564487729435
370.0,0.006412984827275407,0.0044031319830626515
380.0,0.008014384979563553,0.00795945096663742
390.0,0.009438183596784416,0.003915368812048664
400.0,0.007926148435754612,0.004540136926455859
410.0,0.006923774568132154,0.006390374616134769
420.0,0.008999301839059287,0.004543102761963378
430.0,0.008775922438377222,0.0032137210559334993
440.0,0.006314987704135338,0.0025464454443305247
450.0,0.003665226233437811,0.0025671855552837734
460.0,0.002194534204969509,0.0015000446727453005
470.0,0.0037795860458676085,0.0010328475716913912
480.0,0.0018556114278774616,0.0007148344543806923
490.0,0.002169354141633416,0.00110594721249289
500.0,0.0004357152236764771,0.0010170431446622243
510.0,0.0007458540957797028,0.0007379821312353009
520.0,0.0007252161017320823,0.0013847874681062182
530.0,0.0009342213786439896,0.0022514992443596615
540.0,0.0005156266786507624,0.004224390061512511
550.0,0.0010717198922390054,0.002819671868064133
560.0,0.002326403279079192,0.00283226131003528
570.0,0.0010565151150709086,0.003098291948930305
580.0,0.0005981812323080762,0.002655731296522869
590.0,0.000834408091462589,0.002385212697890836
600.0,0.0009053177903715889,0.002623087706446594
610.0,0.002535564614586447,0.0026321010459683814
620.0,0.0022286793523037937,0.0036025415586792976
630.0,0.00247746960714322,0.003210736086859106
640.0,0.003039012149282503,0.002587840349161515
650.0,0.0014589283829819777,0.004681176091127439
660.0,0.0011968977901078853,0.003592056396990613
670.0,0.0012944125881397932,0.002796505066126157
680.0,0.0012544894150157873,0.004586886025424769
690.0,0.0010587636000320409,0.004558845957999403
700.0,0.0008734365430479171,0.0054392614603896465
710.0,0.0012518056217627773,0.004739590505393992
720.0,0.0005685518761795591,0.004027604000677444
730.0,0.0006594746904303277,0.002630937088017296
740.0,0.0012486877491225698,0.0017316800740244948
750.0,0.0002502447139412362,0.004385930817077543
760.0,0.0001388759501830326,0.01009229658808874
770.0,0.00015463930959260644,0.009769366228549013
780.0,0.00015861474090705244,0.005424138129464616
790.0,0.00010807947961741218,0.005862664460502359
800.0,0.00021567243065814717,0.0036870783286388448
810.0,0.00015533879237114676,0.0030341778336422927
820.0,0.0001648471377944916,0.0011297093716134022
830.0,0.0003257999717713971,0.0007470735752312903
840.0,0.00017313741423006542,0.0010234124976335691
850.0,0.00018170437346663788,0.0008063147847097062
860.0,0.00021086412329697688,0.001182396999638723
870.0,0.0002828048821331107,0.0009048892203470757
880.0,0.00029739189719616506,0.001362943566682875
890.0,0.0008761778808575898,0.0009686747696991655
900.0,0.0005464570091604893,0.001037448536187335
910.0,0.0005470903503033291,0.0006680416751457272
920.0,0.00025599483875128495,0.00024858519686983153
930.0,0.0003729667795041063,0.00011845945547807473
940.0,0.00023761308647617506,0.00031869484759223247
950.0,0.0007062367968303193,0.00021337970603137204
960.0,0.0014550003688585595,0.00039395394620062095
970.0,0.0011213475802892177,0.000357343736052985
980.0,0.0008449658684095701,0.0003107601632962568
990.0,0.0007464472272523798,9.259378426971955e-05
