sender,n_arb_strict,share,arb_share_of_own_swaps,n_cex,tau_p10_ms,tau_p50_ms,p_k1,overshoot_bps,arb_loss_sum_quote,volume_quote,share_same_block
0x5efc784d444126ecc05f22c49ff3fbd7d9f4868a,7269,0.29816645473563314,0.006274281659918225,1359,127.0,805.0,0.8263428991905813,0.048317914611521136,3443.493874894708,6932577.149991898,0.5687164671894346
0xba53da030f3504db8cf0309bb89791950d0ce5e6,5261,0.21580048402313468,0.2605229276022581,2948,326.0,1043.0,0.878561736770692,0.38212841526660474,13144.127806490476,25300988.828983642,0.0017107013875689032
0x7af9e4af669ee8a1dd25a86f65f38028fd562640,3119,0.12793797940850732,0.36832782239017475,236,293.5,1196.5,0.8220338983050848,0.36552898359134106,7561.831018361874,14298677.97691655,0.6841936518114781
0x802b65b5d9016621e66003aed0b16615093f328b,2656,0.10894622420936051,0.14381633095083388,853,445.0,975.0,0.8909730363423212,0.4712407555881462,6318.143044407663,11919918.023987347,0.473644578313253
0x971435fc38eed5e0aaff0dd717d0d16a02a4110e,1460,0.05988760818737438,0.38350407144733384,166,476.5,1309.5,0.7469879518072289,0.3148737423766525,2296.865555944475,4407264.694015396,0.6047945205479452
0x32564234df8961ae1d640be2cba4aeab54151551,1197,0.049099634931703516,0.18432399137665537,648,377.4,961.0,0.8641975308641975,0.8520889455548609,6952.160906523197,10726460.956476957,0.03926482873851295
0x13f4ea83d0bd40e75c8222255bc855a974568dd4,559,0.022929570532015258,0.025099905706973194,125,441.4,1155.0,0.704,1.1575570576863652,4417.754609626608,8044098.897240424,0.38640429338103754
0x4d93ce2e938724381600bc61469a6de798e87cb6,554,0.02272447598342836,0.2946808510638298,226,735.5,1186.0,0.8716814159292036,1.2783504773206995,3731.9372216122742,6416332.186164218,0.1444043321299639
0x1b81d678ffb9c0263b24a97847620c99d213eb14,287,0.011772427088887977,0.012492382693479586,87,70.19999999999999,802.0,0.896551724137931,0.07668616759899073,200.00805673402593,405118.5204525817,0.3902439024390244
0xde9e4fe32b049f821c7f3e9802381aa470ffca73,247,0.010131670700192788,0.04599627560521415,40,102.4,515.0,0.8,0.11720658387075429,310.13453170846896,646997.886100056,0.48582995951417
0xca852767b43a395ac1dd54737193eba5e20c78bd,173,0.00709627138110669,0.02384891094568514,26,302.0,1052.5,0.6923076923076923,0.05223598030819833,90.71754769278543,183464.72232343088,0.5664739884393064
0xbddbcbaa9cf9603b7055aad963506ede71692f12,145,0.005947741909020058,0.14370664023785926,35,510.8,1134.0,0.9142857142857143,0.43160542718833855,445.8554995723903,857890.4030526055,0.5655172413793104
0xc8b731becc15e9ef2d6d8e5ce2d5c2436c067ab9,142,0.005824685179867919,0.18441558441558442,19,,,,0.5320376649308395,590.2760064110887,1106163.4599790676,0.676056338028169
0x6777c00839fe6ccfc84f08a44704108471bb1fe4,130,0.005332458263259362,0.29545454545454547,72,313.2,1288.0,0.6944444444444444,0.28454823171640664,281.9350608488103,567860.6717282883,0.015384615384615385
0xaf30736465dec110ec6ab68d3a22e4b24968401f,109,0.004471061159194389,0.138676844783715,36,249.0,908.0,0.8888888888888888,0.7606730438792788,535.0964670802463,1033678.1995775404,0.11009174311926606
