hour_ms,n,overshoot_all,arb_loss_sum,arb_volume,cex,cex_n,share_cex,continuation,continuation_n,share_continuation,same_block,same_block_n,share_same_block,onchain,onchain_n,share_onchain,long,long_n,share_long,cex_jump,cex_move,cex_jump_n,cex_move_n,cex_tau_mean_ms,cex_tau_median_ms,cex_sqrt_tau_mean,cex_p_k1,sigma_ps,liq_mean,volume,hod,day,post,t_days
1748656800000,61,1.3028233409825112,73.63415964470855,119541.21191342345,1.9917188019356757,25,0.4098360655737705,1.1968622257952117,21.0,0.3442622950819672,0.30300980065612204,15.0,0.2459016393442623,,,0.0,,,0.0,0.30304954248750343,1.6886692594481725,25,25,1792.92,1604.0,1.308655372915486,0.36,0.00010932871931962239,4.344582642570155e+23,317518.4250101333,2,2025-05-31 00:00:00+00:00,0,-30.020844907407408
1748660400000,104,1.447595824006353,133.2115773146636,218916.27358254459,1.407399703827956,44,0.4230769230769231,1.9780562982027574,39.0,0.375,0.39147677807338954,20.0,0.19230769230769232,3.6506475368552938,1.0,0.009615384615384616,,,0.0,0.41675780684985386,0.9906418969781021,44,44,1412.2954545454545,1223.5,1.095889032017363,0.75,0.00015157746454004057,4.620469519152954e+23,610136.4152709667,3,2025-05-31 00:00:00+00:00,0,-29.97917824074074
1748664000000,73,1.12005468378717,88.02271186973596,142584.41840226937,1.4712834040746092,21,0.2876712328767123,1.266692058782634,34.0,0.4657534246575342,0.2839066436398684,15.0,0.2054794520547945,1.1803035925630152,3.0,0.0410958904109589,,,0.0,0.4542273093103966,1.0170560947642127,21,21,1455.904761904762,1172.0,1.1106165202649112,0.7619047619047619,9.852580587986751e-05,5.463663299272303e+23,504567.4475976776,4,2025-05-31 00:00:00+00:00,0,-29.937511574074072
1748667600000,36,1.169090784168891,46.057324937858155,78487.3869826729,1.588634553553655,13,0.3611111111111111,1.4041280947052897,15.0,0.4166666666666667,0.0466372016629012,8.0,0.2222222222222222,,,0.0,,,0.0,0.265603266476626,1.323031287077029,13,13,4036.923076923077,1226.0,1.4854578250725508,0.6923076923076923,8.946354103903037e-05,5.481938079383461e+23,219099.855142428,5,2025-05-31 00:00:00+00:00,0,-29.895844907407408
1748671200000,52,1.3389452970341809,75.11744742189022,132858.70684581116,1.047268171661838,21,0.40384615384615385,1.226177372465732,21.0,0.40384615384615385,0.250542877317521,3.0,0.057692307692307696,3.0187386267351255,7.0,0.1346153846153846,,,0.0,0.6160756586389113,0.4311925130229266,21,21,3960.4761904761904,2102.0,1.6580978880074502,0.47619047619047616,7.721319168140973e-05,5.476343594339469e+23,457942.25335805566,6,2025-05-31 00:00:00+00:00,0,-29.85417824074074
1748674800000,30,0.7944476218503663,28.699713474457194,54372.509384795856,0.9379783125014054,12,0.4,0.7305740958451109,17.0,0.5666666666666667,0.15792927612723762,1.0,0.03333333333333333,,,0.0,,,0.0,0.3024915600929922,0.6354867524084132,12,12,2745.6666666666665,1765.5,1.5178749792310038,0.3333333333333333,6.40761261768736e-05,5.5590051362994805e+23,168200.26642114343,7,2025-05-31 00:00:00+00:00,0,-29.812511574074072
1748678400000,54,1.134052221567796,79.37999601331921,105988.09855810889,0.7675023348065891,19,0.35185185185185186,2.154394610633552,20.0,0.37037037037037035,0.066496437883688,13.0,0.24074074074074073,1.3519648490883984,2.0,0.037037037037037035,,,0.0,0.28754854611433944,0.47995378869224975,19,19,2968.0,1249.0,1.3902883635556549,0.631578947368421,9.514144724699293e-05,5.5701680006421646e+23,295139.64314008824,8,2025-05-31 00:00:00+00:00,0,-29.770844907407408
1748682000000,44,0.822174066362787,35.569686430432625,62651.48658871184,1.0707562410575733,15,0.3409090909090909,0.9721257808251215,20.0,0.45454545454545453,0.07464440973295587,9.0,0.20454545454545456,,,0.0,,,0.0,0.212312530194459,0.8584437108631141,15,15,3543.8,2040.0,1.7300628838270098,0.2,8.665447067920992e-05,5.580825061337479e+23,168622.93457552238,9,2025-05-31 00:00:00+00:00,0,-29.72917824074074
1748685600000,95,1.4011948785214796,148.90713788866515,253317.2444412426,1.3187022277393368,55,0.5789473684210527,1.8002554167186091,32.0,0.3368421052631579,0.372089699860194,8.0,0.08421052631578947,,,0.0,,,0.0,0.2694756787477733,1.0492265489915633,55,55,1703.709090909091,1270.0,1.2087529454186916,0.7636363636363637,0.0001183909364732342,5.624522085772564e+23,556611.0814513048,10,2025-05-31 00:00:00+00:00,0,-29.687511574074072
1748689200000,38,0.8209022554004864,34.791037326567704,64660.50745080052,0.9538428315457285,19,0.5,0.8247292209444895,14.0,0.3684210526315789,0.30501256252535736,5.0,0.13157894736842105,,,0.0,,,0.0,0.2886657181777359,0.6651771133679926,19,19,1388.842105263158,1091.0,1.1207512474591426,0.7368421052631579,7.659248787732245e-05,5.523693346276001e+23,156994.3822070092,11,2025-05-31 00:00:00+00:00,0,-29.645844907407408
