pool,dayrel,rv,hours,volume,liq,n_arb,over,profit,loss,sigma_bps
BTCB-USDT-500,-31,1.1235361754992991e-05,1,567909.6184433307,3.1394013903732024e+23,90,0.9995821587528058,59.37278301033956,256.19424760432463,0.5586531858703919
BTCB-USDT-500,-30,0.00018372019118129834,24,7694139.459788029,3.6424975264607745e+23,1410,0.6663440980867837,589.0331773526809,3927.1705034809024,0.4611280843361633
BTCB-USDT-500,-29,0.00019973228788590814,24,11522716.157243777,3.7611474417704193e+23,1532,0.7044480446664126,1722.2444662673079,4771.21408948343,0.4808031088684628
BTCB-USDT-500,-28,0.00038545190193934437,24,17831133.552955914,3.7173835841865466e+23,2564,0.7719337513572947,2495.318728108303,8334.957392128408,0.6679258091314265
BTCB-USDT-500,-27,0.0002742950197556973,24,14386771.249993457,3.743528391916001e+23,2026,0.6817985287669174,2702.483105965448,6144.7183671682305,0.5634457273599697
BTCB-USDT-500,-26,0.00021403436543445564,24,10216067.720768906,3.7303673717050684e+23,1712,0.6572223235312807,894.3524399517521,4804.10789538757,0.497719760501412
BTCB-USDT-500,-25,0.0006654774530128265,24,38448097.43978491,3.6020757528626244e+23,3875,0.799440568786648,7522.74722129258,12742.100629356795,0.8776266481708839
BTCB-USDT-500,-24,0.0002803180752389814,24,22522502.86991248,3.6349331809302975e+23,2330,0.7407850334470357,4194.06591094477,6328.23874386216,0.5695982941615819
BTCB-USDT-500,-23,0.0001208750483452207,24,8030338.388328688,3.8060083104035397e+23,1040,0.6008070956781311,2388.502615131374,2948.1024337210897,0.3740343250632045
BTCB-USDT-500,-22,0.00013299821101301186,24,8062286.478053104,3.860509219877271e+23,1091,0.5976189548981151,756.298537888698,3310.8539023958447,0.39234310825907637
BTCB-USDT-500,-21,0.0003819612031339329,24,20204813.386853106,3.337600553744856e+23,2630,0.7406867172916148,2704.0913410180056,7787.058393485776,0.6648945223488153
BTCB-USDT-500,-20,0.0003783184355992018,24,18286997.10096973,2.9513831795851577e+23,2643,0.649016655575115,4744.045133596674,6320.385938639429,0.6617163740767629
BTCB-USDT-500,-19,0.0003312070493304751,24,15408431.017154282,3.1008687537911945e+23,2396,0.6745135648083519,2033.1634204556567,6489.636321556122,0.6191457762761873
BTCB-USDT-500,-18,0.0006976390164313631,24,35653230.01119922,3.334539288285192e+23,4332,0.8256292894761218,7189.01374192183,14378.229577048456,0.8985836440276873
BTCB-USDT-500,-17,0.0005830380594510803,24,27980952.121421818,3.4881621364970525e+23,3728,0.7902018203491291,3318.465627838749,11142.29946128535,0.8214697613479881
BTCB-USDT-500,-16,0.00015543035676998036,24,6900540.408528051,3.7157908391027675e+23,1155,0.6449872297016934,465.8816641236914,3456.7710912810753,0.4241417761333483
BTCB-USDT-500,-15,0.00023443383170564794,24,9878236.289138524,3.7332389458534815e+23,1506,0.6060172722744253,801.6626142365551,4728.374120482424,0.5208986977935522
BTCB-USDT-500,-14,0.0005050245821880553,24,20026492.092061568,3.6600157475396686e+23,2793,0.7248256382157692,1719.69220599279,10224.332007106283,0.7645385486339367
BTCB-USDT-500,-13,0.0004564521919373375,24,20135200.835151117,3.723354739690001e+23,2755,0.7596022233271661,1472.4485454551339,9333.542990792992,0.7268432761439169
BTCB-USDT-500,-12,0.0005391492899839092,24,23415611.292388517,3.824338542791936e+23,3268,0.6564398595499304,1693.1185313082378,11376.448753171857,0.7899464424413979
BTCB-USDT-500,-11,0.00016696463994101307,24,8930124.900820507,3.9297965962653474e+23,1430,0.5697934494897173,440.64164170965256,4118.975101100043,0.43959766951479534
BTCB-USDT-500,-10,0.00041546601944738817,24,18200762.328946237,3.6789623702933394e+23,2497,0.6498157724167273,1608.2798725855973,8427.728200095327,0.6934431832778205
BTCB-USDT-500,-9,0.0006314317616800085,24,19633332.15939466,3.541786595438506e+23,2693,0.6509224585364319,2095.961164783415,10198.482196144843,0.8548823300552835
BTCB-USDT-500,-8,0.0008114543802306475,24,36307090.35463152,3.082038182653072e+23,4584,0.8852893936325223,6833.7331404333745,14852.378041630649,0.969114704486594
BTCB-USDT-500,-7,0.0008325836738997773,24,35159291.57755345,3.499583471107089e+23,4393,0.8064082320011581,3824.2267583597786,17468.805431463887,0.9816509111991266
BTCB-USDT-500,-6,0.00045063293651400536,24,20441851.00339607,3.6738547165063544e+23,2590,0.6398575936135618,1538.31796158857,9308.65482408252,0.7221951943505729
BTCB-USDT-500,-5,0.000331879302366202,24,15397262.414249921,3.523191239525436e+23,2244,0.6726185477729546,1759.7120545118487,7164.04959683097,0.6197737998042874
BTCB-USDT-500,-4,0.0002949788267299782,24,12382309.438526407,3.6928890050532305e+23,1752,0.5772606596075537,878.4160810851497,5759.659377954071,0.5843035846934562
BTCB-USDT-500,-3,0.00023188119393891638,24,11018681.276415538,3.827082090651547e+23,1553,0.5520605299639584,568.1727528813103,5160.08811387784,0.5180550274858603
BTCB-USDT-500,-2,3.207529070163831e-05,24,2163093.206897295,3.8927579983517335e+23,251,0.5977330434107643,57.18110663369676,812.6121725126384,0.19267635831316235
BTCB-USDT-500,-1,0.0001250718340446836,24,6676083.949454822,3.734492972438153e+23,928,0.6117225673839141,329.7886054454155,2916.59951146368,0.3804721634776278
BTCB-USDT-500,0,0.00019685177562385093,24,9748475.18142492,3.790633398045694e+23,1431,0.4590795833463339,424.68891664940566,4504.793095832832,0.47732347864770486
BTCB-USDT-500,1,0.0002438437209244202,24,11678286.535597771,3.448695472426468e+23,1643,0.5306441698186004,266.8372783469898,4740.3166411867105,0.5312499683272541
BTCB-USDT-500,2,0.00024163153337912054,24,14294560.877199508,3.4865557899645955e+23,1954,0.48333370891566624,782.0806377268184,5258.476823943461,0.5288346873988168
BTCB-USDT-500,3,0.00030716272734942313,24,15351247.618092185,3.8550040617260325e+23,1882,0.5090920024485647,966.3345508929477,7043.122967827506,0.5962486192132307
BTCB-USDT-500,4,0.00017455702495116238,24,10148530.418302443,4.0493597627163797e+23,1241,0.45071488484707206,194.5919815994883,4063.8616490512777,0.44948147202468197
BTCB-USDT-500,5,3.409291046656985e-05,24,2823959.273467155,3.6841859760278285e+23,361,0.3098763030143143,142.7129661128316,1020.0216081457547,0.1986438700642068
BTCB-USDT-500,6,0.00016818078544148267,24,8236414.834002433,3.973902890205942e+23,940,0.5213548777072815,429.7797361541455,3884.1240415671664,0.44119574664038624
BTCB-USDT-500,7,0.00022088991116379043,24,11247224.04006584,3.853024065101634e+23,1418,0.48380430855321493,329.82913700526046,5111.8255546439905,0.5056279456305152
BTCB-USDT-500,8,0.0001265612712327645,24,7668988.375452828,3.895775531393784e+23,913,0.395519119073535,134.7351617117906,3321.013978285846,0.3827309143715721
BTCB-USDT-500,9,0.00025404276566832904,24,21992473.0902044,3.7581020486513934e+23,1830,0.4902269874643079,2828.9462356311665,5601.38112786206,0.542246234456993
