pool,dayrel,rv,hours,volume,liq,n_arb,over,profit,loss,sigma_bps
ETH-USDT-500,-30,0.000756182709268015,24,7610110.1854772605,5.750778252511576e+23,3780,0.9975303122086383,1112.3419468605962,4067.3940116329286,0.9355273748320797
ETH-USDT-500,-29,0.0007691224847641014,24,7650669.405437883,5.687890094383319e+23,3915,1.014563192853405,1117.6802694383837,4153.244229503897,0.943497780108444
ETH-USDT-500,-28,0.0011661764798498377,24,14131502.697125541,5.67349222214866e+23,5300,1.174919693304927,6039.549224000301,6789.903967868978,1.161783670104937
ETH-USDT-500,-27,0.0008586796114023065,24,10918294.980765926,6.495581508344718e+23,4383,0.9850285551622129,1829.834880914619,5610.005191180374,0.9969163168625256
ETH-USDT-500,-26,0.0008478157075098564,24,11090521.37023074,6.329265902000314e+23,4204,0.9724982709288722,2890.4823349728294,5188.204480680914,0.990589814195694
ETH-USDT-500,-25,0.0025590144421644323,24,19173738.96342894,5.216572040947989e+23,6935,1.251607809601428,4813.47314096258,10258.216206403726,1.7209945586850786
ETH-USDT-500,-24,0.0009406392161108989,24,10998157.347085388,5.917344452749106e+23,4691,1.0473826804533346,1569.571656206044,5814.663442525423,1.0434092181041204
ETH-USDT-500,-23,0.00041075467308872055,24,7130439.265327353,1.0819724120994431e+24,2748,0.7304177213679144,824.2105918129342,4121.634476114138,0.6895001822045395
ETH-USDT-500,-22,0.00041412617727631473,24,9187156.469484845,1.1733967545079919e+24,2707,0.6662077493942979,1793.1837410234766,5563.84014314761,0.6923241330337401
ETH-USDT-500,-21,0.0009135545897175206,24,18087164.111999173,9.058336228145899e+23,5262,0.9757482489680513,4297.327016442884,8564.321575352174,1.0282776129091273
ETH-USDT-500,-20,0.0019024385695986948,24,21880137.973043595,6.42690876467529e+23,7979,1.1129078662208638,4162.618849438343,11067.874548090125,1.4838788672230232
ETH-USDT-500,-19,0.0015982767353441413,24,21360602.247546744,7.174413978954344e+23,7355,1.034296834017203,3294.75707590634,11735.369488955152,1.3600946042736282
ETH-USDT-500,-18,0.0025555133580419196,24,28522349.285032272,6.512982901907225e+23,9190,1.2340517560030742,6916.140309337464,14597.008964161452,1.7198168769744924
ETH-USDT-500,-17,0.0017058987885031289,24,20204588.225853432,6.567218521542552e+23,7647,1.096728242580761,3057.8739858452595,11266.43011235846,1.405140524681017
ETH-USDT-500,-16,0.0007032599542250871,24,8734684.913112089,7.836927574947008e+23,3729,0.8885822092195778,1081.4466548238515,4881.277252661604,0.9021963646308437
ETH-USDT-500,-15,0.0008309771056710899,24,9741124.063993305,7.194285410211356e+23,4190,0.9509252850411344,1303.8681408978466,5429.343593970062,0.9807033483626368
ETH-USDT-500,-14,0.0018550997971314475,24,22350998.14265697,7.48584000338091e+23,6496,1.1121012184266428,5120.440327186607,12630.29577417746,1.4653007359173462
ETH-USDT-500,-13,0.0013192251263595381,24,14476519.180807058,5.939190041874537e+23,6565,1.0390746039835366,1794.838103560285,7657.846868106389,1.235670236465418
ETH-USDT-500,-12,0.0015337819523965424,24,13854554.5672155,5.3095975469656096e+23,5975,1.0705366965952823,2114.6646767388534,7734.645261403786,1.3323702912672415
ETH-USDT-500,-11,0.0005257881922521268,24,5525394.5194691755,5.8516794633105676e+23,2805,0.8899833701541895,530.0168626596158,2970.342809234269,0.7800968840086221
ETH-USDT-500,-10,0.0014392880458110968,24,13693548.470415426,5.852483195146986e+23,4911,1.156989578530191,3002.2798945370123,6904.553702488984,1.2906752672979735
ETH-USDT-500,-9,0.005353048532398007,24,11871053.090008385,3.7710692323223665e+23,6196,1.308361323450642,6537.70217437733,7671.051138536783,2.4891078770533035
ETH-USDT-500,-8,0.0027740895792782976,24,14247990.668906704,2.623419643891038e+23,8611,1.5596286664147498,4134.302296175401,7480.194838955688,1.791857089130827
ETH-USDT-500,-7,0.0025082967087285187,24,20444542.0385673,4.017632008180402e+23,8077,1.470533594612254,4633.495375551963,11359.007286021804,1.7038548032793193
ETH-USDT-500,-6,0.001574014008039197,24,10043465.41824499,3.538057312271537e+23,5417,1.1933981028767924,2036.6658021692706,5739.490806730673,1.3497316297203636
ETH-USDT-500,-5,0.0013805349335660297,24,15905076.95078247,6.667713847805091e+23,5445,1.0835746636090005,2319.9155862283983,7800.633634462701,1.2640574980174026
