sender,n_arb_strict,share,arb_share_of_own_swaps,n_cex,tau_p10_ms,tau_p50_ms,p_k1,overshoot_bps,arb_loss_sum_quote,volume_quote,share_same_block
0xba53da030f3504db8cf0309bb89791950d0ce5e6,16143,0.24878251756873382,0.3158728916369898,10832,683.0,1453.0,0.5352658788774003,1.1698888105416494,14692.81497498598,26159463.063547198,0.00037167812674224123
0xaf30736465dec110ec6ab68d3a22e4b24968401f,12118,0.18675255825422266,0.5478795551134822,6304,815.3000000000001,1635.0,0.44701776649746194,3.2701637288968826,35084.249434250785,54817931.00012699,0.07649777190955603
0x0000000055eca968153aeffa4e421f9cd2680f01,11037,0.1700930834668968,0.36857572215728834,4362,683.0,1584.0,0.47088491517652453,0.7304662041459388,4976.568355995156,9249230.527480017,0.39757180393222796
0x802b65b5d9016621e66003aed0b16615093f328b,10456,0.16113919368758475,0.2179423044855761,4912,443.0,1349.0,0.5973127035830619,1.166439021107401,10304.549277843282,18973976.81181734,0.24952180566182097
0x7af9e4af669ee8a1dd25a86f65f38028fd562640,5595,0.08622549623967452,0.29248784567933506,1396,662.0,1787.0,0.4004297994269341,0.5694389356508367,2877.189164310584,5371071.12968988,0.4691689008042895
0x4d93ce2e938724381600bc61469a6de798e87cb6,3382,0.0521205769942054,0.40099596869812665,2056,762.0,1684.0,0.428988326848249,2.336705810481545,5870.179580332982,9680944.85990583,0.03459491425192194
0x32564234df8961ae1d640be2cba4aeab54151551,2002,0.030853162372087288,0.5813008130081301,1025,568.0,1422.0,0.5482926829268293,4.005101873870843,9196.648362211687,12323392.454638846,0.06643356643356643
0x1b81d678ffb9c0263b24a97847620c99d213eb14,385,0.005933300456170632,0.06484756611083038,213,167.8,1360.0,0.5539906103286385,1.5036735989999814,572.171161444602,980521.2107245626,0.18961038961038962
0xde9e4fe32b049f821c7f3e9802381aa470ffca73,310,0.0047774627049685615,0.06065349246722755,169,180.20000000000002,1284.0,0.5621301775147929,0.5918145235950468,240.01698346966782,606933.1571749682,0.25483870967741934
0xc83c288d798cc1322be26482ab05cee5ffd6988c,305,0.004700406854888423,0.4077540106951872,177,679.8000000000001,2481.0,0.3107344632768362,3.654465743268059,878.6349774821458,1291741.943411043,0.07213114754098361
0x901c6931ddcba1e639a40e68265be791784cd2c0,301,0.004638762174824312,0.33631284916201115,123,345.6000000000001,1278.0,0.7235772357723578,4.3405127736909535,1406.6110206686649,1880757.465628965,0.2159468438538206
0x22ca19f13c5979d93bbe7b082e8e084a6c7b2511,299,0.004607939834792257,0.16383561643835617,42,399.7,1273.0,0.7857142857142857,3.2433712020313727,888.6929144195107,1422840.3442011,0.6454849498327759
0xbddbcbaa9cf9603b7055aad963506ede71692f12,290,0.004469239304648009,0.2605570530098832,205,552.2000000000002,1965.0,0.35609756097560974,1.925916008081108,473.1130963600225,845732.1627337786,0.1310344827586207
0x13f4ea83d0bd40e75c8222255bc855a974568dd4,250,0.003852792504006904,0.02029879831113998,125,165.0,1121.0,0.624,1.3274726060909847,345.19998055802216,629447.7253478928,0.22
0xd9c500dff816a1da21a48a732d3498bf09dc9aeb,240,0.003698680803846628,0.05231037489102005,128,224.1,1073.0,0.6015625,0.8929361217170175,221.6491150744491,599406.0138800261,0.2791666666666667
