grid_ms,mass_pre,mass_post
0.0,0.0,0.0
10.0,0.08785656312302882,0.11162073427577224
20.0,0.06951228800768867,0.013660085983773936
30.0,0.021434318543192384,0.005558383805886908
40.0,0.00556059293731568,0.008120968998586607
50.0,0.006051513529493622,0.01375263423346446
60.0,0.005718186079404674,0.013273620342518696
70.0,0.003513871625847034,0.013732912160693871
80.0,0.0031248096134836086,0.005693299388038977
90.0,0.004453531763400881,0.004045254022377099
100.0,0.005184629972786533,0.005037142533734135
110.0,0.004409356601060173,0.003735696160674584
120.0,0.008057996780806024,0.008717820209025279
130.0,0.006805706606552112,0.00846142539700123
140.0,0.004013839383041188,0.003853603922549523
150.0,0.003226355763921705,0.007277795289885633
160.0,0.0035681372115813933,0.005874381407867979
170.0,0.00444973060858977,0.006135871116531525
180.0,0.004718239646650669,0.011427192102195007
190.0,0.012465568696207787,0.012958928948260742
200.0,0.010244361647801428,0.02462779119439372
210.0,0.009576466356658854,0.01978386326169647
220.0,0.019150734943558772,0.029754171016147003
230.0,0.021890371637909762,0.033815008532296305
240.0,0.022440231191060464,0.03656107371256493
250.0,0.029189335069386296,0.036447442132184586
260.0,0.0277289820893893,0.043590805510615976
270.0,0.025777943865650223,0.03590872587964489
280.0,0.025515973961019737,0.026247968575504054
290.0,0.026175855182763986,0.019532952114953005
300.0,0.02362616484525726,0.040654676994294335
310.0,0.0225263420125816,0.030708473338603944
320.0,0.018684068094827585,0.02232989301635461
330.0,0.018378695625979095,0.01957428319783924
340.0,0.01423725938629267,0.018388173400109665
350.0,0.015163135226224015,0.010700154431413781
360.0,0.019543721251811672,0.009568013030653091
370.0,0.01062844389603977,0.012273095352690522
380.0,0.009373233078154871,0.00461988038055968
390.0,0.008535755757936707,0.01164973307533541
400.0,0.006885824253217225,0.004752077489694809
410.0,0.006433629615485064,0.0032997297434612218
420.0,0.006388651074481099,0.0028297724290267897
430.0,0.009570936005182431,0.0029316114312469576
440.0,0.009436057684620192,0.0028104835009412532
450.0,0.007421659246856759,0.004069728180751987
460.0,0.009095063410591882,0.003122243332290388
470.0,0.012996871137855758,0.0036421146328466836
480.0,0.011981201686926273,0.0027970259293333827
490.0,0.005592510066100338,0.00587374493234844
500.0,0.00752452705346573,0.005982571948475698
510.0,0.006537339593375952,0.002370281626222282
520.0,0.006020097548542546,0.0017575744133072394
530.0,0.0036424115946714444,0.0020736350901740253
540.0,0.003993224574177075,0.0037112847303944286
550.0,0.003585913705734724,0.0025858485580790135
560.0,0.0027246631518208636,0.0028583286293658665
570.0,0.0033585552271951672,0.0017580156420989718
580.0,0.0018911511975557161,0.003414882664855815
590.0,0.005221330455874234,0.005761832000719053
600.0,0.005993729301452422,0.0047957810091036335
610.0,0.004986610659097876,0.0013210812863629696
620.0,0.0028532614392817865,0.0003316885853093755
630.0,0.002327324607654262,0.000322141514744492
640.0,0.0035025053275821966,0.0032519563662173206
650.0,0.001811033601391083,0.00342005131118143
660.0,0.0017734401954618252,0.0015438813005123507
670.0,0.0017689930756608037,0.0009535387281026092
680.0,0.0019029820949279582,0.0011919085098757152
690.0,0.004381996823003478,0.0009284832702658353
700.0,0.0029453622596636777,0.0018773790407989072
710.0,0.0020605292471543124,0.0028160734987446364
720.0,0.001750581079960078,0.0027169907097739404
730.0,0.0038577815708044595,0.0026508480405766717
740.0,0.002723639268180085,0.0038995637654687682
750.0,0.002997938102710686,0.0038948097599242745
760.0,0.004411696324040212,0.0031060578645267325
770.0,0.004074565356538256,0.003819584765850674
780.0,0.002495312801844145,0.0014109880842948007
790.0,0.002052244753156358,0.0006560613228878102
800.0,0.0008688120123745418,0.0008858452571494931
810.0,0.0006709937505351162,0.0013955310084441475
820.0,0.00044123041382176443,0.0009633919181678349
830.0,0.0004698835969789481,0.002337049572681228
840.0,0.001488862125339367,0.0008323046815720824
850.0,0.0006465365313751739,0.001170595399660568
860.0,0.0005603407874171433,0.0021947128367405667
870.0,0.0005309887334691328,0.0007620150515532646
880.0,0.00045155005251785866,0.0003090829038219136
890.0,0.0006705419747189749,0.0005470277568915626
900.0,0.00041030670794719467,0.0005675913485134413
910.0,0.0005073005770633748,0.0004478534454321434
920.0,0.0008579816215900858,0.00020769920006011948
930.0,0.0005572703295120634,0.000551004249245261
940.0,0.00100948185562993,0.0010291667224408623
950.0,0.0005646208437173587,0.0005366304618857
960.0,0.000708839759230196,0.000524629685486199
970.0,0.0005703879142178281,0.00041006364186790665
980.0,0.00021173827404656655,0.0003394670249812007
990.0,0.0010255212851642188,0.0012831688934943654
1000.0,0.0006142233438841711,0.0007164231863862036
1010.0,0.0003843501881082774,0.00047501072814904393
1020.0,0.0002485628891532544,0.0003311607505517992
1030.0,0.00033855111410369126,0.000112177154221614
1040.0,0.00022023627775411193,0.00048402270605716827
1050.0,0.00044281219067517053,0.00013305271945333183
1060.0,0.0006326440036134918,0.00020490519203586376
1070.0,0.00025514823959874917,0.0005601234798604759
1080.0,0.00014031997433617868,0.001227778297656197
1090.0,0.0006279768297236051,0.001938722678404834
1100.0,0.0005998987515331036,0.0015553244218907765
1110.0,0.000265390134118798,0.0010822039151423728
1120.0,0.0002666194425871698,0.00034207093202285986
1130.0,0.00043606156583235597,0.0008542257807071583
1140.0,0.0005749582286268399,0.00013952438484631248
1150.0,0.00032429254586696155,0.0002482772108807336
1160.0,0.0002785514886534346,0.00018728315009865142
1170.0,0.0003733098887708149,0.0010114071226466907
1180.0,0.00026407526579808364,0.0015006833108806648
1190.0,0.0013048356799604903,0.0033324801807996145
1200.0,0.00047695575102115135,0.002564501409656374
1210.0,0.00032777430384316815,0.0013295884977908958
1220.0,0.0001542359964034131,0.0014082493928754137
1230.0,0.00020485695849583536,0.0004528866012123158
1240.0,0.00024801711088040166,0.0008439681821624381
1250.0,0.00010900181515958664,0.000646768552202781
1260.0,5.586166575906156e-05,0.00021318147464368842
1270.0,0.00014620351178411506,0.00040879609831938015
1280.0,0.00021102168489281858,0.0004145323975029743
1290.0,0.00037379717129922945,0.0011160778996728291
1300.0,0.00034575499215302834,0.00033903958358930076
1310.0,0.00023329769044339775,0.00040763696859839985
1320.0,0.0001652307809568256,0.0004945549468957571
1330.0,0.0004411604381606749,0.0001386662468275873
1340.0,0.0008987400173429022,0.00044207073041077096
1350.0,0.0008379131835870645,0.00020305495138899773
1360.0,0.0005697082682219983,0.0004864898237635232
1370.0,0.00075681394793659,0.0004087137937773551
1380.0,0.0007735549446176072,0.0005757146349700494
1390.0,0.0007986455562160843,0.000509834166238197
1400.0,0.0020627579053436344,0.0026369480455176513
1410.0,0.0019085598213326627,0.0021516082472864506
1420.0,0.0006097728471411576,0.0013421673171031578
1430.0,0.00066669803102891,0.00022386565894521207
1440.0,0.0006324661789055499,0.0003147601992055052
1450.0,0.0004967290447204019,7.346362968516642e-05
1460.0,0.0004001647446596775,9.934667575805946e-05
1470.0,0.0006247323508467354,0.00010956635073548388
1480.0,0.0005169719160811397,7.666633816111454e-05
1490.0,0.0005613183734269002,0.0006188311686885508
1500.0,0.001934142845942057,0.00046681040648310635
1510.0,0.0031284695438973634,0.0005086807951008506
1520.0,0.002780489406471607,0.00040248572741747484
1530.0,0.0017778404363129573,0.0002642092728926289
1540.0,0.0008955719356094244,0.0010362762834751531
1550.0,0.000704013501824181,8.702900887115392e-05
1560.0,0.00041926188322511325,5.3116069839716405e-05
1570.0,0.00026041110405454807,5.6922237805954793e-05
1580.0,0.00043283583352628945,5.249950875284504e-05
1590.0,0.001484918913470847,0.0011980489234251696
1600.0,0.0008976458473218459,0.002898384219296915
1610.0,0.0012281868569519933,0.00022315969616334912
1620.0,0.0006864266301679572,5.5922142136559966e-05
1630.0,0.00074777482449345,0.00014579263240076907
1640.0,0.0007875801986450778,0.000330119286970706
1650.0,0.0005736121182546693,0.0001356498872259772
1660.0,0.0004386343391436059,4.949382903939101e-05
1670.0,0.0002872273936407637,3.0992431888708056e-05
1680.0,0.0001580622059772001,1.2466553031708783e-06
1690.0,0.0005432451772174884,0.00011258288300573509
1700.0,0.0003772053486340085,5.012022865133039e-05
1710.0,0.0003265862805509649,0.0009112965173682945
1720.0,0.00014436483034430838,0.0016764924979479825
1730.0,0.00013096104234892194,9.213016050200551e-05
1740.0,0.00048131197698644796,0.0005250803547389792
1750.0,0.00032135857502808824,0.0003285167924075977
1760.0,0.0003540194812814964,7.578493265381746e-05
1770.0,0.00038569554248553417,9.438391889376173e-05
1780.0,0.0004287407158258065,6.912568234350222e-05
1790.0,0.0006173819438905741,5.8206899857296185e-05
1800.0,0.00039664921233495035,0.0013828373472340317
1810.0,0.0007108874710589949,0.0001369764201156328
1820.0,0.000649314620530983,1.8676922335695445e-05
1830.0,0.0009151686975534819,5.862558785542932e-06
1840.0,0.002234677037682594,2.518944472548364e-06
1850.0,0.0015945733028071129,7.844252760713095e-05
1860.0,0.0003779939841778162,0.0004961716351640766
1870.0,0.00023037361771930368,0.00017290397337627086
1880.0,0.0005217367682686836,4.394127166175563e-05
1890.0,0.0008544896966948099,0.0004070768328108099
1900.0,0.0013523066302192838,0.00028838780394123734
1910.0,0.001617828999257242,0.0001925784122658495
1920.0,0.0027286690184523967,4.49808795031706e-05
1930.0,0.000704672870722857,8.597571979926753e-06
1940.0,0.0003942136121549344,5.743067448206109e-05
1950.0,0.0003007126351930906,7.264988805524536e-05
1960.0,0.0003080407902003903,0.0005156839018786006
1970.0,0.0001979651265389219,0.0006680584058856124
1980.0,0.00011060371871064143,0.0005821237791272548
1990.0,0.0008565819971600472,0.00021421901402347303
2000.0,0.0010370063570134234,0.00012656493568321026
2010.0,0.0009071149765402334,0.0003745482461866075
2020.0,0.0005612870775142681,6.12682454764019e-05
2030.0,0.0003549915816197685,7.617018823871725e-05
2040.0,0.0008592083894972131,0.00010130398980336824
2050.0,0.00040587475053747307,0.0003035264183783717
2060.0,0.0005073475862618708,0.0014171661257698957
2070.0,0.0001662259368357388,0.001402239088705868
2080.0,0.00040990553035444657,0.00016270677626053508
2090.0,0.00017159591786162232,0.00032257652129784477
2100.0,0.00029617100643656045,0.0019040564642079363
2110.0,0.00025370409760007683,0.0003692692501207766
2120.0,0.0003403836417706505,0.00030736483526436507
2130.0,0.0002592327227905795,0.001020319111019307
2140.0,0.0015238798299321286,0.00018915121344344234
2150.0,0.0018164777798795508,2.6534421749776647e-05
2160.0,0.0011786920480412041,1.991628895834143e-05
2170.0,0.0005874181607844527,8.380407934511467e-05
2180.0,0.0005138792247335794,0.0002199921989347954
2190.0,0.0007279139505016929,0.0001208250831793542
2200.0,0.00043868648251997627,8.518607285106681e-05
2210.0,0.0005579524191299118,8.598549082757626e-06
2220.0,0.0002778928493627827,2.408625780386664e-06
2230.0,5.352436750785969e-05,1.1393301755502473e-05
2240.0,1.0008048656948475e-05,6.2277291681131175e-06
2250.0,1.2861177879367903e-05,2.2138556054145766e-05
2260.0,3.4825790727911828e-06,1.1602306808327936e-05
2270.0,1.824404148233857e-06,9.31078474243731e-06
2280.0,1.8326961096324607e-06,5.1842165693752816e-05
2290.0,1.439952768407111e-05,3.7013735954186115e-05
2300.0,1.4654878709617937e-05,0.0004048371335587048
2310.0,9.888914437272212e-06,0.0011866273752551395
2320.0,1.0836857164651841e-05,0.0005761872883366094
2330.0,9.522998326499847e-06,0.00010895230295048266
2340.0,1.7597908975337728e-06,3.7897263156162605e-05
2350.0,3.4254478571011304e-06,3.2922248298926666e-06
2360.0,5.145612042912296e-06,2.3845963476237258e-05
2370.0,3.0024660267685022e-06,0.00046157377765622344
2380.0,3.946254090154166e-06,0.00017783305433701442
2390.0,2.8463712087470466e-05,0.00012912563971863574
2400.0,3.724377471402556e-05,4.2299236565173595e-05
2410.0,2.0256432514171268e-05,0.00019067690962272212
2420.0,1.5645569859985216e-05,0.0006023656131943178
2430.0,2.147986704202973e-05,0.0008745111191799691
2440.0,2.37775026639043e-05,0.0005770731683306585
2450.0,2.227640352498768e-05,0.0006400055035472928
2460.0,1.1216037988538976e-05,1.2118394917229264e-05
2470.0,1.6937682997635273e-05,5.114914426470168e-06
