sender,n_arb_strict,share,arb_share_of_own_swaps,n_cex,tau_p10_ms,tau_p50_ms,p_k1,overshoot_bps,arb_loss_sum_quote,volume_quote,share_same_block
0xd17f20b0c7e7294affe15b2129450dbe34d5ce1b,1086,0.38882921589688507,0.1655487804878049,285,413.8,1691.0,0.43859649122807015,0.6651817208958607,6.009075532756473,2372.9091664981056,0.4152854511970534
0xba53da030f3504db8cf0309bb89791950d0ce5e6,742,0.2656641604010025,0.2039582188015393,521,538.0,1386.0,0.5566218809980806,1.3214716204796955,7.1646499435400965,2823.4893158497835,0.0
0x802b65b5d9016621e66003aed0b16615093f328b,474,0.16970998925886144,0.10505319148936171,285,393.6,1348.0,0.6,1.2502394804348416,3.236932562508133,1269.7086558581377,0.12869198312236288
0x4d93ce2e938724381600bc61469a6de798e87cb6,191,0.06838524883637666,0.3178036605657238,142,709.5,1675.5,0.4014084507042254,2.9473684616993108,2.8367909385083445,1071.6712626165113,0.031413612565445025
0xc83c288d798cc1322be26482ab05cee5ffd6988c,136,0.04869316147511636,0.27037773359840955,93,686.8,1469.0,0.5161290322580645,2.8948920515295544,2.032267366671634,758.2159370498572,0.058823529411764705
0x32564234df8961ae1d640be2cba4aeab54151551,58,0.020766201217329038,0.014940752189592994,27,521.8,4568.0,0.3333333333333333,1.0196381275761426,0.30774946139026677,121.85565593090647,0.0
0xaf30736465dec110ec6ab68d3a22e4b24968401f,46,0.016469745793054064,0.07087827426810478,22,192.9,1059.0,0.5909090909090909,5.269212361695224,1.6197769339570385,672.4199194717496,0.08695652173913043
0x9a0b6082f3b0dbf711c18df0db6901b9cdbf04cb,19,0.006802721088435374,0.05322128851540616,3,,,,0.33533539645886495,0.05500009909395879,22.215302444696242,0.631578947368421
0xbddbcbaa9cf9603b7055aad963506ede71692f12,14,0.005012531328320802,0.022257551669316374,10,,,,2.214324928955416,0.15107697497417466,57.99131914784893,0.0
0xe0ad8db26ea39ac29fe31b3621dd31c8ee9aefc8,6,0.0021482277121374865,0.017241379310344827,2,,,,0.8902155446588672,0.030018761171634035,12.016757499323823,0.16666666666666666
0x22ca19f13c5979d93bbe7b082e8e084a6c7b2511,4,0.0014321518080916578,0.01015228426395939,2,,,,4.951546539330741,0.12605364140240216,48.83605110712641,0.0
0x1a0a18ac4becddbd6389559687d1a73d8927e416,3,0.0010741138560687433,0.011538461538461539,1,,,,0.8415899736671076,0.00937131333315846,3.6002332888220385,0.0
0xfd7ac7e9dfbb78a0ab17b2476bb890f178120d1d,3,0.0010741138560687433,0.03529411764705882,1,,,,0.24907389289232587,0.006677337609424723,2.681876422836698,0.0
0xe82c715e37f2f2e190dd2ca86fb796cafaf0beff,2,0.0007160759040458289,0.02531645569620253,2,,,,0.07932237921284227,0.005216550323671401,2.134889794943514,0.0
0x2b6ed4fbc6795672ad40b61672c8ee125d6e9e2f,1,0.00035803795202291446,0.07692307692307693,0,,,,0.40124746680749673,0.001641537921466478,0.6528264714369375,1.0
