pool,metric,kline_pre,tick_pre,kline_post,tick_post
USDC-USDT-100,arb_swaps_per_hour,35.577832681840555,35.58338824596952,125.29580916361706,125.31664249293162
USDC-USDT-100,median_arb_size_quote,100.76991375588236,100.76991375588236,489.5940863607325,483.89503422284463
USDC-USDT-100,arb_loss_bps_of_volume,0.5465975315720353,0.5469724518838335,0.1537726595014714,0.1550860388928008
USDC-USDT-100,lp_net_bps_of_volume,0.4534024684279647,0.4530275481161665,0.8462273404985287,0.8449139611071992
USDC-USDT-100,arb_loss_over_fee,0.5465975315720353,0.5469724518838335,0.1537726595014714,0.1550860388928008
USDC-USDT-100,arb_loss_per_hour_quote,22.170046821934267,22.18525271669241,14.897434949744891,15.024672145950332
USDC-USDT-100,arb_loss_per_arb_quote,0.7959324997159537,0.7961712302644294,0.2151271306248288,0.2174554067635226
USDC-USDT-100,markout_30s_bps_of_volume,0.4619514290857579,0.4492090757886427,0.8513120785563268,0.8447444732597585
USDC-USDT-100,ref_kline_vs_tick_mean_abs_bps,,0.0014337018684877,,0.1641732510735646
USDC-USDT-100,ref_kline_vs_tick_rms_bps,,0.0378614644986019,,0.4052561423999428
USDC-USDT-100,cex_vol_1s_bps,0.6169088744313895,0.6169088744313895,0.6337997430543832,0.6337997430543832
CAKE-WBNB-2500,swaps,31818.0,31818.0,39659.0,39659.0
CAKE-WBNB-2500,arb_swaps_share,0.6416808096046264,0.6416493808536049,0.5998386242719181,0.6069744572480396
CAKE-WBNB-2500,arb_strict_share,0.0789804513168646,0.0789175938148218,0.0804861443808467,0.0773847046067727
CAKE-WBNB-2500,arb_volume_share,0.8226330805320143,0.8226108058060696,0.8052186438315988,0.8117827472563629
CAKE-WBNB-2500,arb_swaps_per_hour,28.35698820522871,28.35559931419647,33.04027140426864,33.43332688400331
CAKE-WBNB-2500,median_arb_size_quote,2.224953360818492,2.2250619304361794,2.0943770862055597,2.091219180489449
CAKE-WBNB-2500,arb_loss_bps_of_volume,27.328467459324607,27.327856792402155,25.699872979295392,25.931906245824543
CAKE-WBNB-2500,lp_net_bps_of_volume,-2.328467459324604,-2.3278567924021534,-0.699872979295394,-0.9319062458245368
CAKE-WBNB-2500,arb_loss_over_fee,1.0931386983729845,1.0931142716960862,1.0279949191718158,1.0372762498329815
CAKE-WBNB-2500,arb_loss_per_hour_quote,0.2887260509286977,0.2887195969103407,0.3098131229767879,0.3126063318929266
CAKE-WBNB-2500,arb_loss_per_arb_quote,0.0102447630649506,0.0102448351243366,0.009417252877324,0.0094387480242616
CAKE-WBNB-2500,markout_30s_bps_of_volume,-2.1850099032551205,-2.4136046302478484,-0.6309743787747969,-0.6865742433179799
CAKE-WBNB-2500,ref_kline_vs_tick_mean_abs_bps,,0.0013144955438834,,0.4328019044949222
CAKE-WBNB-2500,ref_kline_vs_tick_rms_bps,,0.0925043953934098,,1.7264822517471656
CAKE-WBNB-2500,cex_vol_1s_bps,1.7870786903234597,1.7870786903234597,1.6201449348550765,1.6201449348550765
WBNB-USDT-10000,swaps,1819.0,1819.0,1430.0,1430.0
WBNB-USDT-10000,arb_swaps_share,0.6102253985706432,0.6107751511819681,0.679020979020979,0.6797202797202797
WBNB-USDT-10000,arb_strict_share,0.1412864211105002,0.1418361737218251,0.1748251748251748,0.1776223776223776
WBNB-USDT-10000,arb_volume_share,0.5351467048348503,0.5352168076643673,0.6457439476681576,0.6464253151349653
WBNB-USDT-10000,arb_swaps_per_hour,1.5416690457855644,1.5430579368178037,1.348610850962413,1.3499997395833836
WBNB-USDT-10000,median_arb_size_quote,9.613996082867107,9.61000052285385,11.48492417021101,11.488889030660465
WBNB-USDT-10000,arb_loss_bps_of_volume,45.78549521417306,45.78537986990919,73.37645645977418,73.47278221653636
WBNB-USDT-10000,lp_net_bps_of_volume,54.21450478582691,54.21462013009079,26.62354354022582,26.52721778346364
WBNB-USDT-10000,arb_loss_over_fee,0.4578549521417306,0.4578537986990919,0.7337645645977418,0.7347278221653637
WBNB-USDT-10000,arb_loss_per_hour_quote,0.3440427757218052,0.3440420447173666,0.2519597087022761,0.2522898494316648
WBNB-USDT-10000,arb_loss_per_arb_quote,0.7304695434602676,0.729850067544983,0.1806217758797515,0.1808092193250329
WBNB-USDT-10000,markout_30s_bps_of_volume,54.70361409370802,54.66006177894676,26.304400805453565,26.324923546794345
WBNB-USDT-10000,ref_kline_vs_tick_mean_abs_bps,,0.0047941000077353,,0.1691993365496392
WBNB-USDT-10000,ref_kline_vs_tick_rms_bps,,0.1112804616596993,,0.6227835118854113
WBNB-USDT-10000,cex_vol_1s_bps,0.6579122218239278,0.6579122218239278,0.5739491210884783,0.5739491210884783
