pool,metric,kline_pre,tick_pre,kline_post,tick_post
WBNB-USDT-500,swaps,1569954.0,1569954.0,764761.0,764761.0
WBNB-USDT-500,arb_swaps_share,0.0802106303751575,0.0844992910620311,0.1881005961339555,0.2110855548334708
WBNB-USDT-500,arb_strict_share,0.0164839224588745,0.0155284804522935,0.0630340720826506,0.0565653844795955
WBNB-USDT-500,arb_volume_share,0.3411508392172924,0.3539624630838113,0.5295158288065851,0.5914362934797116
WBNB-USDT-500,arb_swaps_per_hour,174.89874606384728,184.2501421683196,199.7944059038569,224.2082900832774
WBNB-USDT-500,median_arb_size_quote,828.6060165297736,826.257927011434,1323.4383215189828,1358.984455618665
WBNB-USDT-500,arb_loss_bps_of_volume,2.7233535106252407,2.7802746698579783,3.8810913137115217,4.194420473023801
WBNB-USDT-500,lp_net_bps_of_volume,2.276646489374759,2.2197253301420217,1.118908686288478,0.8055795269762003
WBNB-USDT-500,arb_loss_over_fee,0.5446707021250482,0.5560549339715957,0.7762182627423045,0.83888409460476
WBNB-USDT-500,arb_loss_per_hour_quote,353.1999286023086,360.58121080235605,368.2884327106893,398.0146668866391
WBNB-USDT-500,arb_loss_per_arb_quote,1.6106460293212528,1.602634116764218,1.612900661257602,1.656448779445334
WBNB-USDT-500,markout_30s_bps_of_volume,2.079843874783019,2.078957259366089,0.3227836495019762,0.3266992204162677
WBNB-USDT-500,ref_kline_vs_tick_mean_abs_bps,,0.0607606770392611,,0.1718418847924325
WBNB-USDT-500,ref_kline_vs_tick_rms_bps,,0.2658588069576093,,0.6186871768049252
WBNB-USDT-500,cex_vol_1s_bps,0.4012599272040393,0.4012599272040393,0.6064310361976665,0.6064310361976665
ETH-USDT-500,swaps,262089.0,262089.0,261673.0,261673.0
ETH-USDT-500,arb_swaps_share,0.5830958185959731,0.5977015441319552,0.6069139727828243,0.6888482953915765
ETH-USDT-500,arb_strict_share,0.2697213541964752,0.2366333573709694,0.3477126031344464,0.3101733843384682
ETH-USDT-500,arb_volume_share,0.7870929242386415,0.798297130459831,0.7307509398770153,0.8168188543479397
ETH-USDT-500,arb_swaps_per_hour,212.25433044315625,217.5710012121923,220.57356856219744,250.35134059580625
ETH-USDT-500,median_arb_size_quote,1294.3117093403014,1274.9117128078,1800.193902313773,1753.1114501953125
ETH-USDT-500,arb_loss_bps_of_volume,5.169981703605066,5.349574944958772,4.577060938947072,5.14299478028511
ETH-USDT-500,lp_net_bps_of_volume,-0.1699817036050656,-0.3495749449587713,0.4229390610529289,-0.1429947802851095
ETH-USDT-500,arb_loss_over_fee,1.033996340721013,1.0699149889917543,0.9154121877894144,1.028598956057022
ETH-USDT-500,arb_loss_per_hour_quote,286.0229571698769,295.9561595507809,364.828944890705,409.9272525088189
ETH-USDT-500,arb_loss_per_arb_quote,1.5202590926235786,1.543604132156697,1.6648071860385,1.727262320420769
ETH-USDT-500,markout_30s_bps_of_volume,-0.5367025885851713,-0.5462719009114617,-0.489541896989804,-0.4947472354222219
ETH-USDT-500,ref_kline_vs_tick_mean_abs_bps,,0.4814323425407913,,0.561619750191206
ETH-USDT-500,ref_kline_vs_tick_rms_bps,,1.4806175822749363,,1.4634299427072246
ETH-USDT-500,cex_vol_1s_bps,1.0028580046370992,1.0028580046370992,0.9366278742353376,0.9366278742353376
BTCB-USDT-500,swaps,118612.0,118612.0,132044.0,132044.0
BTCB-USDT-500,arb_swaps_share,0.588245708697265,0.6140188176575726,0.4386795310654024,0.5167216988276635
BTCB-USDT-500,arb_strict_share,0.2425892827032678,0.2192611202913701,0.2498106691708824,0.2448804943806609
BTCB-USDT-500,arb_volume_share,0.7614984238027684,0.7818091829205055,0.6027064870151847,0.6871209704239952
BTCB-USDT-500,arb_swaps_per_hour,96.90701921837903,101.15285582782086,80.45137336971965,94.76387060882126
BTCB-USDT-500,median_arb_size_quote,4381.924072265625,4289.583490182062,3776.037610109102,3685.500668969191
BTCB-USDT-500,arb_loss_bps_of_volume,4.298026788437959,4.445525443128326,3.661001068226984,3.955978424790053
BTCB-USDT-500,lp_net_bps_of_volume,0.7019732115620413,0.554474556871673,1.3389989317730162,1.044021575209947
BTCB-USDT-500,arb_loss_over_fee,0.8596053576875917,0.8891050886256654,0.7322002136453968,0.7911956849580107
BTCB-USDT-500,arb_loss_per_hour_quote,312.4142035373306,323.13343464623665,243.04110155985236,262.6199739007946
BTCB-USDT-500,arb_loss_per_arb_quote,3.85045313165274,3.855983442398842,3.2209807370418755,3.1664935008212898
BTCB-USDT-500,markout_30s_bps_of_volume,0.2343246378751385,0.2311844157606825,0.5859883144272336,0.588771293825578
BTCB-USDT-500,ref_kline_vs_tick_mean_abs_bps,,0.1712141039222032,,0.237724622188526
BTCB-USDT-500,ref_kline_vs_tick_rms_bps,,0.5705755425937046,,0.7523772053321399
BTCB-USDT-500,cex_vol_1s_bps,0.4367485148570139,0.4367485148570139,0.4127844998008267,0.4127844998008267
WBNB-USDT-100,swaps,8232039.0,8232039.0,6818558.0,6818558.0
WBNB-USDT-100,arb_swaps_share,0.2043697800751429,0.2099092339091202,0.1827277849656775,0.1981848654803552
WBNB-USDT-100,arb_strict_share,0.0222718818508998,0.0215104666049322,0.0345256284393269,0.0339763920758612
WBNB-USDT-100,arb_volume_share,0.4101500535140521,0.4195625182613489,0.4557628138474625,0.5103945388309741
WBNB-USDT-100,arb_swaps_per_hour,2336.6406918523858,2399.9754629440304,1730.471888412059,1876.8538046192507
WBNB-USDT-100,median_arb_size_quote,487.5043632694401,487.388,351.4092970362965,392.9985195777616
WBNB-USDT-100,arb_loss_bps_of_volume,0.4254432870153663,0.4531718148782404,0.5377347779161583,0.7217282086461613
WBNB-USDT-100,lp_net_bps_of_volume,0.5745567129846338,0.5468281851217595,0.4622652220838419,0.278271791353839
WBNB-USDT-100,arb_loss_over_fee,0.4254432870153662,0.4531718148782406,0.5377347779161583,0.7217282086461608
WBNB-USDT-100,arb_loss_per_hour_quote,443.7298894343374,472.64964778281416,416.4033903147776,558.8765407362938
WBNB-USDT-100,arb_loss_per_arb_quote,0.4062115278134282,0.4114774874732635,0.4200824646991489,0.4603923014871546
WBNB-USDT-100,markout_30s_bps_of_volume,0.4164129187102706,0.4169340915100477,-0.0262029771408644,-0.0259120012631148
WBNB-USDT-100,ref_kline_vs_tick_mean_abs_bps,,0.0579787639292488,,0.129784969486764
WBNB-USDT-100,ref_kline_vs_tick_rms_bps,,0.2445339026394828,,0.4785852929579792
WBNB-USDT-100,cex_vol_1s_bps,0.4012599272040393,0.4012599272040393,0.6064310361976665,0.6064310361976665
USDC-USDT-100,swaps,1544345.0,1544345.0,824308.0,824308.0
USDC-USDT-100,arb_swaps_share,0.1377483658120433,0.1376395818291897,0.1708342027494577,0.1711423399991265
USDC-USDT-100,arb_strict_share,2.201580605369914e-05,1.9425711223852183e-05,4.12467184596049e-05,3.882044090315756e-05
USDC-USDT-100,arb_volume_share,0.1869628093798004,0.1864208313557463,0.3125549202317719,0.3221805452009698
USDC-USDT-100,arb_swaps_per_hour,295.4599502005789,295.2266166872042,195.58329560507417,195.9360733148007
USDC-USDT-100,median_arb_size_quote,511.58649949875786,511.5051540141588,109.20681913782428,108.10387788458632
USDC-USDT-100,arb_loss_bps_of_volume,0.1385383744468119,0.1413616074261704,0.4196449587673851,0.4316860462299018
USDC-USDT-100,lp_net_bps_of_volume,0.8614616255531878,0.8586383925738293,0.5803550412326149,0.5683139537700982
USDC-USDT-100,arb_loss_over_fee,0.1385383744468119,0.1413616074261704,0.419644958767385,0.4316860462299019
USDC-USDT-100,arb_loss_per_hour_quote,25.967715405939767,26.496892114634715,29.847164941994446,30.70357839140784
USDC-USDT-100,arb_loss_per_arb_quote,0.1734087572632908,0.1734736212618135,0.1788264386516622,0.183072881094216
USDC-USDT-100,markout_30s_bps_of_volume,0.8549604743176148,0.8642574057094606,0.5850882510633645,0.5909181105695701
USDC-USDT-100,ref_kline_vs_tick_mean_abs_bps,,0.1623519162351942,,0.2128743230613757
USDC-USDT-100,ref_kline_vs_tick_rms_bps,,0.4030138697491667,,0.4614711851088726
USDC-USDT-100,cex_vol_1s_bps,0.5990264410244679,0.5990264410244679,0.6206939893891513,0.6206939893891513
CAKE-WBNB-2500,swaps,32283.0,32283.0,44085.0,44085.0
CAKE-WBNB-2500,arb_swaps_share,0.6070997119226837,0.615649103243193,0.6343200635136668,0.6502438471135307
CAKE-WBNB-2500,arb_strict_share,0.0930830468048198,0.0910076510857107,0.0620165589202676,0.0575932856980832
CAKE-WBNB-2500,arb_volume_share,0.7542779715691532,0.7651154579044418,0.8005911724350947,0.8336778777833376
CAKE-WBNB-2500,arb_swaps_per_hour,27.220854337078965,27.60418796619442,38.83888139682072,39.81388120874205
CAKE-WBNB-2500,median_arb_size_quote,1.9097117802251231,1.908865362610199,1.444650295811619,1.4610920458694676
CAKE-WBNB-2500,arb_loss_bps_of_volume,24.598558162413365,24.85435467789244,24.998865353608355,25.73710427142857
CAKE-WBNB-2500,lp_net_bps_of_volume,0.4014418375866305,0.1456453221075631,0.0011346463916503,-0.737104271428573
CAKE-WBNB-2500,arb_loss_over_fee,0.9839423264965348,0.9941741871156976,0.999954614144334,1.029484170857143
CAKE-WBNB-2500,arb_loss_per_hour_quote,0.2411071144011401,0.2436145464386463,0.2681799939831605,0.2760858350468668
CAKE-WBNB-2500,arb_loss_per_arb_quote,0.0095266918203329,0.0095471855499092,0.0073541861411962,0.0075267184998484
CAKE-WBNB-2500,markout_30s_bps_of_volume,-0.3155403280949505,-0.5170130250068465,-1.137926653402315,-1.116011830344589
CAKE-WBNB-2500,ref_kline_vs_tick_mean_abs_bps,,0.4527913952885696,,0.975746034777708
CAKE-WBNB-2500,ref_kline_vs_tick_rms_bps,,2.189952671544129,,2.7203441677729923
CAKE-WBNB-2500,cex_vol_1s_bps,1.3513979506789635,1.3513979506789635,1.615121292818659,1.615121292818659
WBNB-USDT-10000,swaps,1340.0,1340.0,1917.0,1917.0
WBNB-USDT-10000,arb_swaps_share,0.5873134328358209,0.5888059701492537,0.647887323943662,0.6468440271257173
WBNB-USDT-10000,arb_strict_share,0.1932835820895522,0.1955223880597014,0.2269170579029734,0.2305685967657798
WBNB-USDT-10000,arb_volume_share,0.461785991413177,0.4626429595423554,0.5578290300282316,0.5589666341377166
WBNB-USDT-10000,arb_swaps_per_hour,1.093056398963271,1.0958341788843973,1.7249996672454346,1.7222218900034936
WBNB-USDT-10000,median_arb_size_quote,6.468297965611222,6.5001,6.305517385448628,6.305558411888197
WBNB-USDT-10000,arb_loss_bps_of_volume,33.59733143215247,33.57922587727683,46.41710681817965,46.45166521125561
WBNB-USDT-10000,lp_net_bps_of_volume,66.40266856784753,66.42077412272316,53.582893181820346,53.548334788744384
WBNB-USDT-10000,arb_loss_over_fee,0.3359733143215247,0.3357922587727684,0.4641710681817965,0.464516652112556
WBNB-USDT-10000,arb_loss_per_hour_quote,0.1124934637200941,0.1124329446681298,0.2796155175572267,0.279823055580651
WBNB-USDT-10000,arb_loss_per_arb_quote,0.19233515282151,0.1920420143580655,0.3946148163928025,0.3951285595693523
WBNB-USDT-10000,markout_30s_bps_of_volume,66.5554497252642,66.54949253006819,53.29759329366027,53.26974526317777
WBNB-USDT-10000,ref_kline_vs_tick_mean_abs_bps,,0.1052211536258594,,0.2275615384220776
WBNB-USDT-10000,ref_kline_vs_tick_rms_bps,,0.382018675917567,,0.7099053002748995
WBNB-USDT-10000,cex_vol_1s_bps,0.4004614331278499,0.4004614331278499,0.6064310361976665,0.6064310361976665
