hour_ms,n,overshoot_all,arb_loss_sum,arb_volume,cex,cex_n,share_cex,continuation,continuation_n,share_continuation,same_block,same_block_n,share_same_block,onchain,onchain_n,share_onchain,long,long_n,share_long,cex_jump,cex_move,cex_jump_n,cex_move_n,cex_tau_mean_ms,cex_tau_median_ms,cex_sqrt_tau_mean,cex_p_k1,sigma_ps,liq_mean,volume,hod,day,post,t_days
1743310800000,6,2.598471160219517,0.039444950005700995,14.827356768981467,1.6185952515485265,2.0,0.3333333333333333,3.0884091145550125,4.0,0.6666666666666666,,,0.0,,,0.0,,,0.0,2.1932468636804083,-0.5746516121318821,2.0,2.0,3516.0,3516.0,1.8631062327336945,0.5,0.00017433974528213413,3.111137665559409e+23,67.05647020809346,5,2025-03-30 00:00:00+00:00,0,-30.00347222222222
1743314400000,1,3.8725780684673246,0.009619658069972174,3.575763321229021,3.8725780684673246,1.0,1.0,,,0.0,,,0.0,,,0.0,,,0.0,0.1190215978214221,3.7535564706459024,1.0,1.0,5291.0,5291.0,2.3002173810316275,0.0,0.00014953802364864883,3.070922791007255e+23,80.26960637131961,6,2025-03-30 00:00:00+00:00,0,-29.961805555555557
1743318000000,3,1.2663819677766415,0.01912308123029526,7.656824468567477,2.782983159035934,1.0,0.3333333333333333,0.07846971592009258,1.0,0.3333333333333333,0.9376930283738977,1.0,0.3333333333333333,,,0.0,,,0.0,4.582284187252838,-1.7993010282169037,1.0,1.0,7823.0,7823.0,2.7969626382917596,0.0,0.0001657135229221217,3.104356273379121e+23,90.64390853437902,7,2025-03-30 00:00:00+00:00,0,-29.92013888888889
1743321600000,2,2.167016120541731,0.011890304199044363,4.636310429490646,2.091260731622046,1.0,0.5,2.242771509461416,1.0,0.5,,,0.0,,,0.0,,,0.0,1.43330864590343,0.6579520857186161,1.0,1.0,6236.0,6236.0,2.4971984302413777,0.0,0.0001507171688470693,2.8239848987128725e+23,143.08102769913353,8,2025-03-30 00:00:00+00:00,0,-29.87847222222222
1743325200000,2,0.5563255249435789,0.00706695042608209,2.8865483006205013,0.97124132375006,1.0,0.5,,,0.0,0.14140972613709782,1.0,0.5,,,0.0,,,0.0,4.306163452795796,-3.334922129045736,1.0,1.0,2944.0,2944.0,1.7158088471621773,1.0,6.823905343293925e-05,2.7297887926623412e+23,47.27733539902496,9,2025-03-30 00:00:00+00:00,0,-29.836805555555557
1743332400000,3,4.446045463971115,0.03257352429564024,12.017013727384123,3.903844977229975,2.0,0.6666666666666666,,,0.0,5.530446437453395,1.0,0.3333333333333333,,,0.0,,,0.0,3.080177760199664,0.8236672170303108,2.0,2.0,28034.5,28034.5,4.878232840776374,0.0,0.00016131792504861403,2.9354967905859565e+23,67.05603962415736,11,2025-03-30 00:00:00+00:00,0,-29.75347222222222
1743336000000,2,2.7955263847134977,0.013497540841785902,5.142050557377779,,,0.0,2.7955263847134977,2.0,1.0,,,0.0,,,0.0,,,0.0,,,,,,,,,0.0001427704702559601,2.7408360650647512e+23,102.39675708412483,12,2025-03-30 00:00:00+00:00,0,-29.711805555555557
1743339600000,2,5.566963071929076,0.02485269850534132,8.721905452707942,2.53718569610597,1.0,0.5,8.596740447752182,1.0,0.5,,,0.0,,,0.0,,,0.0,3.6934515715830947,-1.156265875477125,1.0,1.0,6813.0,6813.0,2.6101724080987445,0.0,0.0001521560713858555,2.7020987687233536e+23,32.88358345941103,13,2025-03-30 00:00:00+00:00,0,-29.67013888888889
1743343200000,1,0.41909688532184525,0.00403289478183752,1.6557804443014021,0.41909688532184525,1.0,1.0,,,0.0,,,0.0,,,0.0,,,0.0,0.08888382180662849,0.33021306351521673,1.0,1.0,2163.0,2163.0,1.4707141122597551,1.0,0.00010659790927642576,2.7091678867944098e+23,36.27710052844963,14,2025-03-30 00:00:00+00:00,0,-29.62847222222222
1743346800000,4,1.4969937333542345,0.02849030994989794,11.75905667329318,1.4969937333542345,4.0,1.0,,,0.0,,,0.0,,,0.0,,,0.0,0.83935618846761,0.6576375448866245,4.0,4.0,7143.25,6235.5,2.4044283390916372,0.5,7.350461148968932e-05,2.7369522328040013e+23,46.647522441712994,15,2025-03-30 00:00:00+00:00,0,-29.586805555555557
