sender,n_arb_strict,share,arb_share_of_own_swaps,n_cex,tau_p10_ms,tau_p50_ms,p_k1,overshoot_bps,arb_loss_sum_quote,volume_quote,share_same_block
0xba53da030f3504db8cf0309bb89791950d0ce5e6,1163,0.40650122334847955,0.2887288977159881,821,579.0,1430.0,0.53836784409257,1.646972429300264,11.29137391513851,4399.506705115322,0.0
0x802b65b5d9016621e66003aed0b16615093f328b,674,0.23558196434813003,0.08385170440408062,415,381.6,1216.0,0.6265060240963856,1.6436070530341893,5.169127916976127,2016.1322558724796,0.057863501483679525
0x4d93ce2e938724381600bc61469a6de798e87cb6,459,0.16043341488989862,0.311820652173913,329,605.0,1404.0,0.5501519756838906,2.7606340428387126,5.054342809929306,1892.152199696271,0.004357298474945534
0xc83c288d798cc1322be26482ab05cee5ffd6988c,181,0.06326459279972038,0.2981878088962109,114,535.4,1333.5,0.5526315789473685,3.745573694118486,2.943425425221125,1082.7835044123644,0.022099447513812154
0x32564234df8961ae1d640be2cba4aeab54151551,153,0.05347780496329955,0.024709302325581394,90,446.5,3238.0,0.34444444444444444,1.3662212631975368,1.1482221174553575,767.2333417734176,0.0
0xaf30736465dec110ec6ab68d3a22e4b24968401f,135,0.04718629849702901,0.06743256743256744,50,478.90000000000003,1132.0,0.62,3.7928904494785987,2.7897270841456585,1046.167361683209,0.2222222222222222
0x6d3ebc288a9ff9aa2d852d52b79946760eb17671,30,0.01048584411045089,0.3191489361702128,20,779.3000000000001,1659.5,0.45,2.412023922413856,0.4762524887649749,191.6624537295584,0.0
0xd17f20b0c7e7294affe15b2129450dbe34d5ce1b,14,0.004893393918210416,0.2153846153846154,4,,,,0.5996269458518588,0.07225710930647927,29.05870147237704,0.35714285714285715
0x22ca19f13c5979d93bbe7b082e8e084a6c7b2511,8,0.0027962250961202375,0.015503875968992248,3,,,,4.062706387622816,0.13091226840910744,47.49711495742718,0.125
0xbddbcbaa9cf9603b7055aad963506ede71692f12,8,0.0027962250961202375,0.011095700416088766,4,,,,2.102529153438387,0.08657806622180585,33.87093242227363,0.0
0xfd7ac7e9dfbb78a0ab17b2476bb890f178120d1d,6,0.0020971688220901784,0.06666666666666667,3,,,,11.109893655943969,0.337479164752562,76.42797729841121,0.0
0x000000000d2e592685553cb51ab23eba8a6e1969,4,0.0013981125480601187,0.06060606060606061,1,,,,0.7779266215363284,0.019269269288367336,7.689704225479132,0.5
0xfb5c8a049e99a26b5bacf17c020348e11cb06e45,4,0.0013981125480601187,0.09090909090909091,1,,,,16.218392712871477,0.3278355863211227,100.5404024519713,0.0
0x22444f9024367c1313613d54efa31f0aaf8627d7,3,0.0010485844110450892,0.027522935779816515,1,,,,1.429591343628914,0.021039116345236683,8.150318511583647,0.0
0x0265d98e862c26c6e84ad94c8ee55b7beba9f2bc,3,0.0010485844110450892,0.2727272727272727,2,,,,1.6356220490145577,0.03244116853148858,12.397948146087453,0.0
