sender,n_arb_strict,share,arb_share_of_own_swaps,n_cex,tau_p10_ms,tau_p50_ms,p_k1,overshoot_bps,arb_loss_sum_quote,volume_quote,share_same_block
0xba53da030f3504db8cf0309bb89791950d0ce5e6,484,0.2233502538071066,0.15177171527124492,321,869.0,2585.0,0.5856697819314641,2.7602061100962465,6.252346611670545,2324.1026189650074,0.0
0x32564234df8961ae1d640be2cba4aeab54151551,439,0.2025842178126442,0.07990535129231889,271,946.0,3971.0,0.44649446494464945,1.9232047379416117,3.3509563946245837,1324.7872202064195,0.0
0x802b65b5d9016621e66003aed0b16615093f328b,281,0.12967235809875405,0.0636610783869506,152,498.6,2210.5,0.6513157894736842,2.4605714042098406,2.0439098966167184,781.2095971162936,0.18149466192170818
0x4d93ce2e938724381600bc61469a6de798e87cb6,256,0.11813567143516382,0.270042194092827,194,700.0,2565.0,0.5824742268041238,3.048334318324101,2.7246075057126413,991.7275609296325,0.01171875
0x73dddbc2971865d721c5678bb2106d637d43990e,194,0.08952468850946008,0.304552590266876,153,880.6,2889.0,0.5359477124183006,2.919954049518396,1.407027929671187,529.6070010352854,0.04639175257731959
0x59efe11a8a0ad85bcc767bef4c7bb0fa1cbdef08,166,0.07660359944623904,0.15327793167128348,115,801.8000000000001,2718.0,0.5739130434782609,3.0054507638509933,1.7149358179394607,623.2019690990638,0.0
0xc83c288d798cc1322be26482ab05cee5ffd6988c,131,0.06045223811721274,0.29705215419501135,98,646.9,2120.0,0.6326530612244898,2.929495631613687,1.2621833261387574,472.7698928235102,0.015267175572519083
0xaf30736465dec110ec6ab68d3a22e4b24968401f,85,0.03922473465620674,0.08726899383983573,25,397.40000000000003,1974.0,0.84,3.7543802211640025,1.3455685712612633,520.916025693594,0.35294117647058826
0x000000000d2e592685553cb51ab23eba8a6e1969,41,0.018920166128287955,0.1105121293800539,13,,,,0.5797555561857644,0.15927680249933202,64.19070443920819,0.5853658536585366
0x1a1c77f5ca5836b9a55bc84a06b2ce7c7b35558a,38,0.01753576372865713,0.2753623188405797,29,1182.8,2352.0,0.7241379310344828,3.489186557005742,0.35106573793716506,129.69492678789828,0.02631578947368421
0xfd7ac7e9dfbb78a0ab17b2476bb890f178120d1d,15,0.00692201199815413,0.22058823529411764,8,,,,0.6457831221390538,0.06545410267438183,26.475078869550572,0.0
0x22ca19f13c5979d93bbe7b082e8e084a6c7b2511,10,0.0046146746654360865,0.016556291390728478,2,,,,4.229491293755293,0.1953432586497487,74.3163960341725,0.7
0xbddbcbaa9cf9603b7055aad963506ede71692f12,7,0.003230272265805261,0.014893617021276596,5,,,,3.6956319663971593,0.10370740280001844,40.3845411590912,0.14285714285714285
0xfb5c8a049e99a26b5bacf17c020348e11cb06e45,7,0.003230272265805261,0.14583333333333334,4,,,,8.503576462058211,0.22238268198130365,81.31785200319491,0.0
0x0000000d94514cbcf9455c0be85541e5d45cf1f5,2,0.0009229349330872173,0.04,2,,,,0.28444582202526936,0.003031787212649352,1.213385726052054,0.0
