hour_ms,n,overshoot_all,arb_loss_sum,arb_volume,cex,cex_n,share_cex,continuation,continuation_n,share_continuation,same_block,same_block_n,share_same_block,onchain,onchain_n,share_onchain,long,long_n,share_long,cex_jump,cex_move,cex_jump_n,cex_move_n,cex_tau_mean_ms,cex_tau_median_ms,cex_sqrt_tau_mean,cex_p_k1,sigma_ps,liq_mean,volume,hod,day,post,t_days
1765764000000,37,0.7538279238650741,35.3750564738785,62240.81963558123,0.6231002584167781,31.0,0.8378378378378378,1.429254195347937,6.0,0.16216216216216217,,,0.0,,,0.0,,,0.0,0.2933198699982442,0.32978038841853385,31.0,31.0,599.8387096774194,593.0,0.7486167869159649,0.6451612903225806,6.226070715205129e-05,9.061851236219192e+23,118424.6616446209,2,2025-12-15 00:00:00+00:00,0,-30.020833333333332
1765767600000,63,0.4911923993004675,41.06067361806185,81020.90270260305,0.48690327936220323,49.0,0.7777777777777778,0.5512587359218822,12.0,0.19047619047619047,0.2358778180594533,2.0,0.031746031746031744,,,0.0,,,0.0,0.22508334778837052,0.2618199315738327,49.0,49.0,549.7755102040817,578.0,0.7197519240842248,0.8163265306122449,6.915833156860518e-05,9.080673930885431e+23,166332.0072744947,3,2025-12-15 00:00:00+00:00,0,-29.979166666666668
1765771200000,42,0.3701667069331696,24.544221962842837,49358.73262255011,0.3808473008831427,36.0,0.8571428571428571,0.35401600952778434,5.0,0.11904761904761904,0.06641881176106412,1.0,0.023809523809523808,,,0.0,,,0.0,0.1559052234494602,0.2249420774336825,36.0,36.0,474.8611111111111,478.0,0.6578168621768282,0.8888888888888888,5.35880181533525e-05,9.084402774621322e+23,122741.91439846881,4,2025-12-15 00:00:00+00:00,0,-29.9375
1765774800000,14,0.29756483137086154,6.164846085660389,12368.30313220131,0.30795902458895213,12.0,0.8571428571428571,0.2351996720623183,2.0,0.14285714285714285,,,0.0,,,0.0,,,0.0,0.10150758926149646,0.20645143532745566,12.0,12.0,914.6666666666666,551.5,0.8382847298572277,0.5833333333333334,3.481539865096374e-05,9.090086882170459e+23,65010.87217547528,5,2025-12-15 00:00:00+00:00,0,-29.895833333333332
1765778400000,33,0.4647588797536912,20.623252741812944,40768.05271794418,0.4875814553924373,24.0,0.7272727272727273,0.40329681893991765,7.0,0.21212121212121213,0.40600518493694604,2.0,0.06060606060606061,,,0.0,,,0.0,0.3096666994498682,0.17791475594256903,24.0,24.0,641.375,590.5,0.7671423932352722,0.7083333333333334,4.776677265217558e-05,9.091678178192465e+23,94982.3740656683,6,2025-12-15 00:00:00+00:00,0,-29.854166666666668
1765782000000,28,0.42820559488851473,15.690215904825981,31138.30612788156,0.40585822726019943,17.0,0.6071428571428571,0.5219838837713049,9.0,0.32142857142857145,0.2119795450233929,1.0,0.03571428571428571,0.18033229448988652,1.0,0.03571428571428571,,,0.0,0.24701297027307934,0.1588452569871201,17.0,17.0,648.5294117647059,460.0,0.7675877888587798,0.8235294117647058,5.1371438927030206e-05,9.093013903677884e+23,120503.04789971198,7,2025-12-15 00:00:00+00:00,0,-29.8125
1765785600000,28,0.41178773789341416,15.97236174239483,32021.530235694736,0.4106574060262614,21.0,0.75,0.48069164692133165,6.0,0.21428571428571427,0.02210125293611743,1.0,0.03571428571428571,,,0.0,,,0.0,0.169528666380567,0.2411287396456944,21.0,21.0,637.8571428571429,609.0,0.7418555226855684,0.7142857142857143,4.016755419650683e-05,9.101864532669583e+23,140350.08030586306,8,2025-12-15 00:00:00+00:00,0,-29.770833333333332
1765789200000,25,0.5467367389217425,15.980789467499791,30505.787856674488,0.6271129646424725,19.0,0.76,0.2573927989843504,4.0,0.16,0.36185047444959195,2.0,0.08,,,0.0,,,0.0,0.32534363924063103,0.3017693254018414,19.0,19.0,659.2631578947369,734.0,0.768437309289664,0.5263157894736842,4.316104660515997e-05,9.104402778528031e+23,112780.52545135043,9,2025-12-15 00:00:00+00:00,0,-29.729166666666668
1765792800000,31,0.43251597962639043,16.860685953012684,32822.73207245641,0.3954324904091851,19.0,0.6129032258064516,0.5127322294803437,10.0,0.3225806451612903,0.3837278779200747,2.0,0.06451612903225806,,,0.0,,,0.0,0.31272203792694,0.08271045248224512,19.0,19.0,1005.1052631578947,686.0,0.8882700350101164,0.5789473684210527,5.4390770942499204e-05,9.110629015863906e+23,115702.33054555209,10,2025-12-15 00:00:00+00:00,0,-29.6875
1765796400000,13,0.33393291558061394,5.611278866109461,11120.609446755514,0.14998673814455918,6.0,0.46153846153846156,0.15985273249623203,3.0,0.23076923076923078,0.8420778080892076,3.0,0.23076923076923078,0.43541585192430776,1.0,0.07692307692307693,,,0.0,0.05603722874281558,0.09394950940174358,6.0,6.0,1850.5,1123.0,1.1789831855074917,0.5,3.00217747792908e-05,9.155783432875446e+23,92885.36802186117,11,2025-12-15 00:00:00+00:00,0,-29.645833333333332
