pool,dayrel,rv,hours,volume,liq,n_arb,over,profit,loss,sigma_bps
BTCB-USDT-500,-31,1.1132682661569056e-05,1,567909.2224687283,3.1394013903732024e+23,94,1.0996854983036992,59.975547391588016,257.23433454387015,0.5560945828216499
BTCB-USDT-500,-30,0.00018380819523635552,24,7694129.462471339,3.6424975264607745e+23,1440,0.6792714730987028,614.9345257721403,3961.975385414424,0.4612385139044059
BTCB-USDT-500,-29,0.00020045604735076543,24,11522697.912031293,3.7611474417704193e+23,1555,0.7502039993672085,1687.7836940063337,4747.210880423612,0.4816734516904434
BTCB-USDT-500,-28,0.00038779059653888865,24,17831082.743103888,3.7173835841865466e+23,2605,0.8022047074570636,2544.2522036152645,8387.78693749875,0.6699490345966975
BTCB-USDT-500,-27,0.0002745880762256172,24,14386770.340321602,3.743528391916001e+23,2045,0.7109619039502664,2716.9307701426624,6196.599044216655,0.5637466393773707
BTCB-USDT-500,-26,0.00021376982598312455,24,10216065.067328067,3.7303673717050684e+23,1748,0.6622849584895919,919.0478553936946,4840.35730027126,0.49741208275740634
BTCB-USDT-500,-25,0.0006680293337964637,24,38448032.54470618,3.6020757528626244e+23,3962,0.8320941941521257,7590.748899850251,12808.742961728085,0.87930773867939
BTCB-USDT-500,-24,0.0002800947721671992,24,22522523.407601736,3.6349331809302975e+23,2377,0.7488153899226514,4293.015721725612,6392.728601775246,0.5693713762408561
BTCB-USDT-500,-23,0.0001226171133424925,24,8030328.850111905,3.8060083104035397e+23,1068,0.6293014536792237,2443.5428802785814,3009.3273797289653,0.37671999582914956
BTCB-USDT-500,-22,0.00013400995518662997,24,8062281.306081306,3.860509219877271e+23,1128,0.6047044913986983,772.9340501581493,3336.9481559102587,0.3938325974311169
BTCB-USDT-500,-21,0.00038534419060729365,24,20204776.098287165,3.337600553744856e+23,2723,0.7592222306993485,2715.1330101600593,7841.041342129878,0.6678324794514666
BTCB-USDT-500,-20,0.0003798685043575383,24,18286981.212622087,2.9513831795851577e+23,2692,0.7087444565032381,4779.35402534033,6376.781423646623,0.6630706001506836
BTCB-USDT-500,-19,0.0003321821865996708,24,15408415.831716852,3.1008687537911945e+23,2450,0.671122792860543,2009.8223430666756,6460.198520596395,0.6200565485334774
BTCB-USDT-500,-18,0.0006972751936684164,24,35653113.74198695,3.334539288285192e+23,4426,0.855406266336758,7325.565867300339,14633.328300932742,0.898349305199965
BTCB-USDT-500,-17,0.0005871226468633972,24,27980879.971600678,3.4881621364970525e+23,3852,0.8314276404383087,3530.51387951547,11384.27944387478,0.8243422229489034
BTCB-USDT-500,-16,0.0001564915273405656,24,6900500.814944025,3.7157908391027675e+23,1177,0.6581808621757629,512.6921782904234,3524.51671566164,0.4255871860623502
BTCB-USDT-500,-15,0.0002364919346961421,24,9878194.910511168,3.7332389458534815e+23,1547,0.6699211361373726,858.6109425037745,4806.920745881673,0.5231801955439672
BTCB-USDT-500,-14,0.0005094384648059882,24,20026441.536684573,3.6600157475396686e+23,2908,0.7599600687123057,1892.1074197834373,10444.558743065365,0.7678722893715519
BTCB-USDT-500,-13,0.00045835941184832224,24,20135081.595294718,3.723354739690001e+23,2859,0.7802328089142838,1596.559402448688,9525.178568720585,0.7283601983415559
BTCB-USDT-500,-12,0.0005504025785199217,24,23415383.919754617,3.824338542791936e+23,3507,0.6734602637481539,2039.4188581231963,11887.948405254341,0.7981478694045951
BTCB-USDT-500,-11,0.00016811307968512976,24,8930106.342009824,3.9297965962653474e+23,1471,0.5716409011256182,464.82039953102327,4166.721322137135,0.44110693001770096
BTCB-USDT-500,-10,0.0004228433378442272,24,18200597.80004474,3.6789623702933394e+23,2649,0.6934563055081018,1821.0079008892699,8719.47731865474,0.6995727348845018
BTCB-USDT-500,-9,0.0006364013013216331,24,19633084.526682083,3.541786595438506e+23,2810,0.6531932088974365,2427.581305001735,10615.601721645855,0.858239815106111
BTCB-USDT-500,-8,0.000819400257838942,24,36306852.49718468,3.082038182653072e+23,4801,0.926192201915932,7257.461572405173,15359.282493952263,0.9738480004879257
BTCB-USDT-500,-7,0.0008409493278261748,24,35159216.04357977,3.499583471107089e+23,4510,0.8224757357569845,3904.4579214113737,17608.17442144901,0.986570312385435
BTCB-USDT-500,-6,0.00045416594216960424,24,20441689.470207892,3.6738547165063544e+23,2756,0.6608546385739501,1884.2809630188362,9727.085503900844,0.7250207070555048
BTCB-USDT-500,-5,0.00033467732097216483,24,15397211.143936628,3.523191239525436e+23,2313,0.7060603130980679,1860.9598039293296,7294.154612691639,0.622380920646231
BTCB-USDT-500,-4,0.00029487497891665583,24,12382196.890901001,3.6928890050532305e+23,1884,0.6262415728362786,987.8265913342487,5952.557780636228,0.5842007230885978
BTCB-USDT-500,-3,0.00023333766890493976,24,11018609.504285773,3.827082090651547e+23,1678,0.5948819175840449,708.3712643196956,5345.747371079989,0.5196794650722254
BTCB-USDT-500,-2,3.2382164571065545e-05,24,2163089.322447618,3.8927579983517335e+23,265,0.5696890062146414,65.75291410211543,826.5799691600471,0.1935958603442671
BTCB-USDT-500,-1,0.00012707647766243974,24,6676058.954730164,3.734492972438153e+23,985,0.6443202600022567,413.47513396119325,3035.8160618348597,0.3835091349026118
BTCB-USDT-500,0,0.00020081519033345556,24,9748344.507227648,3.790633398045694e+23,1588,0.532159878115214,540.9359907630558,4711.906621008364,0.4821047487962236
BTCB-USDT-500,1,0.0002488642953801022,24,11678116.102367196,3.448695472426468e+23,1848,0.6105092842946961,478.306985205278,5079.851589202861,0.5366911392152429
BTCB-USDT-500,2,0.0002489608228817542,24,14294445.351109596,3.4865557899645955e+23,2188,0.5920804260123687,913.9188968890568,5500.308062645088,0.5367952128676129
BTCB-USDT-500,3,0.00031097424283029693,24,15351100.771121973,3.8550040617260325e+23,2158,0.583560331886493,1226.148604453393,7484.5240292592625,0.5999365734514737
BTCB-USDT-500,4,0.0001818210718976651,24,10148450.059716804,4.0493597627163797e+23,1407,0.5300645821355121,293.7189304228579,4239.120361819913,0.4587385480174
BTCB-USDT-500,5,3.571425548271637e-05,24,2823931.2442188226,3.6841859760278285e+23,400,0.38354847815406107,166.80706633174802,1064.9794133881715,0.20331242914720324
BTCB-USDT-500,6,0.0001737811734833494,24,8236327.547786717,3.973902890205942e+23,1115,0.54823908392281,557.7944374390381,4121.174884951001,0.4484814572059589
BTCB-USDT-500,7,0.00022509156807749164,24,11247115.155146407,3.853024065101634e+23,1611,0.5565179639200635,449.79311797884054,5320.477640762945,0.5104141928256282
BTCB-USDT-500,8,0.00013055214002445894,24,7668933.03063808,3.895775531393784e+23,1029,0.46373566302512587,194.14532148915305,3446.958522085959,0.38871842497776954
BTCB-USDT-500,9,0.0002567817563486016,24,21992342.971005425,3.7581020486513934e+23,2044,0.5680959642746113,3016.5433234150687,5948.543504879666,0.5451615420083809
BTCB-USDT-500,10,0.0006358322759618312,24,22759337.252005793,3.17937633467629e+23,2851,0.6356326736471557,3395.6212812250565,9526.631779368003,0.8578560404094234
