pool,dayrel,rv,hours,volume,liq,n_arb,over,profit,loss,sigma_bps
BTCB-USDT-500,-31,1.4091956350848133e-05,1,488491.0861851527,3.9589803333868644e+23,72,0.49082310760848424,9.914281565033747,149.9575240912573,0.6256542431471265
BTCB-USDT-500,-30,0.0008682947247241547,24,40694302.41059765,3.987882077353514e+23,6569,0.47120363336498955,8998.391064405738,17552.046382809604,1.002482292216931
BTCB-USDT-500,-29,0.000865349713965894,24,35049750.44396694,3.724265293663931e+23,6607,0.4634778529866466,6539.5041546257635,17771.721543622123,1.0007807796625627
BTCB-USDT-500,-28,0.0011682092966035856,24,45934737.13228896,3.837698197448728e+23,7753,0.5187475232738787,5779.312922037808,25991.042050483797,1.162795808941186
BTCB-USDT-500,-27,0.0011820236105362246,24,56440216.90868122,3.941919193679755e+23,8595,0.5748335046146199,8723.1922252715,29938.64502766541,1.1696507523893935
BTCB-USDT-500,-26,0.0010546856423664795,24,37954399.32990246,3.7468701731148793e+23,6462,0.5735554200474684,4792.955382361655,21274.167453573355,1.1048533726070637
BTCB-USDT-500,-25,0.00010325374340630197,24,4924053.598933549,3.7437999511083656e+23,671,0.5443447463510828,327.9815322845024,2111.415824156311,0.34569733505047107
BTCB-USDT-500,-24,0.0004250087042029611,24,18336695.265810847,3.699370817324127e+23,2919,0.4862247000470392,3166.083529150274,9231.69459310796,0.7013616916093514
BTCB-USDT-500,-23,0.000623073935382016,24,27872238.7635472,3.975427018920767e+23,4435,0.4979367779712474,2297.685490496,14465.996458537935,0.8492057396023825
BTCB-USDT-500,-22,0.0006669592967775845,24,29833873.92702345,3.8742217263313844e+23,4312,0.6090769891606099,35736.98202392638,12089.621535887054,0.8786032270198031
BTCB-USDT-500,-21,0.0003509052306101639,24,13391157.166753152,3.7021588907714155e+23,2239,0.49712461895304755,1863.7849238865147,6211.647479385788,0.6372913879899902
BTCB-USDT-500,-20,0.0003365441330362155,24,12778537.03776945,3.816574527373892e+23,1850,0.5015104474071217,1522.6820505585426,6945.429424296513,0.624114310439698
BTCB-USDT-500,-19,0.00037284934758084585,24,17122350.70762133,3.7484892820261984e+23,2628,0.5408104410894583,1637.7009054972332,7835.164956226799,0.6569159738787679
BTCB-USDT-500,-18,6.444840373671648e-05,24,4174953.248046593,4.056739480176603e+23,476,0.42700743176657907,544.3834873884477,1335.536197314752,0.2731173005879688
BTCB-USDT-500,-17,0.00019098529492348436,24,8489704.056842845,3.818545307258537e+23,1197,0.4175090209134867,872.2280817855141,4031.845337299088,0.4701572024869226
BTCB-USDT-500,-16,0.0005015927655097293,24,25656372.065409843,3.838591765943793e+23,3423,0.5886253721922483,4146.14234069728,10296.276452004866,0.761936468678936
BTCB-USDT-500,-15,0.0003586365124718246,24,20834715.543137096,4.7830757443197464e+23,2699,0.4491830293790681,1556.7636404488503,10508.21914600983,0.6442736655348011
BTCB-USDT-500,-14,0.00023026878670634267,24,12283762.739403522,4.800187239331553e+23,1688,0.4127219699123088,790.743544011834,5530.192333372758,0.5162507137318431
BTCB-USDT-500,-13,0.00011566181830439544,24,7835926.462993095,4.832553448266994e+23,855,0.4499294844705564,319.184948595704,3045.429701889813,0.3658795502070551
BTCB-USDT-500,-12,0.0006135874369826057,24,28303421.327374693,5.0055099450842675e+23,3911,0.4183293269770089,2480.948127741342,15260.86535047017,0.8427162302078878
BTCB-USDT-500,-11,0.0001831917747210905,24,10042594.941528281,4.599202747714192e+23,1372,0.35143019510066015,812.0669581747402,4619.352039299025,0.46046445795337904
BTCB-USDT-500,-10,0.00028687988413653707,24,10998055.175426075,3.4315777738602906e+23,2028,0.3735745589914352,872.6626507050123,5541.6256864013485,0.576226433735738
BTCB-USDT-500,-9,0.00044751906780405703,24,19965841.603393793,3.5750996392021356e+23,3130,0.4689961253557245,1357.1226644775822,9283.703238126327,0.7196956884909576
BTCB-USDT-500,-8,0.0006301427956516595,24,49175737.71239347,8.379897273541841e+23,5102,0.36865971031685657,4327.120998028503,25770.596576414853,0.8540093321572328
BTCB-USDT-500,-7,0.0004622977702280028,24,37241803.481966816,8.606029208923861e+23,4156,0.3601206738362399,3574.1197312851,19337.143539990488,0.731482647565763
BTCB-USDT-500,-6,0.0005422635750417082,24,20448574.679935504,3.436073356537516e+23,3951,0.5058353007813935,2836.3961457912833,9928.225252904938,0.7922246389254096
BTCB-USDT-500,-5,0.000516146949874514,24,22212502.794326864,3.838933179735874e+23,3552,0.4711856143609359,3054.082051857495,10504.805930043749,0.7729115752112283
BTCB-USDT-500,-4,3.32274478860535e-05,24,3601925.1434454042,7.996955017653296e+23,356,0.2826658217719157,102.98774065582256,1282.0534486245,0.19610633419795984
BTCB-USDT-500,-3,0.00019577496383553502,24,17536217.17111851,8.144626120193005e+23,2049,0.2777677331197724,1678.9688975849003,9654.911334147284,0.4760161691877342
BTCB-USDT-500,-2,0.000443189885629069,24,23926149.6720481,4.524868791907486e+23,3559,0.4378783453589759,3339.236186849386,11048.198674815409,0.7162061550385658
BTCB-USDT-500,-1,0.000847424219826232,24,45699234.857249565,6.882045677659991e+23,4819,0.4282633558353397,6701.609493103261,25320.866783106627,0.9903610802345396
BTCB-USDT-500,0,0.0005841909536323874,24,32203997.191088617,4.3454356570411374e+23,5158,0.4265682617683883,3072.892542698078,15742.425174393207,0.8222815436786372
BTCB-USDT-500,1,0.0004900280723643622,24,28140028.04122026,4.874777397108254e+23,4054,0.38278406901314194,2214.548193880546,13803.583303655676,0.7531016669693978
BTCB-USDT-500,2,0.0002870102954132571,24,15818173.381987827,4.694016099171589e+23,2284,0.33873059334011474,1840.5138323592992,7008.860093099589,0.5763573907858665
BTCB-USDT-500,3,5.7580377130631704e-05,24,4833282.821611812,4.6866006511012235e+23,544,0.3149235818382253,1272.8426526721648,1700.5187527936412,0.2581549050711708
BTCB-USDT-500,4,0.0004329791335400774,24,14836386.608917471,4.595752873191076e+23,2260,0.31144224772568363,2551.5768719239513,8275.097389754692,0.7079076609361751
BTCB-USDT-500,5,0.0002443168620066036,24,12506123.20482254,3.871536001562025e+23,2049,0.3720911933916243,2183.4152304619693,4880.454719816468,0.5317651228136124
BTCB-USDT-500,6,0.0009344830937841283,24,46741188.769304365,5.149367337143997e+23,5906,0.44975559972283197,18270.143877823193,20393.356192611493,1.0399892570804474
BTCB-USDT-500,7,0.0010680188013136931,24,74710394.23692328,7.51522635613731e+23,8803,0.3400513579550366,8313.638554775676,40414.15049194156,1.1118151248705193
BTCB-USDT-500,8,0.0004812764369683627,24,38000996.062196314,7.685403698347067e+23,4772,0.27759546725739104,2505.577865555719,19441.321932360283,0.7463463761269477
BTCB-USDT-500,9,0.0005242337608928727,24,40477470.24018016,7.746625515811643e+23,5027,0.2723847994263417,3903.1426285103908,21697.55279024299,0.7789428978240026
BTCB-USDT-500,10,4.770561476635468e-05,24,6467519.557263951,7.898011294250345e+23,532,0.28850612217723487,903.395170922906,2257.2302996027342,0.23497836476046705
BTCB-USDT-500,11,0.0006099728665610604,24,46361002.77443656,8.29436840152722e+23,5305,0.30764519281461594,5549.0984384969715,25101.315971967862,0.8402303934489048
BTCB-USDT-500,12,0.0005522467242898876,24,40687472.77707931,7.173913307350141e+23,5006,0.30288951346052034,3634.9111730657073,20945.516751671334,0.7994838643835108
BTCB-USDT-500,13,0.0004834596051912056,24,36169075.487663016,6.998917025447276e+23,4496,0.33026876729242727,3271.8215234217564,17384.911391147696,0.7480372505634743
BTCB-USDT-500,14,0.0006368185571564458,24,27549607.28873623,4.348891626953222e+23,4522,0.4241852045845715,3353.499375268967,12610.249841767338,0.8585211210141355
BTCB-USDT-500,15,0.0012073814595633793,24,47075342.41295237,3.0754040964826186e+23,6777,0.6281653379988762,10436.422512141853,22076.464389344612,1.1821303840376587
BTCB-USDT-500,16,0.0012643684441508872,24,51886829.483106695,3.12302713468817e+23,9344,0.626850640560317,7919.752273784069,20702.169787501363,1.209706329218962
BTCB-USDT-500,17,0.002554026056896381,24,69115854.08200386,3.0556201843379505e+23,12047,0.6070285319701917,16337.652834471886,35587.29041096738,1.719316339991976
BTCB-USDT-500,18,0.0017944954637799842,24,77064783.78353636,4.160513867375669e+23,13992,0.5007812470399926,8955.92840848957,40639.50687681889,1.4411670070945783
BTCB-USDT-500,19,0.002331779527865603,24,67018330.1928242,3.0184017354179633e+23,13940,0.6273023589887242,12539.440766687416,32308.76370642565,1.6428082353070292
BTCB-USDT-500,20,0.0020374933393407495,24,63059656.87323127,3.046694789706279e+23,12983,0.5955045464647977,8987.638704067913,29986.07433661223,1.5356464057510888
BTCB-USDT-500,21,0.0026842303483114913,24,71401791.8611085,2.822362649138437e+23,13902,0.6799386900746195,10586.874930877802,39074.791276001815,1.7625969727431978
BTCB-USDT-500,22,0.006907892414670744,24,209826007.78689212,2.3105716570925567e+23,34665,1.0266344466689847,63545.40088525778,95772.07834674837,2.827586576979273
BTCB-USDT-500,23,0.0032650244680698355,24,113526772.53600596,2.4225050374818507e+23,22102,0.8346094460274823,114726.71526996561,43707.00500047287,1.9439556334213128
BTCB-USDT-500,24,0.0018840418754776447,24,71503066.48178574,3.241255335865055e+23,14240,0.6363501943503396,11944.559561174992,39117.27490521314,1.4766868397001343
BTCB-USDT-500,25,0.0014615819309743902,24,43004914.13847538,3.227001687265474e+23,10569,0.565675609124886,5458.462976997949,21750.126574213467,1.300632828065854
BTCB-USDT-500,26,0.0016806089330861339,24,50073491.92071418,3.094695516196181e+23,12828,0.5793451422673829,7069.961471809159,26695.75496298272,1.3946860679410802
BTCB-USDT-500,27,0.0013192584256815076,24,40301842.467490345,3.5188969630066316e+23,10355,0.5503504015865348,5337.956243803673,22111.184208673243,1.2356858314994195
BTCB-USDT-500,28,0.001762480199362235,24,54093097.06092028,3.0161715991984007e+23,13545,0.6506097774171608,8404.926375827223,29582.393694955786,1.4282533522280754
BTCB-USDT-500,29,0.001428469642247427,24,40566530.96566357,3.123606286247383e+23,11033,0.5564454850439092,3803.985107201584,22097.206864904416,1.2858154397866675
