,swaps,swaps,volume_quote,volume_quote,arb_share,arb_share,arb_loss,arb_loss,fee_income,fee_income,arb_loss_bps,arb_loss_bps
regime,post,pre,post,pre,post,pre,post,pre,post,pre,post,pre
hour,,,,,,,,,,,,
0,659,261,552.2851038877691,130.66086281293082,0.701062215477997,0.7509578544061303,1.0760501352992593,0.3600745924405603,1.3807127597194229,0.32665215703232703,19.483598737762183,27.557953061743106
1,291,317,167.76813307247482,208.07502454619828,0.5945017182130584,0.750788643533123,0.4388531957038267,0.5963271805688518,0.4194203326811871,0.5201875613654958,26.15831669976591,28.659238746669043
2,280,548,150.82013141789363,356.3433664593491,0.6964285714285714,0.7408759124087592,0.41323967470246975,1.0437463684152744,0.3770503285447342,0.8908584161483728,27.399503688102612,29.290467191406034
3,400,409,203.89309703620626,306.4638003558965,0.6875,0.7946210268948656,0.5051593158964791,0.7995072927118223,0.5097327425905157,0.766159500889741,24.775694873415727,26.088147826378
4,315,486,133.82146356797432,401.8838362485086,0.7206349206349206,0.8127572016460906,0.297994122007275,1.383016244572409,0.33455365891993577,1.0047095906212715,22.26803638684683,34.413333402073135
5,306,438,126.65482872277046,283.82219951640997,0.6764705882352942,0.7648401826484018,0.3138158249604642,0.9147069838522859,0.31663707180692624,0.7095554987910251,24.77724916808049,32.228169093566606
6,292,437,139.5361645742167,333.75678220923925,0.6164383561643836,0.7437070938215103,0.36641176715767,0.7576277157770347,0.34884041143554184,0.8343919555230983,26.259268934024792,22.69999461170685
7,241,444,108.52581967208971,481.16047826143114,0.7136929460580913,0.7725225225225225,0.26249129506224517,1.522377620521406,0.27131454918022424,1.2029011956535778,24.186990326851387,31.63970627891523
8,423,336,264.8315542114376,245.86601872824966,0.7092198581560284,0.7589285714285714,0.6814161325000145,0.7233004148466211,0.662078885528594,0.614665046820624,25.730171562410646,29.418478348000964
9,376,384,230.55079323429052,227.0449441543012,0.7207446808510638,0.7630208333333334,0.7089906110471942,0.626614884015299,0.5763769830857262,0.5676123603857531,30.75203520669318,27.598715591281675
10,323,340,215.0075323933257,283.1315615334662,0.5541795665634675,0.7323529411764705,0.5545852452277651,0.9810409259361913,0.5375188309833144,0.7078289038336654,25.793758900187285,34.64964911092161
11,264,284,152.55318025065262,251.67007225393186,0.6893939393939394,0.7746478873239436,0.2878894687934797,0.803242054640245,0.38138295062663163,0.6291751806348298,18.871417057347657,31.916470935399268
12,307,330,196.79632788087147,231.79161863558656,0.6351791530944625,0.7636363636363637,0.23472667646221765,0.6945825521969934,0.49199081970217867,0.5794790465889664,11.927391074304339,29.965818276155538
13,429,432,267.4163639390975,284.21497187054047,0.717948717948718,0.8495370370370371,0.7037895579435979,0.8458355029789166,0.6685409098477441,0.7105374296763511,26.318118591421797,29.76041330307517
14,787,376,545.4436722810048,253.36726800897904,0.7128335451080051,0.776595744680851,1.19903847209389,0.756258401297394,1.363609180702512,0.6334181700224475,21.982810197056658,29.84830705403482
15,696,523,437.8057503690661,332.5690148909626,0.7787356321839081,0.7571701720841301,1.1429853423479468,0.9430625818401561,1.0945143759226652,0.8314225372274062,26.107134074516402,28.3568985568109
16,523,522,464.5187899252082,341.87203410488877,0.6902485659655831,0.7950191570881227,0.7035111430074129,0.9854945617956082,1.1612969748130206,0.854680085262222,15.144944795896947,28.826416421451174
17,659,390,410.09788738842633,238.56209867588302,0.7223065250379362,0.7666666666666667,0.9134482414006744,0.6892049764310021,1.0252447184710662,0.5964052466897075,22.273907510659694,28.88996115713145
18,626,405,545.0891049605921,271.57369645729597,0.755591054313099,0.7135802469135802,1.1013183502809358,0.7166226040037365,1.3627227624014804,0.6789342411432399,20.20437283112744,26.387776627565362
19,534,262,340.55456154520766,174.06701632634355,0.7846441947565543,0.6870229007633588,0.6985403091321672,0.5399877378273596,0.8513864038630192,0.4351675408158589,20.511847087370107,31.021829937900595
20,377,267,275.04279649743927,133.34294705273234,0.7400530503978779,0.599250936329588,0.6900813002366075,0.36839278364641975,0.6876069912435981,0.3333573676318308,25.089960872435807,27.627466753133454
21,424,195,199.9310545439877,125.18385597567729,0.6792452830188679,0.5538461538461539,0.5294816715839984,0.4077831842029848,0.4998276363599692,0.3129596399391933,26.483213065207178,32.57474224809111
22,284,332,157.41447272676376,205.88561751449365,0.6936619718309859,0.6656626506024096,0.37901593665918837,0.6163885872979471,0.39353618181690936,0.5147140437862341,24.077578769842532,29.938399521984845
23,264,269,136.5226237503491,195.70495506228622,0.6628787878787878,0.6468401486988847,0.29300049473439777,0.4921541483758692,0.3413065593758726,0.4892623876557156,21.46168061274522,25.14776124187726
