sender,n_pre,n_post,p10_pre,p10_post,p50_pre,p50_post,d_p10_ms,d_p50_ms,mechanical_d_p10_ms,mechanical_d_p50_ms,ell_q10_pre_ms,ell_q10_post_ms,ell_q50_pre_ms,ell_q50_post_ms,p_k1_pre,p_k1_post
0x32564234df8961ae1d640be2cba4aeab54151551,18535,7869,739.0,470.80000000000007,2159.0,1218.0,-268.19999999999993,-941.0,-150.00687658562114,-750.0343829281056,438.93030778029123,320.7371843659124,658.6515389014562,467.68592182956183,0.7691934178581062,0.6440462574660059
0xba53da030f3504db8cf0309bb89791950d0ce5e6,844,1641,726.3000000000002,594.0,1940.0,1338.0,-132.30000000000018,-602.0,-150.00687658562114,-750.0343829281056,426.2303077802914,443.93718436591234,439.6515389014562,587.6859218295618,0.8353080568720379,0.6020719073735528
0x802b65b5d9016621e66003aed0b16615093f328b,2142,1552,783.1,470.5000000000001,2304.0,1288.0,-312.5999999999999,-1016.0,-150.00687658562114,-750.0343829281056,483.03030778029125,320.43718436591246,803.6515389014562,537.6859218295618,0.7082166199813259,0.6585051546391752
0xaf30736465dec110ec6ab68d3a22e4b24968401f,5443,1538,946.4000000000001,894.1,2508.0,1611.0,-52.30000000000007,-897.0,-150.00687658562114,-750.0343829281056,646.3303077802914,744.0371843659124,1007.6515389014562,860.6859218295618,0.6812419621532243,0.4466840052015605
0xbddbcbaa9cf9603b7055aad963506ede71692f12,411,387,348.0,420.2,1721.0,1576.0,72.19999999999999,-145.0,-150.00687658562114,-750.0343829281056,47.93030778029123,270.1371843659124,220.6515389014562,825.6859218295618,0.6739659367396593,0.4728682170542636
0x4d93ce2e938724381600bc61469a6de798e87cb6,108,104,1063.2,696.7,2384.5,1307.0,-366.5,-1077.5,-150.00687658562114,-750.0343829281056,763.1303077802913,546.6371843659124,884.1515389014562,556.6859218295618,0.7407407407407407,0.7211538461538461
