hour_ms,n,overshoot_all,arb_loss_sum,arb_volume,cex,cex_n,share_cex,continuation,continuation_n,share_continuation,same_block,same_block_n,share_same_block,onchain,onchain_n,share_onchain,long,long_n,share_long,cex_jump,cex_move,cex_jump_n,cex_move_n,cex_tau_mean_ms,cex_tau_median_ms,cex_sqrt_tau_mean,cex_p_k1,sigma_ps,liq_mean,volume,hod,day,post,t_days
1743310800000,32,0.5918776581398085,105.94315209916942,204562.94241451088,0.6488990294897659,15.0,0.46875,0.5841793988284371,4.0,0.125,0.5284524632933565,13.0,0.40625,,,0.0,,,0.0,0.4090360090136198,0.23986302047614613,15.0,15.0,1943.6666666666667,1991.0,1.3662286666167776,1.0,5.2255359938831047e-05,5.315904776159549e+24,786683.9453604417,5,2025-03-30 00:00:00+00:00,0,-30.00347222222222
1743314400000,39,0.46644218054176534,86.20232006286071,163992.6517029673,0.7551732177306215,7.0,0.1794871794871795,0.7641503945777827,10.0,0.2564102564102564,0.2504393417094975,21.0,0.5384615384615384,0.004302395337223326,1.0,0.02564102564102564,,,0.0,0.42659049654226056,0.3285827211883609,7.0,7.0,2235.714285714286,1757.0,1.4239426675010984,0.8571428571428571,6.203105046818565e-05,5.159323046658573e+24,1129268.4516279954,6,2025-03-30 00:00:00+00:00,0,-29.961805555555557
1743318000000,22,0.4803245827624151,56.93661743951957,111086.78959215544,0.6913398768050348,10.0,0.45454545454545453,1.0862964085806048,3.0,0.13636363636363635,0.0438725363312187,9.0,0.4090909090909091,,,0.0,,,0.0,0.18151009157730147,0.5098297852277334,10.0,10.0,2397.9,1953.5,1.4394512578578327,0.8,4.9181397043284334e-05,5.130246564469595e+24,718345.8167501864,7,2025-03-30 00:00:00+00:00,0,-29.92013888888889
1743321600000,19,0.4802054070632175,41.61763849907332,78371.99888842399,0.817497044613984,6.0,0.3157894736842105,0.734383039714963,2.0,0.10526315789473684,0.25001403518975485,11.0,0.5789473684210527,,,0.0,,,0.0,0.15919741710724178,0.6582996275067421,6.0,6.0,1249.1666666666667,904.0,1.062693135536709,0.8333333333333334,5.583074432055169e-05,5.038515228732583e+24,879435.9909037404,8,2025-03-30 00:00:00+00:00,0,-29.87847222222222
1743325200000,42,0.584033410042311,125.86673635403093,240245.54839126006,0.6019061879102933,11.0,0.2619047619047619,0.7754867048106137,6.0,0.14285714285714285,0.5302205970360062,25.0,0.5952380952380952,,,0.0,,,0.0,0.3475363200777331,0.2543698678325601,11.0,11.0,1493.3636363636363,1393.0,1.1879966639092074,1.0,6.21975349455638e-05,5.127979824057765e+24,1004191.9767865007,9,2025-03-30 00:00:00+00:00,0,-29.836805555555557
1743328800000,43,0.3930008504000054,108.63394797075905,227394.44832568767,0.4465499889140693,11.0,0.2558139534883721,0.4259698922978771,16.0,0.37209302325581395,0.32321677577371466,16.0,0.37209302325581395,,,0.0,,,0.0,0.13149607935984992,0.3150539095542193,11.0,11.0,1364.4545454545455,1275.0,1.0352419388941105,1.0,7.258355027484856e-05,5.047727218689223e+24,1281260.1612217673,10,2025-03-30 00:00:00+00:00,0,-29.79513888888889
1743332400000,51,0.8061260540251348,175.5423223515181,329177.6425067624,1.0631519124630031,11.0,0.21568627450980393,1.240893470331928,18.0,0.35294117647058826,0.32189432964609693,22.0,0.43137254901960786,,,0.0,,,0.0,0.2977323157308499,0.7654195967321531,11.0,11.0,2358.2727272727275,2058.0,1.5121355581176152,0.9090909090909091,7.26187880432824e-05,5.037456708724778e+24,1449136.4481436333,11,2025-03-30 00:00:00+00:00,0,-29.75347222222222
1743336000000,38,0.4345622305764316,79.83553216472298,155025.38466149164,0.6506382335606008,10.0,0.2631578947368421,0.7961525705391764,9.0,0.23684210526315788,0.15576534478182996,18.0,0.47368421052631576,0.0378330853728669,1.0,0.02631578947368421,,,0.0,0.25390137758108267,0.39673685597951813,10.0,10.0,2276.7,2199.5,1.4871033245218197,0.8,5.446477907269168e-05,5.030126852594151e+24,1019196.5030084035,12,2025-03-30 00:00:00+00:00,0,-29.711805555555557
1743339600000,80,0.6454570702148681,257.0999727309298,460215.39383403515,0.6665794875632168,25.0,0.3125,1.40131125122219,11.0,0.1375,0.44449215146965765,44.0,0.55,,,0.0,,,0.0,0.2818653328374764,0.38471415472574044,25.0,25.0,2201.6,1947.0,1.434573479411796,0.84,8.893517985614715e-05,4.952141259310472e+24,1791263.100919338,13,2025-03-30 00:00:00+00:00,0,-29.67013888888889
1743343200000,50,0.7003469600199752,176.26651744233646,330042.8613825566,0.6170166284221894,19.0,0.38,0.6560832224819952,7.0,0.14,0.7792270626501329,24.0,0.48,,,0.0,,,0.0,0.3640983875783011,0.2529182408438883,19.0,19.0,1519.8947368421052,1390.0,1.101084981417945,0.9473684210526315,7.777563733767753e-05,4.97398555092114e+24,1514260.226145075,14,2025-03-30 00:00:00+00:00,0,-29.62847222222222
