sender,n_arb_strict,share,arb_share_of_own_swaps,n_cex,tau_p10_ms,tau_p50_ms,p_k1,overshoot_bps,arb_loss_sum_quote,volume_quote,share_same_block
0x4bce263371ec91da8369fb00a1f344bae2ee5cdb,29006,0.25141282113511076,0.3284714515434965,3526,113.0,461.0,0.4852524106636415,0.47322986417133733,5131.334238093601,10246742.636171795,0.6483486175274081
0x32564234df8961ae1d640be2cba4aeab54151551,26942,0.23352286516659154,0.43955362678239307,19725,170.0,430.0,0.534702154626109,0.8685869274270593,8156.639107450463,15175291.405250065,0.010095761264939499
0xaf30736465dec110ec6ab68d3a22e4b24968401f,14631,0.126815865201262,0.43390966517393753,3439,195.8,534.0,0.37801686536783946,2.640896234383165,11194.024507459992,19122375.44700686,0.2972455744651767
0x278d858f05b94576c1e6f73285886876ff6ef8d2,12229,0.10599625559061124,0.16146665434331964,7477,220.0,474.0,0.4632874147385315,0.935486356462147,2881.3051606538747,5190027.962046778,0.13149071878322022
0x7cda585e917fecb3a33c6d5a8f8a15dd956694dc,11950,0.10357799119370384,0.5176297323052933,7461,168.0,412.0,0.5779386141267927,1.3393010244104904,8458.339936201963,15680042.227203194,0.14594142259414225
0x6777c00839fe6ccfc84f08a44704108471bb1fe4,4401,0.03814617064799085,0.5110311193683232,2600,363.80000000000007,549.0,0.2453846153846154,1.6728651260010532,3969.0595601122122,7337252.309302511,0.004998863894569416
0x3bc367866468d4f80096be899b66ab29d03f2717,4371,0.03788614221821586,0.3146415202994529,3351,187.0,490.0,0.4538943598925694,0.4712423220105357,1048.0326035336284,1855361.4627522393,0.012354152367879203
0x76edb2236c9b58e45ab0b4bc5c462f6f1e52827d,3989,0.03457511354574767,0.4120867768595041,2782,230.0,448.5,0.505391804457225,1.4804539971437178,1484.9697155063905,2577790.3997784187,0.001002757583354224
0xbbbf03817a447451bad374c97a7c7d566471f2fd,3897,0.03377769302777103,0.4025410598078711,1961,242.0,473.0,0.4558898521162672,2.346692615083055,2750.083417473229,4642891.990363586,0.010264305876315114
0xbce729580490534fdaa5a4306c49c019418e2823,1253,0.010860520750268696,0.23628135017914387,895,133.0,634.0,0.3318435754189944,0.5756241267358981,221.35845431142707,447570.10547020216,0.0007980845969672786
0x645be9306a4577dec01c35586e1e44504bf19d57,321,0.0027823041985923793,0.06273206957201485,157,155.8,352.0,0.7261146496815286,2.225788847926393,254.4725221027728,409567.69367720594,0.18691588785046728
0x7ed06b08c179bd6192487a7132fa4617f2b5efc4,318,0.0027563013556148805,0.38922888616891066,80,147.4,507.0,0.425,0.8325823229221883,106.16165355223558,207535.898306826,0.29559748427672955
0x9999b0cdd35d7f3b281ba02efc0d228486940515,314,0.002721630898311549,0.06993318485523385,75,49.00000000000001,401.0,0.5466666666666666,2.3425841212806806,207.94438455401422,289982.8646608691,0.60828025477707
0x54516061a25550fd284e0a27e4a9805bd7bd1585,303,0.002626287140727386,0.4975369458128079,113,201.60000000000002,398.0,0.6194690265486725,1.4861718204183103,158.12190453794065,297191.5984829977,0.297029702970297
0xf6687cd56aec1a0faaba12feb6781398ab47fb21,168,0.0014561592067399369,0.134185303514377,107,219.60000000000002,505.0,0.42990654205607476,3.3421939879342335,172.2983530386576,215093.33441308423,0.1130952380952381
