sender,n_arb_strict,share,arb_share_of_own_swaps,n_cex,tau_p10_ms,tau_p50_ms,p_k1,overshoot_bps,arb_loss_sum_quote,volume_quote,share_same_block
0x4bce263371ec91da8369fb00a1f344bae2ee5cdb,11302,0.21356361368832788,0.3938665272695592,1116,363.5,717.0,0.6021505376344086,0.28610691818944517,3687.9582563140566,7314856.424661595,0.8558662183684304
0x7cda585e917fecb3a33c6d5a8f8a15dd956694dc,10123,0.19128512310802895,0.5162425416900402,6749,202.0,564.0,0.6975848273818344,0.9049024832034253,9920.860593346228,18859338.817448705,0.16793440679640423
0x32564234df8961ae1d640be2cba4aeab54151551,9852,0.186164282609928,0.4094252586959232,7311,238.0,570.0,0.6899192996854056,0.6874875153566212,6822.981946776508,12769512.172742119,0.00832318311002842
0xaf30736465dec110ec6ab68d3a22e4b24968401f,7746,0.14636911622985205,0.4692838967648128,2076,337.0,723.0,0.552504816955684,1.4664611908152627,11109.874119901096,20806493.5118568,0.4372579395817196
0x6777c00839fe6ccfc84f08a44704108471bb1fe4,4368,0.08253812286237977,0.5255685236433643,2580,635.9000000000001,869.0,0.26705426356589146,1.2538510259793532,5572.86426353197,10341531.13515142,0.007097069597069597
0x802b65b5d9016621e66003aed0b16615093f328b,3805,0.07189962396780106,0.14689418214106476,2174,279.3,629.0,0.6582336706531738,0.6261798557242091,1713.294481737344,3231612.2094642213,0.19816031537450723
0x3bc367866468d4f80096be899b66ab29d03f2717,1407,0.02658679919124733,0.3498259572352064,1063,234.0,784.0,0.48071495766698025,0.22771735732356277,411.51186924662136,825274.6756162868,0.014214641080312722
0x36ffd8e288d819b0a1669ead9d9cbf0febd70ce4,1005,0.01899057085089095,0.18193338160753078,471,388.0,707.0,0.564755838641189,1.4401496790706008,1040.179068885899,1703759.0015177107,0.2417910447761194
0xbbbf03817a447451bad374c97a7c7d566471f2fd,745,0.014077587347177869,0.36182612918892665,312,452.3,734.0,0.5416666666666666,2.3308010365855107,1741.6567933343335,2691146.2289015073,0.2442953020134228
0x278d858f05b94576c1e6f73285886876ff6ef8d2,555,0.01048733017138754,0.13117466320018908,278,284.0,586.0,0.6726618705035972,0.6154747537313763,450.1757891778924,850639.8500564776,0.25045045045045045
0xbce729580490534fdaa5a4306c49c019418e2823,545,0.010298369267398575,0.2098575279168271,386,234.0,839.5,0.45077720207253885,0.2960058041731441,198.78502468371573,410787.531277253,0.001834862385321101
0x903b82900b26abfe778efa6a05c088217670ba72,383,0.007237202622777348,0.2661570535093815,215,439.6,734.0,0.5395348837209303,1.980889787781003,627.1400177399078,1089389.5590571268,0.0
0x7ed06b08c179bd6192487a7132fa4617f2b5efc4,257,0.0048562952325163925,0.43265993265993263,114,404.8,814.0,0.4649122807017544,0.4707661464267592,152.68775051168691,304039.38041976653,0.38132295719844356
0x645be9306a4577dec01c35586e1e44504bf19d57,242,0.004572853876532945,0.07324455205811138,158,370.6,546.5,0.8164556962025317,2.14620674694373,528.4599424832505,830902.1390952708,0.10330578512396695
0xf6687cd56aec1a0faaba12feb6781398ab47fb21,84,0.0015872715935073033,0.14334470989761092,54,273.7,666.5,0.6481481481481481,1.8074311061634232,156.06665828700739,290651.7358176768,0.16666666666666666
