,pre,post
hours,720.0,720.0
n_blocks,3455363.0,5757458.0
n_headers,3455363.0,5757458.0
block_interval_ms,750.1382054904811,450.1987682758608
n_intervals,3455362.0,5757458.0
swaps,823.0,2933.0
swaps_per_block,0.0002381804748155259,0.000509426208580245
share_blocks_with_swap,0.0002185009216108409,0.0004243192047601563
volume_quote_per_hour,8.61664267268112,42.184019331738554
arb_swaps_share,0.6136087484811664,0.5342652574156154
arb_strict_share,0.29040097205346294,0.1929764745993863
arb_volume_share,0.569302625284316,0.49810438417379127
arb_swaps_per_hour,0.70138914595667,2.176389098802961
median_arb_size_quote,4.989296158610773,5.195573195822048
fee_bps_of_volume,99.99999999999999,99.99999999999997
arb_loss_bps_of_volume,62.42295565177399,45.9988994930124
lp_net_bps_of_volume,37.57704434822601,54.00110050698818
arb_loss_over_fee,0.6242295565177399,0.45998899493012413
arb_loss_per_hour_quote,0.053787630342395684,0.19404184654519338
arb_loss_per_arb_quote,0.0783148549487104,4.136322824860426
mean_abs_dev_bps,42.12168990950426,45.873547677557035
share_sec_outside_band,0.007547602381974005,0.016548996913580246
dev_half_life_s,8934.74661198901,3017.2786577119223
outside_band_episode_mean_s,20.068893528183715,15.151889791593076
cex_vol_1s_bps,0.5118034274424802,1.0194580393263775
cex_vol_1m_per_s_bps,0.646491477764399,1.1853378601796418
arb_loss_rate_over_sigma2,12869355.651043314,13810553.55977764
arb_loss_rate_over_sigma3,199064583117.88135,116511536699.62592
markout_30s_bps_of_volume,37.83739717538987,53.3626491962675
ref_kline_vs_tick_mean_abs_bps,0.2579743859660059,0.557124202199547
ref_kline_vs_tick_rms_bps,0.726031661681129,1.43437059722219
IS_window_hours,336.0,336.0
IS_dex_upper,0.0020972483685545757,8.134086279290903e-05
IS_dex_lower,0.0018506431189555265,8.874142629375638e-06
alpha_dex,-9.031791568196256e-05,-7.847373957876355e-05
alpha_cex,-5.628691457400206e-06,1.177511465156098e-06
