ts_ms,swaps,volume_quote,arb_share,fee_income,arb_loss,lp_gain,arb_loss_bps,fee_bps
2025-05-31 00:00:00+00:00,944,1535.2309692518988,0.611228813559322,3.8380774231297474,3.429315371624008,0.40876205150573935,22.33745566828342,25.0
2025-06-01 00:00:00+00:00,1398,3527.415092838814,0.7060085836909872,8.818537732097035,10.049877359058245,-1.2313396269612098,28.49077042126688,25.0
2025-06-02 00:00:00+00:00,1475,3766.5879704467848,0.7261016949152542,9.416469926116962,9.084509687548577,0.3319602385683841,24.11867121869184,25.0
2025-06-03 00:00:00+00:00,1146,2256.3127613411652,0.6090750436300174,5.640781903352913,5.742126377488979,-0.10134447413606576,25.449159690413776,25.0
2025-06-04 00:00:00+00:00,1945,5620.856515010523,0.6185089974293059,14.052141287526307,22.658158326977272,-8.606017039450965,40.31086412981466,25.0
2025-06-05 00:00:00+00:00,2227,5056.240330394711,0.6070947462954648,12.640600825986777,13.88032123700709,-1.2397204110203124,27.45186211495515,24.999999999999996
2025-06-06 00:00:00+00:00,1022,1941.087562928314,0.5097847358121331,4.852718907320785,4.539976009346115,0.31274289797466936,23.388826429329818,25.000000000000004
2025-06-07 00:00:00+00:00,456,1261.0857919651364,0.4342105263157895,3.1527144799128415,1.6639836144291997,1.4887308654836415,13.194848637825281,25.000000000000004
2025-06-08 00:00:00+00:00,370,490.4084817676693,0.4918918918918919,1.2260212044191732,1.2150242531102151,0.010996951308958235,24.77575935739692,25.0
2025-06-09 00:00:00+00:00,697,1708.182886531302,0.5839311334289814,4.270457216328255,3.175466535328988,1.0949906809992673,18.589733923498116,25.0
2025-06-10 00:00:00+00:00,1945,5227.241895967835,0.5984575835475578,13.068104739919589,13.089944884953281,-0.021840145033693303,25.041781393454432,25.0
2025-06-11 00:00:00+00:00,1945,6291.789490101558,0.6694087403598972,15.729473725253897,19.81787017394942,-4.088396448695524,31.49798670970718,25.000000000000004
2025-06-12 00:00:00+00:00,1458,5616.66149729461,0.6097393689986282,14.041653743236525,-1.36286228172697,15.404516024963497,-2.426463268942632,24.999999999999996
