,pre,post
hours,720.0,720.0
n_blocks,863799.0,1727278.0
n_headers,863799.0,1727278.0
block_interval_ms,3000.6969221970876,1500.6290243956098
n_intervals,863798.0,1727278.0
swaps,1186488.0,4057144.0
swaps_per_block,1.3735695456929216,2.3488656718837384
share_blocks_with_swap,0.5595132663964649,0.7364251730178929
volume_quote_per_hour,1423204.3404934544,3829018.5633537364
arb_swaps_share,0.1565772262340622,0.08688008116054052
arb_strict_share,0.026360148606644148,0.013340172298543014
arb_volume_share,0.7210734158042827,0.28904719253816535
arb_swaps_per_hour,258.0240092963106,489.5624055628076
median_arb_size_quote,993.6745743105886,518.882095271745
fee_bps_of_volume,5.0,5.0
arb_loss_bps_of_volume,4.90962788845028,1.773684294179384
lp_net_bps_of_volume,0.09037211154972057,3.226315705820616
arb_loss_over_fee,0.9819255776900562,0.35473685883587674
arb_loss_per_hour_quote,698.7403721050151,679.1470087941831
arb_loss_per_arb_quote,2.991179587218357,1.4962535606845615
mean_abs_dev_bps,3.169008485049306,2.865340380583876
share_sec_outside_band,0.1797928934386163,0.12249648051833313
dev_half_life_s,30.897005840305276,35.85319272701502
outside_band_episode_mean_s,7.769121765804215,5.816711244641483
cex_vol_1s_bps,0.6573999022625031,0.5739491210884783
cex_vol_1m_per_s_bps,0.7762664770208306,0.6980856933602065
arb_loss_rate_over_sigma2,115956253118.57903,139362624677.96176
arb_loss_rate_over_sigma3,1493768654851591.8,1996354115311339.0
markout_30s_bps_of_volume,0.06255819213316133,3.1122039430278727
IS_window_hours,336.0,336.0
IS_dex_upper,0.0030284778905308386,0.0005841413901398142
IS_dex_lower,0.0012854255571286815,0.000568377198156401
alpha_dex,-0.008971539343437746,-0.011188139110481074
alpha_cex,-0.0005291818714321007,-0.00048684695606161197
