,swaps,swaps,volume_quote,volume_quote,arb_share,arb_share,arb_loss,arb_loss,fee_income,fee_income,arb_loss_bps,arb_loss_bps
regime,post,pre,post,pre,post,pre,post,pre,post,pre,post,pre
hour,,,,,,,,,,,,
0,4937,6021,19638878.83423289,29116103.79682666,0.5041523192221997,0.6724796545424349,6565.108856457806,14406.902749660961,9819.439417116444,14558.05189841333,3.342914283382636,4.948087439924279
1,5991,4621,35792276.95558716,18882049.010232072,0.5364713737272575,0.6483445141744211,7168.75839328748,9495.303229568919,17896.13847779359,9441.024505116035,2.002878554550422,5.028746204621898
2,5127,4053,21873884.962820888,17395750.86685532,0.5303296274624537,0.6382926227485813,7095.038967107661,8021.171655816942,10936.942481410444,8697.875433427658,3.2436117219995997,4.610994786721128
3,4520,3614,15143615.209458996,13136417.352612544,0.5081858407079646,0.5843940232429441,6394.0541983837065,5743.815875620131,7571.807604729496,6568.208676306272,4.222277250144243,4.372437112374336
4,3811,2614,11640467.71301668,8499796.902084492,0.44633954342692206,0.558530986993114,4403.755833208812,3918.3802361376756,5820.233856508338,4249.898451042245,3.783143376863127,4.60996925135556
5,4405,2770,12651883.80503195,10793165.043797754,0.4558456299659478,0.5458483754512635,5601.848825669981,4068.935886311168,6325.941902515974,5396.582521898877,4.427679634112664,3.7699190828638027
6,4050,3170,11687399.358481484,16117375.119459499,0.405679012345679,0.5422712933753944,4317.5335956101135,4537.376424428335,5843.69967924074,8058.687559729751,3.694178202678513,2.815208053915728
7,4944,3333,14567957.0843005,12236135.93611234,0.4518608414239482,0.5541554155415541,6068.9001152189785,5198.974421050362,7283.978542150249,6118.067968056172,4.165923938476776,4.248869453719209
8,4480,3686,12734552.121161139,13503991.2616822,0.42611607142857144,0.555615843733044,5098.8697728030875,5819.223128065858,6367.27606058057,6751.9956308411,4.003964744335407,4.309261621471869
9,4212,3520,12289087.944056652,13032971.17995762,0.39055080721747387,0.521875,4702.872083170335,5903.734958481175,6144.543972028328,6516.485589978812,3.8268682790611614,4.529845786477349
10,4088,3800,11666949.033269668,12130375.375031337,0.3424657534246575,0.5026315789473684,3957.973645207818,5524.648297147675,5833.474516634837,6065.1876875156695,3.3924667313804093,4.554391868630367
11,3766,3516,10659959.11165335,12081580.491711995,0.39644184811471056,0.5167804323094426,3855.536788407062,4663.919486722285,5329.979555826673,6040.790245855997,3.616840128581949,3.8603554310810164
12,5211,4161,18093763.005840756,14803544.567930676,0.46152369986566877,0.5445806296563326,7155.71422165876,6974.957768389696,9046.881502920376,7401.772283965338,3.954796036263358,4.711680865608185
13,8478,7524,32455452.34561653,35359661.737403825,0.5865770228827554,0.6564327485380117,14097.197520593985,17245.769441950255,16227.726172808267,17679.830868701916,4.343552932331251,4.877243897304452
14,10301,9015,42471595.50924681,46599643.53238462,0.6018833122997768,0.6671103716028841,18734.44911024115,21153.951459835218,21235.797754623407,23299.821766192304,4.411053760898229,4.539509287261863
15,7981,6412,31045819.295327347,28669849.35029361,0.5630873324144844,0.6428571428571429,12853.419136014147,13384.73274866795,15522.909647663673,14334.924675146805,4.1401449302221165,4.668574496200091
16,8027,6665,29050942.129005685,31321513.25902481,0.5516382210041111,0.6139534883720931,12057.012269713536,12769.770815375547,14525.471064502843,15660.756629512405,4.150299916667868,4.076996762503528
17,5894,6250,20528796.92969066,27628796.126593567,0.5140821174075331,0.61952,8597.86991245522,12551.380511993802,10264.398464845328,13814.398063296783,4.188199601711769,4.542861894700041
18,5398,5805,19132940.817948982,25467767.392764617,0.5072248981104113,0.6470284237726098,7514.575361864844,12237.321808430108,9566.470408974494,12733.883696382307,3.9275589849811667,4.805023392787358
19,5562,5694,21022669.390108056,24594342.393999387,0.5023372887450558,0.6246926589392343,8480.645744656033,11338.80659818214,10511.334695054029,12297.171196999692,4.034048001842473,4.6103312772244
20,5593,6103,19357522.85909456,38356730.40021746,0.490613266583229,0.6136326396854006,7966.266630502277,11145.18658204645,9678.761429547283,19178.365200108732,4.115333706946682,2.9056664803690526
21,6733,6316,26091532.895549644,28798946.29302716,0.49992573889796527,0.6056048131728943,11445.09650697204,13373.588690227052,13045.766447774822,14399.473146513581,4.386517477830594,4.643777086200228
22,4761,5907,17014598.356804475,27165686.671127915,0.4998949800462088,0.6260369053665144,6640.368744937178,12213.626400026944,8507.299178402238,13582.843335563959,3.902747867263974,4.495975584157702
23,3774,4042,11365499.559814097,17657669.084297016,0.44382617912029676,0.6152894606630381,4403.34895753933,7728.609857236661,5682.749779907049,8828.83454214851,3.874311845568673,4.376913974511915
