ts_ms,swaps,volume_quote,arb_share,fee_income,arb_loss,lp_gain,arb_loss_bps,fee_bps
2025-12-15 00:00:00+00:00,17191,5395981.271907673,0.10802163922982956,539.5981271907674,209.78352331136693,329.81460387940047,0.38877733768931505,1.0000000000000002
2025-12-16 00:00:00+00:00,23051,8846406.361615662,0.19092447182334824,884.6406361615662,125.58654335134982,759.0540928102164,0.14196334445619266,1.0000000000000002
2025-12-17 00:00:00+00:00,18542,8787325.169553548,0.2032682558515802,878.7325169553549,158.79497923408823,719.9375377212666,0.18070911929409803,1.0
2025-12-18 00:00:00+00:00,18959,7121407.898848117,0.18450340207816868,712.1407898848117,199.6080110154769,512.5327788693348,0.2802929053505886,1.0
2025-12-19 00:00:00+00:00,23325,7559190.621788111,0.11969989281886388,755.9190621788111,230.71945932090665,525.1996028579044,0.30521714673512285,1.0000000000000002
2025-12-20 00:00:00+00:00,10665,4140231.953798448,0.31954992967651197,414.0231953798448,209.09698638058666,204.9262089992582,0.5050368885461864,1.0
2025-12-21 00:00:00+00:00,13143,3356265.2125685755,0.3057140683253443,335.6265212568576,89.37375734597163,246.252763910886,0.26628931769540704,1.0000000000000002
2025-12-22 00:00:00+00:00,13562,6733945.884370834,0.1557292434744138,673.3945884370834,307.84790170318144,365.54668673390194,0.4571582649894495,1.0
2025-12-23 00:00:00+00:00,11123,5789888.896786814,0.23312056099973028,578.9888896786814,245.82161910732552,333.16727057135586,0.4245705288813883,1.0
2025-12-24 00:00:00+00:00,9916,6611189.217310171,0.1754739814441307,661.1189217310172,271.40007211091176,389.71884962010535,0.4105162674822574,1.0000000000000002
2025-12-25 00:00:00+00:00,9048,5303834.039905055,0.21872236958443855,530.3834039905056,177.5384560088484,352.8449479816571,0.3347360695547452,1.0000000000000002
2025-12-26 00:00:00+00:00,13897,10854176.399939768,0.23465496150248255,1085.417639993977,350.4987197031955,734.9189202907814,0.32291599729772263,1.0000000000000002
2025-12-27 00:00:00+00:00,7692,2919172.5965480255,0.1378055122204888,291.9172596548026,76.51927747546061,215.39798217934197,0.2621265956180393,1.0000000000000002
2025-12-28 00:00:00+00:00,7627,3567978.646355211,0.2752065032122722,356.7978646355211,198.89000129451497,157.90786334100613,0.5574304697638441,1.0
2025-12-29 00:00:00+00:00,10679,6385807.584394394,0.12341979586103567,638.5807584394395,221.8356706818349,416.7450877576046,0.3473885922024269,1.0
2025-12-30 00:00:00+00:00,12232,5250515.499752418,0.11935905820797907,525.0515499752419,104.47751085118315,420.5740391240587,0.1989852441271903,1.0000000000000002
2025-12-31 00:00:00+00:00,11615,8482309.027322832,0.16418424451140767,848.2309027322833,366.35206897486796,481.8788337574153,0.431901346431486,1.0
2026-01-01 00:00:00+00:00,8573,5450053.369229298,0.14382363233407208,545.0053369229298,152.0169809020976,392.9883560208322,0.2789275087843674,1.0
2026-01-02 00:00:00+00:00,9076,6226041.729629272,0.19898633759365358,622.6041729629271,458.9436224755077,163.66055048741944,0.7371354745205593,1.0
2026-01-03 00:00:00+00:00,9855,4222673.251069844,0.30573313039066463,422.26732510698434,52.20691337562727,370.0604117313571,0.12363474574406222,1.0
2026-01-04 00:00:00+00:00,8269,2734274.5280521465,0.048131575764905066,273.42745280521467,-0.1837044249113775,273.611157230126,-0.00067185801215888,1.0
2026-01-05 00:00:00+00:00,13237,10935302.235726032,0.24310644405832138,1093.5302235726033,889.1120388460669,204.4181847265363,0.8130658116986518,1.0
2026-01-06 00:00:00+00:00,14583,8878752.34087989,0.16574093122128505,887.875234087989,475.42349881265807,412.451735275331,0.5354620565591126,1.0000000000000002
2026-01-07 00:00:00+00:00,14439,7026522.9478870295,0.23775884756562088,702.652294788703,277.93169441032,424.720600378383,0.3955465547777053,1.0
2026-01-08 00:00:00+00:00,16470,8899910.689387461,0.17073466909532484,889.9910689387461,183.93294558621125,706.058123352535,0.2066683048915747,1.0
2026-01-09 00:00:00+00:00,13366,5479549.271029078,0.17073170731707318,547.9549271029078,137.30130485486347,410.65362224804437,0.2505704357487743,1.0
2026-01-10 00:00:00+00:00,11544,5593808.539715046,0.15341302841302842,559.3808539715047,27.851089716985243,531.5297642545195,0.0497891365413161,1.0000000000000002
2026-01-11 00:00:00+00:00,11032,4645647.589351449,0.05293691080493111,464.564758935145,108.89390032706198,355.670858608083,0.23439982958815866,1.0000000000000002
2026-01-12 00:00:00+00:00,20966,6972678.009819733,0.1493847181150434,697.2678009819733,358.33095372893416,338.9368472530392,0.5139072150245444,1.0
2026-01-13 00:00:00+00:00,15930,14496806.622419255,0.22059008160703075,1449.6806622419256,1305.8824440854823,143.7982181564433,0.9008069694921227,1.0
2026-01-14 00:00:00+00:00,16207,14086483.545557806,0.2580366508298883,1408.6483545557805,914.9413725158387,493.7069820399419,0.6495172266071803,1.0
2026-01-15 00:00:00+00:00,15581,11724550.067303257,0.11879853667928887,1172.4550067303257,220.61460380257577,951.8404029277501,0.18816466519923264,1.0
2026-01-16 00:00:00+00:00,48614,246648124.7577697,0.20537293783683713,24664.812475776973,639.4897143611374,24025.322761415835,0.025927207635945863,1.0000000000000002
2026-01-17 00:00:00+00:00,105008,664114159.3164374,0.1819194728020722,66411.41593164374,736.4266260947621,65674.98930554898,0.011088855970978768,1.0000000000000002
2026-01-18 00:00:00+00:00,51915,58739205.94471741,0.13027063469132236,5873.920594471741,192.39778744602262,5681.522807025719,0.032754577517969584,1.0000000000000002
2026-01-19 00:00:00+00:00,51578,201802306.63271284,0.15219667300011633,20180.230663271283,950.4723033114869,19229.758359959797,0.04709917934889512,0.9999999999999999
2026-01-20 00:00:00+00:00,57086,641802042.2550356,0.254142872157797,64180.20422550357,6055.020042875597,58125.18418262797,0.09434404449073859,1.0000000000000002
2026-01-21 00:00:00+00:00,40440,509573575.17613006,0.31172106824925816,50957.35751761301,5135.159386985941,45822.19813062707,0.10077365933292387,1.0000000000000002
2026-01-22 00:00:00+00:00,15139,12109069.235632943,0.2811282119030319,1210.9069235632944,1136.309019042793,74.59790452050132,0.9383950136307878,1.0000000000000002
2026-01-23 00:00:00+00:00,13509,9423029.790396597,0.20719520319786808,942.3029790396597,646.5547829619285,295.7481960777312,0.6861432016492821,1.0
2026-01-24 00:00:00+00:00,10381,4603842.6804175805,0.15932954435988825,460.3842680417581,314.6174929711415,145.76677507061663,0.6833801995653874,1.0000000000000002
