hour,n_blocks,interval_ms,n_intervals,n_headers,gas_used,gas_limit
2025-06-02 14:00:00+00:00,2400,1500.0,2400,12,70729320.91666667,100056965.33333333
2025-06-02 15:00:00+00:00,2400,1500.2083333333333,2400,63,66125088.28571428,99887025.96825397
2025-06-02 16:00:00+00:00,2400,1500.0,2400,12,58674084.25,99886069.83333333
2025-06-02 17:00:00+00:00,2400,1500.0,2400,12,42987327.166666664,100000000.0
2025-06-02 18:00:00+00:00,2400,1500.0,2400,12,29613348.083333332,100073368.41666667
2025-06-02 19:00:00+00:00,2400,1500.0,2400,12,24919301.333333332,99926886.25
2025-06-02 20:00:00+00:00,2399,1500.625260525219,2399,65,29015891.646153845,99797273.21538462
2025-06-02 21:00:00+00:00,2400,1500.0,2400,12,23306168.916666668,99943034.91666667
2025-06-02 22:00:00+00:00,2400,1500.0,2400,12,23510403.25,100016403.33333333
2025-06-02 23:00:00+00:00,2399,1500.4168403501458,2399,60,23414623.483333334,100006564.45
2025-06-03 00:00:00+00:00,2400,1500.0,2400,20,55722937.1,99965820.95
2025-06-03 01:00:00+00:00,2400,1500.2083333333333,2400,40,70384015.575,99826910.5
2025-06-03 02:00:00+00:00,2398,1501.0425354462052,2398,96,74813558.86458333,99970660.07291667
2025-06-03 03:00:00+00:00,2400,1500.0,2400,12,62142659.0,99869920.91666667
2025-06-03 04:00:00+00:00,2399,1500.8336807002918,2399,110,80825030.27272727,99931555.55454545
2025-06-03 05:00:00+00:00,2399,1500.4168403501458,2399,51,83328537.23529412,100028795.01960784
2025-06-03 06:00:00+00:00,2398,1501.6680567139283,2398,40,83837023.25,99639795.575
2025-06-03 07:00:00+00:00,2400,1500.0,2400,12,87626378.83333333,99683637.41666667
2025-06-03 08:00:00+00:00,2399,1500.4168403501458,2399,68,80334624.36764705,99948418.05882353
2025-06-03 09:00:00+00:00,2400,1500.2083333333333,2400,40,65538841.4,99804976.3
2025-06-03 10:00:00+00:00,2399,1500.208420175073,2399,40,71978114.2,99975615.025
2025-06-03 11:00:00+00:00,2400,1500.4166666666667,2400,68,62897310.02941176,99960025.0735294
2025-06-03 12:00:00+00:00,2400,1500.0,2400,12,70483863.08333333,99943035.16666667
2025-06-03 13:00:00+00:00,2400,1500.0,2400,12,71599520.16666667,99943034.91666667
2025-06-03 14:00:00+00:00,2400,1500.0,2400,12,75242535.33333333,99812955.83333333
2025-06-03 15:00:00+00:00,2399,1500.4168403501458,2399,68,64938035.426470585,99988898.33823529
2025-06-03 16:00:00+00:00,2400,1500.0,2400,12,49252274.416666664,100000254.41666667
2025-06-03 17:00:00+00:00,2400,1500.0,2400,12,41793787.583333336,100000000.0
2025-06-03 18:00:00+00:00,2400,1500.0,2400,12,33015919.416666668,99871061.58333333
2025-06-03 19:00:00+00:00,2400,1500.0,2400,12,24427243.25,99797693.16666667
2025-06-03 20:00:00+00:00,2398,1501.4595496246873,2398,116,29123795.46551724,99951261.31034483
2025-06-03 21:00:00+00:00,2400,1500.0,2400,12,19854086.666666668,99942908.41666667
2025-06-03 22:00:00+00:00,2400,1500.0,2400,12,20204408.916666668,100073368.41666667
2025-06-03 23:00:00+00:00,2399,1500.208420175073,2399,40,24281926.225,99992699.75
2025-06-04 00:00:00+00:00,2400,1500.0,2400,12,51413567.75,99910737.33333333
2025-06-04 01:00:00+00:00,2400,1500.2083333333333,2400,40,64414079.625,100141976.675
2025-06-04 02:00:00+00:00,2400,1500.2083333333333,2400,63,70755525.42857143,100000000.0
2025-06-04 03:00:00+00:00,2399,1500.625260525219,2399,100,66669208.43,100000206.1
2025-06-04 04:00:00+00:00,2398,1501.2510425354462,2398,116,74521788.76724137,99939541.15517241
2025-06-04 05:00:00+00:00,2400,1500.0,2400,12,73020665.0,99983851.33333333
2025-06-04 06:00:00+00:00,2384,1509.2281879194632,2384,54,73738953.51851852,100246767.5925926
2025-06-04 07:00:00+00:00,2378,1514.5079899074854,2378,213,76572804.63380282,101371013.60093896
2025-06-04 08:00:00+00:00,2400,1500.0,2400,12,67982585.33333333,102478859.91666667
2025-06-04 09:00:00+00:00,2400,1500.2083333333333,2400,63,63387796.85714286,100658603.73015873
2025-06-04 10:00:00+00:00,2400,1500.0,2400,12,58199836.083333336,123453154.41666667
2025-06-04 11:00:00+00:00,2400,1500.0,2400,12,66417588.833333336,124423649.66666667
2025-06-04 12:00:00+00:00,2399,1500.4168403501458,2399,68,63771287.3382353,124469200.10294117
2025-06-04 13:00:00+00:00,2400,1500.0,2400,12,60270855.5,124887944.91666667
2025-06-04 14:00:00+00:00,2400,1500.2083333333333,2400,40,76714897.325,124324943.525
2025-06-04 15:00:00+00:00,2399,1500.208420175073,2399,40,55541393.05,125168321.375
2025-06-04 16:00:00+00:00,2400,1500.2083333333333,2400,40,51700630.75,124987763.225
2025-06-04 17:00:00+00:00,2400,1500.0,2400,12,37862929.5,124908448.5
2025-06-04 18:00:00+00:00,2400,1500.2083333333333,2400,63,31934476.984126985,124298827.8095238
2025-06-04 19:00:00+00:00,2399,1500.625260525219,2399,90,27798738.9,124544381.16666667
2025-06-04 20:00:00+00:00,2400,1500.0,2400,12,24135968.666666668,124929110.75
2025-06-04 21:00:00+00:00,2400,1500.0,2400,12,23996265.666666668,124928793.16666667
2025-06-04 22:00:00+00:00,2398,1500.8340283569642,2398,68,24792676.029411763,124750646.5
2025-06-04 23:00:00+00:00,2399,1500.625260525219,2399,119,28623416.43697479,124773598.4369748
2025-06-05 00:00:00+00:00,2400,1500.4166666666667,2400,68,55545215.11764706,124910413.0735294
2025-06-05 01:00:00+00:00,2398,1501.0425354462052,2398,68,73049798.5,125071914.08823529
2025-06-05 02:00:00+00:00,2400,1500.0,2400,12,71012193.58333333,124908606.91666667
2025-06-05 03:00:00+00:00,2399,1500.625260525219,2399,68,73042947.77941176,124766463.33823529
2025-06-05 04:00:00+00:00,2400,1500.2083333333333,2400,40,78665988.8,124744006.1
2025-06-05 05:00:00+00:00,2398,1500.8340283569642,2398,167,78755697.5988024,124901046.5748503
2025-06-05 06:00:00+00:00,2400,1500.0,2400,12,83049980.5,124928634.58333333
2025-06-05 07:00:00+00:00,2400,1500.2083333333333,2400,63,80252175.0,124883997.04761904
2025-06-05 08:00:00+00:00,2400,1500.2083333333333,2400,40,69913380.45,124258269.45
2025-06-05 09:00:00+00:00,2398,1500.8340283569642,2398,99,61501135.1010101,125013867.78787878
2025-06-05 10:00:00+00:00,2400,1500.4166666666667,2400,88,88903493.0340909,124843566.0
2025-06-05 11:00:00+00:00,2400,1500.0,2400,12,63378277.25,124908448.5
2025-06-05 12:00:00+00:00,2400,1500.0,2400,12,68024931.16666667,124928475.66666667
2025-06-05 13:00:00+00:00,2400,1500.0,2400,12,74117014.75,124857586.33333333
2025-06-05 14:00:00+00:00,2399,1500.4168403501458,2399,68,68849854.10294117,124419002.83823529
2025-06-05 15:00:00+00:00,2400,1500.0,2400,12,63617163.583333336,124745848.41666667
2025-06-05 16:00:00+00:00,2400,1500.0,2400,12,44905491.666666664,125091710.66666667
2025-06-05 17:00:00+00:00,2400,1500.0,2400,12,35149244.416666664,125020503.83333333
2025-06-05 18:00:00+00:00,2400,1500.0,2400,12,28558283.833333332,124787490.91666667
2025-06-05 19:00:00+00:00,2400,1500.0,2400,12,25703789.0,124949297.0
2025-06-05 20:00:00+00:00,2400,1500.0,2400,12,34586222.916666664,124928952.33333333
2025-06-05 21:00:00+00:00,2400,1500.0,2400,12,25562286.333333332,125071206.33333333
2025-06-05 22:00:00+00:00,2400,1500.0,2400,12,20390286.166666668,124584199.91666667
2025-06-05 23:00:00+00:00,2400,1500.0,2400,12,19200119.583333332,124928153.5
2025-06-06 00:00:00+00:00,2400,1500.0,2400,12,47760495.75,125020345.25
2025-06-06 01:00:00+00:00,2400,1500.0,2400,12,63012097.75,124675594.0
2025-06-06 02:00:00+00:00,2397,1501.6687526074259,2397,40,67449611.775,124625191.775
2025-06-06 03:00:00+00:00,2400,1500.4166666666667,2400,68,65456994.9117647,124412667.98529412
2025-06-06 04:00:00+00:00,2400,1500.0,2400,12,78224013.0,124837400.08333333
2025-06-06 05:00:00+00:00,2399,1500.4168403501458,2399,68,75673567.5735294,125071927.76470588
2025-06-06 06:00:00+00:00,2400,1500.0,2400,12,73367294.66666667,124928634.58333333
2025-06-06 07:00:00+00:00,2400,1500.0,2400,12,64729978.25,124726770.16666667
2025-06-06 08:00:00+00:00,2399,1500.4168403501458,2399,68,71593072.54411764,125102510.11764705
2025-06-06 09:00:00+00:00,2400,1500.4166666666667,2400,68,66359201.36764706,125074034.5735294
2025-06-06 10:00:00+00:00,2399,1500.4168403501458,2399,64,56636142.921875,125103226.515625
2025-06-06 11:00:00+00:00,2400,1500.0,2400,12,61297458.666666664,124908924.5
2025-06-06 12:00:00+00:00,2392,1505.016722408027,2392,118,65369121.788135596,124669772.0677966
2025-06-06 13:00:00+00:00,2400,1500.0,2400,12,64686356.583333336,125000000.0
2025-06-06 14:00:00+00:00,2399,1500.4168403501458,2399,68,69574987.44117647,124968023.76470588
2025-06-06 15:00:00+00:00,2400,1500.4166666666667,2400,91,63776018.31868132,125137176.73626374
2025-06-06 16:00:00+00:00,2400,1500.0,2400,12,48331415.75,124766829.83333333
2025-06-06 17:00:00+00:00,2399,1500.208420175073,2399,40,38886684.75,125168181.25
2025-06-06 18:00:00+00:00,2398,1501.4595496246873,2398,40,32227382.45,124939019.175
2025-06-06 19:00:00+00:00,2400,1500.0,2400,12,29036027.833333332,124857427.75
2025-06-06 20:00:00+00:00,2400,1500.0,2400,12,27596579.916666668,124908606.91666667
2025-06-06 21:00:00+00:00,2400,1500.0,2400,12,23105431.5,125020503.83333333
2025-06-06 22:00:00+00:00,2400,1500.0,2400,12,27425144.416666668,124857427.75
2025-06-06 23:00:00+00:00,2400,1500.0,2400,12,21510674.25,124817213.83333333
2025-06-07 00:00:00+00:00,2400,1500.0,2400,12,47990297.083333336,124928792.66666667
2025-06-07 01:00:00+00:00,2400,1500.2083333333333,2400,40,67883958.725,124688231.525
2025-06-07 02:00:00+00:00,2399,1500.208420175073,2399,40,64524010.65,125064800.175
2025-06-07 03:00:00+00:00,2400,1500.2083333333333,2400,40,68916813.05,124981773.05
2025-06-07 04:00:00+00:00,2400,1500.2083333333333,2400,40,73219059.1,125021409.575
2025-06-07 05:00:00+00:00,2399,1500.4168403501458,2399,68,79625592.1764706,125113586.52941176
2025-06-07 06:00:00+00:00,2399,1500.625260525219,2399,118,86221864.57627119,124856499.45762712
2025-06-07 07:00:00+00:00,2400,1500.2083333333333,2400,40,83045980.975,124899212.6
2025-06-07 08:00:00+00:00,2399,1500.4168403501458,2399,91,74114430.23076923,124517042.61538461
2025-06-07 09:00:00+00:00,2400,1500.2083333333333,2400,40,70738261.425,124176741.625
2025-06-07 10:00:00+00:00,2400,1500.0,2400,12,58334798.916666664,124999999.5
2025-06-07 11:00:00+00:00,2399,1500.208420175073,2399,40,57761966.3,124743982.3
2025-06-07 12:00:00+00:00,2400,1500.0,2400,12,61855660.75,124979654.83333333
2025-06-07 13:00:00+00:00,2400,1500.0,2400,12,68403259.5,124856794.0
2025-06-07 14:00:00+00:00,2400,1500.2083333333333,2400,40,65539783.2,124771953.5
2025-06-07 15:00:00+00:00,2398,1501.2510425354462,2398,246,62179351.41056911,124871693.9796748
2025-06-07 16:00:00+00:00,2400,1500.0,2400,12,49028194.166666664,124837241.66666667
2025-06-07 17:00:00+00:00,2400,1500.0,2400,12,37717715.416666664,124999999.5
2025-06-07 18:00:00+00:00,2400,1500.0,2400,12,29751742.333333332,124999999.5
2025-06-07 19:00:00+00:00,2400,1500.0,2400,12,25899243.083333332,124908606.91666667
2025-06-07 20:00:00+00:00,2400,1500.0,2400,12,19039716.833333332,124584358.33333333
2025-06-07 21:00:00+00:00,2399,1500.4168403501458,2399,40,22325975.25,124774056.675
2025-06-07 22:00:00+00:00,2400,1500.0,2400,12,26175308.75,124908290.25
2025-06-07 23:00:00+00:00,2400,1500.0,2400,12,23116732.25,124999999.5
2025-06-08 00:00:00+00:00,2400,1500.4166666666667,2400,40,46476098.675,124972510.475
2025-06-08 01:00:00+00:00,2400,1500.0,2400,12,63860599.333333336,124817055.41666667
2025-06-08 02:00:00+00:00,2399,1500.4168403501458,2399,114,70345465.19298245,124576050.9736842
2025-06-08 03:00:00+00:00,2400,1500.2083333333333,2400,40,72338317.9,125055556.4
2025-06-08 04:00:00+00:00,2400,1500.0,2400,12,72837543.66666667,124908448.5
2025-06-08 05:00:00+00:00,2400,1500.0,2400,12,77907603.5,124908606.91666667
2025-06-08 06:00:00+00:00,2399,1500.4168403501458,2399,40,81983845.825,124929762.875
2025-06-08 07:00:00+00:00,2400,1500.0,2400,12,79256869.41666667,125000000.0
2025-06-08 08:00:00+00:00,2400,1500.2083333333333,2400,40,73376004.15,124972415.725
2025-06-08 09:00:00+00:00,2399,1500.208420175073,2399,40,59570869.025,124627562.675
2025-06-08 10:00:00+00:00,2400,1500.0,2400,12,57146587.666666664,124555578.08333333
2025-06-08 11:00:00+00:00,2396,1502.9215358931554,2396,40,60900856.45,124893338.225
2025-06-08 12:00:00+00:00,2398,1501.2510425354462,2398,63,64213502.9047619,124777576.25396825
2025-06-08 13:00:00+00:00,2399,1500.208420175073,2399,40,73097091.525,124893329.4
2025-06-08 14:00:00+00:00,2400,1500.0,2400,12,64527774.0,125000000.0
2025-06-08 15:00:00+00:00,2400,1500.2083333333333,2400,40,68866466.35,124994349.3
2025-06-08 16:00:00+00:00,2400,1500.0,2400,12,49043565.5,125071206.33333333
2025-06-08 17:00:00+00:00,2400,1500.0,2400,12,37707294.416666664,124908607.66666667
2025-06-08 18:00:00+00:00,2399,1500.4168403501458,2399,40,29657308.925,124246490.45
2025-06-08 19:00:00+00:00,2400,1500.2083333333333,2400,63,23933464.76190476,125124218.42857143
2025-06-08 20:00:00+00:00,2400,1500.0,2400,12,22641095.583333332,124746798.0
