窗口,池,σ_pre(bp/√s),σ_post(bp/√s),σ 比,成交额比,流动性比,套利笔数比,严格越界均值比,利润比,LP 损失比
±7 d,BTCB-USDT-500,0.7109845384362716,0.7081046092998713,0.9959493786704076,0.9086765149184087,0.7418336098250885,0.9530376267652355,0.9129616991123596,1.5366091976559682,0.8069954053556717
±7 d,ETH-USDT-500,0.9916509160862558,0.9750705133856634,0.9832800006215593,0.6827156045105418,0.49947667898047465,0.9357273058694859,1.0271753010240854,0.5958259389033541,0.652832850996008
±7 d,WBNB-USDT-500,0.6739841550466347,0.7345166607072587,1.0898129506567342,0.9313687455483672,0.8665930180893503,0.9386698964985686,0.8659766977462542,0.4252605277814624,0.976388901526269
±14 d,BTCB-USDT-500,0.6779356272143089,0.7495473280741104,1.1056320069120127,1.4160888004457455,1.095785410059076,1.3290453265987952,0.8257630771603468,1.8387246208669827,1.3763361523461768
±14 d,ETH-USDT-500,0.9356267700320444,1.0651370068787656,1.1384208329591567,0.8402095259796977,0.5793477229681874,1.198022692330148,0.9995846582734871,0.7349890412646214,0.7986858077122966
±14 d,WBNB-USDT-500,0.6515958737554612,0.7049275522184774,1.0818477842034817,0.9866257376278226,0.8861794611633175,0.9853758582766103,0.8855554230428235,0.47283469303319137,0.9877303112451021
±30 d,BTCB-USDT-500,0.7534094136473903,1.2577430814404136,1.6694018665780315,2.16579966479325,0.9699776171218633,2.5725928656264077,1.032102224333942,2.8968779061760084,2.06838243229319
±30 d,ETH-USDT-500,1.0243687788785987,1.735527510269164,1.694240927734139,1.1144349962368434,0.49961086247348246,2.217125841205649,1.209995269961216,1.8521946597245365,1.0171719230292722
±30 d,WBNB-USDT-500,0.7005949593309987,1.2632579994317623,1.80312173618556,1.1455051738015172,0.6648310159909091,2.0813165915544323,1.127702140472969,0.1849500998412325,1.2941407627282833
