sender,n_arb_strict,share,arb_share_of_own_swaps,n_cex,tau_p10_ms,tau_p50_ms,p_k1,overshoot_bps,arb_loss_sum_quote,volume_quote,share_same_block
0x278d858f05b94576c1e6f73285886876ff6ef8d2,366,0.323036187113857,0.14443567482241515,278,214.4,560.5,0.35611510791366907,1.4348779333689454,0.5179945811696047,204.14080725669155,0.04371584699453552
0x7cda585e917fecb3a33c6d5a8f8a15dd956694dc,334,0.294792586054722,0.2121982210927573,256,155.5,523.5,0.453125,2.419749973791905,0.9371986135640065,361.52744323507613,0.059880239520958084
0x32564234df8961ae1d640be2cba4aeab54151551,187,0.1650485436893204,0.10240963855421686,115,210.2,2045.0,0.2782608695652174,1.565162337880979,0.35955478292344056,139.57187358372158,0.0
0x645be9306a4577dec01c35586e1e44504bf19d57,112,0.09885260370697264,0.4666666666666667,88,206.1,542.0,0.3977272727272727,1.3240289157775302,0.18408833103126357,72.8117990367268,0.10714285714285714
0xaf30736465dec110ec6ab68d3a22e4b24968401f,34,0.03000882612533098,0.17708333333333334,10,,,,5.374919584140931,0.2135614906518605,93.64942543264551,0.5
0x76edb2236c9b58e45ab0b4bc5c462f6f1e52827d,20,0.0176522506619594,0.12195121951219512,11,,,,1.740275579442418,0.038161232508760384,15.132497028997728,0.0
0x22ca19f13c5979d93bbe7b082e8e084a6c7b2511,16,0.01412180052956752,0.05673758865248227,8,,,,2.903350952432487,0.056538081134267205,23.3897897252006,0.1875
0xfd7ac7e9dfbb78a0ab17b2476bb890f178120d1d,9,0.00794351279788173,0.0391304347826087,4,,,,0.5339841936078981,0.014794231164560875,6.296234777648892,0.5555555555555556
0xc9b2720c7891f217b543c910e62214727b9745ad,8,0.00706090026478376,0.2857142857142857,3,,,,2.287456988069752,0.040747141379119674,17.087820716592873,0.0
0xa8adf7099418d75e05cee7b15e8e1935051c8fe3,7,0.00617828773168579,0.14583333333333334,7,,,,1.2973928213949824,0.017158048864476243,7.908566308523465,0.0
0x3bc367866468d4f80096be899b66ab29d03f2717,6,0.00529567519858782,0.019933554817275746,4,,,,0.18892736619204822,0.003678724627631406,1.496839119624757,0.0
0x22f171160544953b83b1f5d60bf04144d76b4275,5,0.00441306266548985,0.23809523809523808,5,,,,1.0389915504337648,0.009417476271642536,3.8031166205421854,0.0
0x1b5be83a2101b93d206faf09cc67a6aba754eb7a,3,0.00264783759929391,0.075,2,,,,9.920426679757217,0.07130698410677412,23.295930608415507,0.3333333333333333
0x09ec43617504ca0484c2233b5a1c06bc3770ae00,3,0.00264783759929391,0.08823529411764706,3,,,,1.4839875103262117,0.007294018601971304,3.7079877844556624,0.0
0xe5770d891f8b12401b504ca7abaea56f06c40c1f,3,0.00264783759929391,0.07317073170731707,2,,,,0.7015081679923257,0.0027902198900921897,1.1126848853995335,0.0
